name,lift,week,set,time,seconds_elapsed_Accelerometer,y_Accelerometer,y_Accelerometer_smooth_medium,y_Accelerometer_smooth_light,velocity_y
John,bench,1,1,2026-03-28 00:04:49.111860+00:00,19.57785986328125,0.9173336029052734,0.1324399058024088,0.2915730285644531,0.0451686335260547
John,bench,1,1,2026-03-28 00:04:49.121860+00:00,19.587860107421875,1.1488828659057615,0.1239162190755208,0.2309483337402343,0.047778277820024
John,bench,1,1,2026-03-28 00:04:49.131860+00:00,19.59785986328125,-0.1290245056152343,0.1223828887939453,0.2030453491210937,0.0499451671024514
John,bench,1,1,2026-03-28 00:04:49.141860+00:00,19.607860107421875,-0.4892168045043945,0.1278666241963704,0.2027631759643554,0.0519712329631521
John,bench,1,1,2026-03-28 00:04:49.151860+00:00,19.61785986328125,0.2479162216186523,0.1293802452087402,0.1887246894836425,0.0539255983472112
John,bench,1,1,2026-03-28 00:04:49.161860+00:00,19.62786010742188,0.1273298263549804,0.1231069882710774,0.1590721321105956,0.0556615986089503
John,bench,1,1,2026-03-28 00:04:49.171860+00:00,19.63785986328125,0.3005619049072265,0.1238746325174967,0.1521476936340332,0.0572146335928362
John,bench,1,1,2026-03-28 00:04:49.181860+00:00,19.64786010742188,0.3901386260986328,0.1188269488016764,0.1506928443908691,0.0587258469489009
John,bench,1,1,2026-03-28 00:04:49.191860+00:00,19.65785986328125,-0.0575208663940429,0.1067880566914876,0.1211586570739746,0.0600820451170916
John,bench,1,1,2026-03-28 00:04:49.201860+00:00,19.66786010742188,-0.1728086471557617,0.1304056612650553,0.1018173789978027,0.0611939262143057
John,bench,1,1,2026-03-28 00:04:49.211860+00:00,19.67785986328125,-0.3770370483398437,0.1754698689778646,0.1046784400939941,0.06222335394862
John,bench,1,1,2026-03-28 00:04:49.221860+00:00,19.68786010742188,-0.3350324630737304,0.1859920247395833,0.1138739585876464,0.0633131163188886
John,bench,1,1,2026-03-28 00:04:49.231860+00:00,19.69785986328125,0.1561784744262695,0.1977252451578776,0.1126685523986816,0.0644427750655695
John,bench,1,1,2026-03-28 00:04:49.241860+00:00,19.70786010742188,0.3544931411743164,0.2419734319051106,0.0908337211608886,0.0654572849730542
John,bench,1,1,2026-03-28 00:04:49.251860+00:00,19.71785986328125,0.4599113464355469,0.2958046086629232,0.0588160896301269,0.0662024896050751
John,bench,1,1,2026-03-28 00:04:49.261860+00:00,19.72786010742188,0.0687313079833984,0.3494899749755859,0.0626070976257324,0.0668065940616211
John,bench,1,1,2026-03-28 00:04:49.271860+00:00,19.73785986328125,-0.6172938346862793,0.407823855082194,0.0928988075256347,0.0675810784505884
John,bench,1,1,2026-03-28 00:04:49.281860+00:00,19.747860107421875,-0.4900274276733398,0.4724329249064127,0.0955718040466308,0.0685204282132162
John,bench,1,1,2026-03-28 00:04:49.291860+00:00,19.75785986328125,0.3224668502807617,0.5430266825358073,0.1033067893981933,0.0695117707491335
John,bench,1,1,2026-03-28 00:04:49.301860+00:00,19.767860107421875,0.2657747268676758,0.6170176823933919,0.0838415718078613,0.0704445090985227
John,bench,1,1,2026-03-28 00:04:49.311860+00:00,19.77785986328125,0.171630859375,0.6735653432210287,0.0707670402526855,0.071214507131569
John,bench,1,1,2026-03-28 00:04:49.321860+00:00,19.787860107421874,0.4983081817626953,0.72591064453125,0.0894984626770019,0.0720128279079775
John,bench,1,1,2026-03-28 00:04:49.331860+00:00,19.79785986328125,0.2326631546020507,0.7811135991414389,0.087994327545166,0.0728972440383532
John,bench,1,1,2026-03-28 00:04:49.341860+00:00,19.80786010742188,-0.1269655227661132,0.8376793543497721,0.0804396247863769,0.0737364080588968
John,bench,1,1,2026-03-28 00:04:49.351860+00:00,19.81785986328125,-0.0506801605224609,0.8917998695373535,0.0764187049865722,0.0745176544058808
John,bench,1,1,2026-03-28 00:04:49.361860+00:00,19.82786010742188,0.3714628219604492,0.9328623263041178,0.0684780311584472,0.0752391294722963
John,bench,1,1,2026-03-28 00:04:49.371860+00:00,19.83785986328125,0.3484420776367187,0.9585444450378418,0.0648566246032714,0.0759027603207665
John,bench,1,1,2026-03-28 00:04:49.381860+00:00,19.84786010742188,-0.0342493057250976,0.9717462221781412,0.0386313819885253,0.0764171866846392
John,bench,1,1,2026-03-28 00:04:49.391860+00:00,19.85785986328125,0.268075942993164,0.9716947873433432,0.0125518226623535,0.0766700703058088
John,bench,1,1,2026-03-28 00:04:49.401860+00:00,19.86786010742188,0.3147411346435547,0.987690347035726,0.0066026306152343,0.076762818608487
John,bench,1,1,2026-03-28 00:04:49.411860+00:00,19.87785986328125,0.3207044601440429,1.022537021636963,-0.0120964050292968,0.0767323242529087
John,bench,1,1,2026-03-28 00:04:49.421860+00:00,19.88786010742188,-0.1860685348510742,1.0644969113667806,-0.0388982772827148,0.0764743183145118
John,bench,1,1,2026-03-28 00:04:49.431860+00:00,19.89785986328125,0.0632753372192382,1.1022094790140788,-0.0416762924194335,0.0760684291476293
John,bench,1,1,2026-03-28 00:04:49.441860+00:00,19.907860107421875,0.4107646942138672,1.121877778371175,-0.031260986328125,0.0757007075485152
John,bench,1,1,2026-03-28 00:04:49.451860+00:00,19.91785986328125,-0.2104120254516601,1.1355243746439616,0.0278256225585937,0.0756805049948887
John,bench,1,1,2026-03-28 00:04:49.461860+00:00,19.927860107421875,-0.5659046173095703,1.1494480578104656,0.1216778945922851,0.0764250145286841
John,bench,1,1,2026-03-28 00:04:49.471860+00:00,19.93785986328125,-0.4355554580688476,1.1788124783833822,0.1287506484985351,0.077674100520113
John,bench,1,1,2026-03-28 00:04:49.481860+00:00,19.947860107421874,-0.0423383712768554,1.198748378753662,0.1577230834960937,0.0791034778481241
John,bench,1,1,2026-03-28 00:04:49.491860+00:00,19.95785986328125,0.2639579772949219,1.2012822532653809,0.3065237808227539,0.0814216293448238
John,bench,1,1,2026-03-28 00:04:49.501860+00:00,19.96786010742188,-0.1957197189331054,1.1985818163553874,0.4833571624755859,0.0853681041804316
John,bench,1,1,2026-03-28 00:04:49.511860+00:00,19.97785986328125,-0.5832576751708984,1.2090113258361816,0.6335326004028321,0.0909493905016028
John,bench,1,1,2026-03-28 00:04:49.521860+00:00,19.98786010742188,-0.7660236358642578,1.225189749399821,0.7942026901245117,0.0980852149364371
John,bench,1,1,2026-03-28 00:04:49.531860+00:00,19.99785986328125,-0.9575033187866212,1.228652744293213,0.9857197952270508,0.1069815839333602
John,bench,1,1,2026-03-28 00:04:49.541860+00:00,20.00786010742188,-0.3475799560546875,1.237519677480062,1.1740681076049804,0.1177777607916113
John,bench,1,1,2026-03-28 00:04:49.551860+00:00,20.01785986328125,0.196324348449707,1.245253454844157,1.388209342956543,0.1305858091122667
John,bench,1,1,2026-03-28 00:04:49.561860+00:00,20.02786010742188,0.4320135116577148,1.2479161389668785,1.582017593383789,0.1454342800686077
John,bench,1,1,2026-03-28 00:04:49.571860+00:00,20.03785986328125,1.975473403930664,1.25227632522583,1.7683749771118165,0.162182807783472
John,bench,1,1,2026-03-28 00:04:49.581860+00:00,20.04786010742188,2.578969955444336,1.2569276491800945,1.9773200607299808,0.1809087139089562
John,bench,1,1,2026-03-28 00:04:49.591860+00:00,20.05785986328125,0.0498533248901367,1.255688368479411,2.1501203536987306,0.2015423859890177
John,bench,1,1,2026-03-28 00:04:49.601860+00:00,20.067860107421875,0.6736307144165039,1.2558856773376466,2.2886163330078126,0.2237335849586226
John,bench,1,1,2026-03-28 00:04:49.611860+00:00,20.07785986328125,4.091480255126953,1.261552537282308,2.4385359191894533,0.2473657430205229
John,bench,1,1,2026-03-28 00:04:49.621860+00:00,20.087860107421875,4.76927661895752,1.2580636024475098,2.57982837677002,0.2724551507917156
John,bench,1,1,2026-03-28 00:04:49.631860+00:00,20.09785986328125,3.720136642456055,1.2477229245503745,2.6735619354248046,0.2987184349155594
John,bench,1,1,2026-03-28 00:04:49.641860+00:00,20.107860107421875,4.284828186035156,1.246610558827718,2.69976936340332,0.3255827210320282
John,bench,1,1,2026-03-28 00:04:49.651860+00:00,20.11785986328125,5.102668762207031,1.2442705535888672,2.767743721008301,0.3529165928789223
John,bench,1,1,2026-03-28 00:04:49.661860+00:00,20.12786010742188,5.029412269592285,1.237986323038737,2.92063533782959,0.3813561562534384
John,bench,1,1,2026-03-28 00:04:49.671860+00:00,20.13785986328125,5.167462348937988,1.2317614110310873,3.0802413177490235,0.4113567808482886
John,bench,1,1,2026-03-28 00:04:49.681860+00:00,20.14786010742188,4.908481597900391,1.2211520640055338,3.197611885070801,0.4427437869000091
John,bench,1,1,2026-03-28 00:04:49.691860+00:00,20.15785986328125,5.069699287414551,1.2055455525716146,3.275735664367676,0.4751067082894873
John,bench,1,1,2026-03-28 00:04:49.701860+00:00,20.16786010742188,5.013215065002441,1.1883139292399088,3.276930122375488,0.5078678108072834
John,bench,1,1,2026-03-28 00:04:49.711860+00:00,20.17785986328125,3.75410270690918,1.1790410995483398,3.2219878387451173,0.5403585811337841
John,bench,1,1,2026-03-28 00:04:49.721860+00:00,20.18786010742188,3.026844024658203,1.167361920674642,3.293812828063965,0.5729353535517729
John,bench,1,1,2026-03-28 00:04:49.731860+00:00,20.19785986328125,3.70565128326416,1.1506955782572428,3.325853500366211,0.6060298509750301
John,bench,1,1,2026-03-28 00:04:49.741860+00:00,20.20786010742188,3.796269416809082,1.1333536847432455,3.2064892578125,0.6386893358691654
John,bench,1,1,2026-03-28 00:04:49.751860+00:00,20.21785986328125,2.1476192474365234,1.1036242612202962,3.053572196960449,0.6699858528212281
John,bench,1,1,2026-03-28 00:04:49.761860+00:00,20.22786010742188,0.0719280242919921,1.0787675285339355,2.9308942794799804,0.6999058894272308
John,bench,1,1,2026-03-28 00:04:49.771860+00:00,20.23785986328125,0.933335304260254,1.0541479365030924,2.7884677505493163,0.7284989752589237
John,bench,1,1,2026-03-28 00:04:49.781860+00:00,20.247860107421875,2.864787101745605,1.019566764831543,2.604666633605957,0.755462279219397
John,bench,1,1,2026-03-28 00:04:49.791860+00:00,20.25785986328125,3.642569541931152,0.9764354070027668,2.435184135437012,0.7806578916943202
John,bench,1,1,2026-03-28 00:04:49.801860+00:00,20.267860107421875,3.1305885314941406,0.9386673863728842,2.2637094497680663,0.8041499069138516
John,bench,1,1,2026-03-28 00:04:49.811860+00:00,20.27785986328125,2.38510799407959,0.8948506546020508,2.09096378326416,0.8259197153485568
John,bench,1,1,2026-03-28 00:04:49.821860+00:00,20.287860107421874,2.005334854125977,0.8449643325805664,1.898955535888672,0.845866772693117
John,bench,1,1,2026-03-28 00:04:49.831860+00:00,20.29785986328125,1.2054128646850586,0.7935471216837565,1.7054685592651366,0.8638854270215767
John,bench,1,1,2026-03-28 00:04:49.841860+00:00,20.30786010742188,1.845478057861328,0.7403770510355632,1.536505126953125,0.8800926648995189
John,bench,1,1,2026-03-28 00:04:49.851860+00:00,20.31785986328125,1.4746475219726562,0.6870147260030111,1.4026219940185547,0.8947849155700668
John,bench,1,1,2026-03-28 00:04:49.861860+00:00,20.32786010742188,1.1073741912841797,0.6337467257181804,1.2776436614990232,0.9081835447266292
John,bench,1,1,2026-03-28 00:04:49.871860+00:00,20.33785986328125,0.94635009765625,0.586482187906901,1.1295058059692382,0.92021597206834
John,bench,1,1,2026-03-28 00:04:49.881860+00:00,20.34786010742188,0.6531887054443359,0.547669366200765,1.0309754562377929,0.9310156158081048
John,bench,1,1,2026-03-28 00:04:49.891860+00:00,20.35785986328125,0.7241649627685547,0.5102263768513997,1.0275104904174803,0.9413047681072167
John,bench,1,1,2026-03-28 00:04:49.901860+00:00,20.36786010742188,0.5076408386230469,0.4638592402140299,0.9584653091430664,0.951231863231812
John,bench,1,1,2026-03-28 00:04:49.911860+00:00,20.37785986328125,0.7923498153686523,0.4201289240519206,0.805420036315918,0.9600480484869344
John,bench,1,1,2026-03-28 00:04:49.921860+00:00,20.38786010742188,0.8805952072143555,0.3854352315266927,0.6539411926269532,0.9673420064744318
John,bench,1,1,2026-03-28 00:04:49.931860+00:00,20.39785986328125,0.5898399353027344,0.3444661966959635,0.5075205993652344,0.9731461475002524
John,bench,1,1,2026-03-28 00:04:49.941860+00:00,20.407860107421875,0.2694931030273437,0.2940270868937174,0.3721619796752929,0.977541641476682
John,bench,1,1,2026-03-28 00:04:49.951860+00:00,20.41785986328125,0.1760406494140625,0.2303115590413411,0.2601860427856445,0.9807002782439312
John,bench,1,1,2026-03-28 00:04:49.961860+00:00,20.427860107421875,-0.4699831008911133,0.1699998346964518,0.1934575653076171,0.9829655253589143
John,bench,1,1,2026-03-28 00:04:49.971860+00:00,20.43785986328125,-0.3202342987060547,0.1593249638875326,0.0795222854614257,0.9843273651358893
John,bench,1,1,2026-03-28 00:04:49.981860+00:00,20.447860107421874,0.5811929702758789,0.154410909016927,-0.0314898490905761,0.984564506879178
John,bench,1,1,2026-03-28 00:04:49.991860+00:00,20.45785986328125,0.0928230285644531,0.1037954839070638,-0.1129519844055175,0.9838392891896224
John,bench,1,1,2026-03-28 00:04:50.001860+00:00,20.46786010742188,-0.3156394958496094,0.0330593744913736,-0.2260565757751464,0.9821411787039374
John,bench,1,1,2026-03-28 00:04:50.011860+00:00,20.47785986328125,-0.0146961212158203,-0.0358910497029622,-0.3281242942810058,0.9793673158485556
John,bench,1,1,2026-03-28 00:04:50.021860+00:00,20.48786010742188,-0.7927942276000977,-0.10000062306722,-0.4202266311645508,0.9756224435679942
John,bench,1,1,2026-03-28 00:04:50.031860+00:00,20.49785986328125,-0.9613447189331056,-0.145592778523763,-0.5316861343383789,0.9708599697866366
John,bench,1,1,2026-03-28 00:04:50.041860+00:00,20.50786010742188,-0.1444015502929687,-0.1913554509480794,-0.6799460220336914,0.9647986347985568
John,bench,1,1,2026-03-28 00:04:50.051860+00:00,20.51785986328125,-0.5299263000488281,-0.2559585698445638,-0.835916633605957,0.9572164804080564
John,bench,1,1,2026-03-28 00:04:50.061860+00:00,20.52786010742188,-0.9988574981689452,-0.3317996597290039,-0.9884294128417968,0.9480915011754204
John,bench,1,1,2026-03-28 00:04:50.071860+00:00,20.53785986328125,-0.7940635681152344,-0.4131309000651041,-1.132437515258789,0.937484399275678
John,bench,1,1,2026-03-28 00:04:50.081860+00:00,20.54786010742188,-0.462799072265625,-0.4857895151774088,-1.3021472549438478,0.925308151932234
John,bench,1,1,2026-03-28 00:04:50.091860+00:00,20.55785986328125,-1.002903938293457,-0.5300749333699545,-1.465494327545166,0.911467255712531
John,bench,1,1,2026-03-28 00:04:50.101860+00:00,20.567860107421875,-1.3006558418273926,-0.5643853251139322,-1.630194149017334,0.8959854091361604
John,bench,1,1,2026-03-28 00:04:50.111860+00:00,20.57785986328125,-0.9291791915893556,-0.6078006871541342,-1.814939403533936,0.8787571357677976
John,bench,1,1,2026-03-28 00:04:50.121860+00:00,20.587860107421875,-1.8812646865844729,-0.650977528889974,-1.9498876190185548,0.8599295147795261
John,bench,1,1,2026-03-28 00:04:50.131860+00:00,20.59785986328125,-1.8985042572021484,-0.6738996378580729,-2.061529293060303,0.8398698937399117
John,bench,1,1,2026-03-28 00:04:50.141860+00:00,20.607860107421875,-1.5783934593200684,-0.6724256388346355,-2.1966007232666014,0.8185756975651178
John,bench,1,1,2026-03-28 00:04:50.151860+00:00,20.61785986328125,-2.278846740722656,-0.6808299001057943,-2.334631309509277,0.7959170643760124
John,bench,1,1,2026-03-28 00:04:50.161860+00:00,20.62786010742188,-2.91414737701416,-0.7112167994181315,-2.465668601989746,0.7719119525424926
John,bench,1,1,2026-03-28 00:04:50.171860+00:00,20.63785986328125,-3.018670082092285,-0.7510853576660156,-2.5778768157958982,0.7466918149666111
John,bench,1,1,2026-03-28 00:04:50.181860+00:00,20.64786010742188,-3.2229795455932617,-0.7834926350911459,-2.671733894348145,0.7204400942923552
John,bench,1,1,2026-03-28 00:04:50.191860+00:00,20.65785986328125,-3.330709457397461,-0.8080215962727865,-2.765816383361817,0.6932499805131498
John,bench,1,1,2026-03-28 00:04:50.201860+00:00,20.66786010742188,-4.066702842712402,-0.832096430460612,-2.846181488037109,0.6651862797959044
John,bench,1,1,2026-03-28 00:04:50.211860+00:00,20.67785986328125,-4.553659915924072,-0.8544764709472656,-2.9054458999633788,0.6364258188047384
John,bench,1,1,2026-03-28 00:04:50.221860+00:00,20.68786010742188,-4.437729835510254,-0.8937685139973959,-2.895360221862793,0.607418053787474
John,bench,1,1,2026-03-28 00:04:50.231860+00:00,20.69785986328125,-4.03743839263916,-0.9322015062967935,-2.831130924224853,0.5787832709374833
John,bench,1,1,2026-03-28 00:04:50.241860+00:00,20.70786010742188,-3.2808823585510254,-0.9709591992696126,-2.782150821685791,0.5507131506909563
John,bench,1,1,2026-03-28 00:04:50.251860+00:00,20.71785986328125,-3.1066813468933105,-1.011097984313965,-2.728337497711182,0.5231583556068758
John,bench,1,1,2026-03-28 00:04:50.261860+00:00,20.72786010742188,-3.391481876373291,-1.0531842803955078,-2.710443134307861,0.4959607622312226
John,bench,1,1,2026-03-28 00:04:50.271860+00:00,20.73785986328125,-4.243558883666992,-1.09820618947347,-2.668242988586426,0.46906496204052
John,bench,1,1,2026-03-28 00:04:50.281860+00:00,20.747860107421875,-4.237277030944824,-1.1318700472513834,-2.509758834838867,0.4431712945411957
John,bench,1,1,2026-03-28 00:04:50.291860+00:00,20.75785986328125,-2.9496068954467773,-1.1732353909810385,-2.3293044662475584,0.4189735425875966
John,bench,1,1,2026-03-28 00:04:50.301860+00:00,20.767860107421875,-2.8763532638549805,-1.2204061698913575,-2.1956685256958006,0.3963450989611151
John,bench,1,1,2026-03-28 00:04:50.311860+00:00,20.77785986328125,-3.350919723510742,-1.2636257235209147,-2.097933349609375,0.3748745875517757
John,bench,1,1,2026-03-28 00:04:50.321860+00:00,20.787860107421874,-2.8031911849975586,-1.3056249872843424,-2.005910720825195,0.354351839940177
John,bench,1,1,2026-03-28 00:04:50.331860+00:00,20.79785986328125,-1.9444093704223635,-1.3330046081542968,-1.860689849853516,0.3350162829297873
John,bench,1,1,2026-03-28 00:04:50.341860+00:00,20.80786010742188,-0.7507619857788086,-1.3277264404296876,-1.6612355995178223,0.3174031994584799
John,bench,1,1,2026-03-28 00:04:50.351860+00:00,20.81785986328125,0.3050765991210937,-1.323054135640462,-1.4655838203430176,0.3017664578968747
John,bench,1,1,2026-03-28 00:04:50.361860+00:00,20.82786010742188,0.295323371887207,-1.3397006225585937,-1.2861063194274902,0.2880046449964386
John,bench,1,1,2026-03-28 00:04:50.371860+00:00,20.83785986328125,-0.5359315872192383,-1.3602001571655271,-1.1325507736206055,0.2759086286232983
John,bench,1,1,2026-03-28 00:04:50.381860+00:00,20.84786010742188,-1.4511451721191406,-1.367710240681966,-0.9911450767517088,0.2652868638293143
John,bench,1,1,2026-03-28 00:04:50.391860+00:00,20.85785986328125,-0.5233898162841797,-1.3702958552042643,-0.8481866836547851,0.2560874034009557
John,bench,1,1,2026-03-28 00:04:50.401860+00:00,20.86786010742188,1.6832571029663086,-1.364268455505371,-0.6663236999511719,0.2485116403042657
John,bench,1,1,2026-03-28 00:04:50.411860+00:00,20.87785986328125,1.597211837768555,-1.3797638448079428,-0.4734018325805664,0.2428101256141257
