name,time,ay,set,lift,week,ay_smooth_light,ay_smooth_medium,velocity_y
Tyrus,10.281,-0.6198,1,Bench,1,-0.00828,-0.0133621212121212,-0.0208891300302285
Tyrus,10.29,-0.4525,1,Bench,1,0.015476,-0.0169149253731343,-0.0207142183530691
Tyrus,10.3,0.7018,1,Bench,1,-0.030736,-0.0159867647058823,-0.0206321520451141
Tyrus,10.31,1.4251,1,Bench,1,-0.053484,-0.013291304347826,-0.0208948857371592
Tyrus,10.319,1.0433,1,Bench,1,-0.0275919999999999,-0.0194314285714285,-0.0211171980599997
Tyrus,10.332,0.1551,1,Bench,1,-0.0037439999999999,-0.013325352112676,-0.0211150058596583
Tyrus,10.34,-0.5874,1,Bench,1,0.048024,-0.0178180555555555,-0.0208111928132944
Tyrus,10.349,-0.8732,1,Bench,1,0.056064,-0.0162287671232876,-0.0202002671361349
Tyrus,10.36,-0.4244,1,Bench,1,0.059076,-0.0180054054054054,-0.0193927941973846
Tyrus,10.369,0.3889,1,Bench,1,0.030728,-0.022148,-0.0188461465202251
Tyrus,10.382,0.3363,1,Bench,1,-0.03632,-0.048204,-0.0186766183198837
Tyrus,10.39,0.5101,1,Bench,1,-0.066848,-0.075772,-0.0189625972735198
Tyrus,10.399,0.1961,1,Bench,1,-0.038552,-0.0639706666666666,-0.0192943675963603
Tyrus,10.41,-0.0831,1,Bench,1,0.0083159999999999,-0.0602653333333333,-0.0192864626576098
Tyrus,10.42,-0.7756,1,Bench,1,0.0575639999999999,-0.093468,-0.0187986963496549
Tyrus,10.432,-0.403,1,Bench,1,0.0557119999999999,-0.0879346666666666,-0.017929000780109
Tyrus,10.44,-0.3296,1,Bench,1,-0.005888,-0.1001053333333333,-0.0176030117337451
Tyrus,10.449,-0.273,1,Bench,1,-0.036748,-0.111592,-0.0176523440565856
Tyrus,10.46,0.1768,1,Bench,1,-0.073996,-0.1280026666666666,-0.0180872331178352
Tyrus,10.47,0.5746,1,Bench,1,-0.052972,-0.1281906666666667,-0.0185637068098803
Tyrus,10.481,0.4526,1,Bench,1,-0.02026,-0.1695733333333333,-0.0187922798711298
Tyrus,10.49,0.0221,1,Bench,1,-0.009348,-0.1862093333333333,-0.0187829861939704
Tyrus,10.499,-0.6348,1,Bench,1,-0.009512,-0.21588,-0.0187253265168109
Tyrus,10.51,-1.2079,1,Bench,1,-0.001632,-0.2014786666666666,-0.0186124155780605
Tyrus,10.519,-0.2823,1,Bench,1,-0.021,-0.1503106666666666,-0.0185717299009011
Tyrus,10.531,0.5519,1,Bench,1,-0.02742,-0.1039933333333333,-0.0186722103313552
Tyrus,10.54,0.7787,1,Bench,1,-0.034152,-0.0862413333333333,-0.0188067546541957
Tyrus,10.549,0.6555,1,Bench,1,-0.00128,-0.1133066666666666,-0.0188236689770363
Tyrus,10.56,-0.1149,1,Bench,1,0.0216399999999999,-0.17178,-0.0185374860382858
Tyrus,10.569,0.2718,1,Bench,1,0.0170999999999999,-0.215648,-0.0182206263611263
Tyrus,10.58,-0.7761,1,Bench,1,0.0445839999999999,-0.2492466666666666,-0.017707161422376
Tyrus,10.59,-0.0618,1,Bench,1,0.0240399999999999,-0.2358226666666666,-0.017205675114421
Tyrus,10.599,-0.0554,1,Bench,1,0.0049839999999999,-0.2433706666666666,-0.0169325374372616
Tyrus,10.61,-0.1516,1,Bench,1,-0.019028,-0.2267533333333333,-0.0168355764985112
Tyrus,10.619,0.3848,1,Bench,1,-0.03306,-0.2089666666666667,-0.0169274428213517
Tyrus,10.631,0.5333,1,Bench,1,-0.023516,-0.1859013333333333,-0.0170768592518058
Tyrus,10.64,0.0259,1,Bench,1,0.0138559999999999,-0.2075466666666666,-0.0169777995746464
Tyrus,10.649,0.0356,1,Bench,1,0.0032439999999999,-0.2395373333333333,-0.0167583198974869
Tyrus,10.66,-0.2514,1,Bench,1,-0.037,-0.2730146666666666,-0.0167697749587365
Tyrus,10.669,0.0462,1,Bench,1,-0.13022,-0.2761346666666667,-0.0173797352815771
Tyrus,10.681,0.17,1,Bench,1,-0.150396,-0.3098573333333333,-0.018873391712031
Tyrus,10.69,-0.4431,1,Bench,1,-0.136152,-0.3537213333333333,-0.0200203280348716
Tyrus,10.699,0.4141,1,Bench,1,-0.154948,-0.3871746666666666,-0.0211877483577122
Tyrus,10.71,-0.3368,1,Bench,1,-0.1450439999999999,-0.4004773333333333,-0.0226635014189619
Tyrus,10.719,0.0982,1,Bench,1,-0.2050799999999999,-0.3260733333333333,-0.0240965297418022
Tyrus,10.731,-0.1477,1,Bench,1,-0.288944,-0.2150933333333333,-0.0268706341722564
Tyrus,10.74,-0.3287,1,Bench,1,-0.39012,-0.1771546666666666,-0.0297838924950971
Tyrus,10.75,-0.3962,1,Bench,1,-0.474296,-0.1840493333333333,-0.0339476061871421
Tyrus,10.76,-0.2736,1,Bench,1,-0.5046639999999999,-0.2381613333333333,-0.038684039879187
Tyrus,10.769,-0.5476,1,Bench,1,-0.3892839999999999,-0.3349973333333333,-0.0425642762020277
Tyrus,10.781,-0.4542,1,Bench,1,-0.27628,-0.3960706666666667,-0.046367620632482
Tyrus,10.79,-1.5518,1,Bench,1,-0.2400479999999999,-0.3797746666666666,-0.0485485669553222
Tyrus,10.8,0.1511,1,Bench,1,-0.3079039999999999,-0.346252,-0.0511299606473676
Tyrus,10.81,0.2412,1,Bench,1,-0.483496,-0.3185453333333333,-0.0549285943394126
Tyrus,10.819,-0.1981,1,Bench,1,-0.636452,-0.2635039999999999,-0.0598258306622534
Tyrus,10.831,-0.5285,1,Bench,1,-0.7885800000000001,-0.23254,-0.0681859830927065
Tyrus,10.84,-1.5627,1,Bench,1,-0.7795320000000001,-0.252684,-0.0750999574155473
Tyrus,10.849,-2.152,1,Bench,1,-0.79116,-0.2836786666666667,-0.0820255417383882
Tyrus,10.86,-2.681,1,Bench,1,-0.720308,-0.2994306666666667,-0.0901644127996372
Tyrus,10.869,-1.7196,1,Bench,1,-0.624568,-0.32068,-0.0960738251224779
Tyrus,10.881,-0.2259,1,Bench,1,-0.497868,-0.3455973333333333,-0.1026184015529323
Tyrus,10.89,2.9104,1,Bench,1,-0.569648,-0.3418146666666667,-0.107279693875773
Tyrus,10.899,2.8607,1,Bench,1,-0.683304,-0.2870706666666667,-0.1127754481986127
Tyrus,10.91,0.6544,1,Bench,1,-0.7903600000000001,-0.2375986666666667,-0.120706397259863
Tyrus,10.919,-1.6502,1,Bench,1,-0.755748,-0.2366173333333333,-0.1275213535827038
Tyrus,10.931,-4.2198,1,Bench,1,-0.834888,-0.2465773333333333,-0.1368751300131568
Tyrus,10.94,-4.267,1,Bench,1,-0.919124,-0.2883253333333334,-0.1446256543359977
Tyrus,10.95,-3.3891,1,Bench,1,-0.969828,-0.339424,-0.1539120480280426
Tyrus,10.96,-0.1106,1,Bench,1,-0.9823920000000002,-0.3336533333333333,-0.1635147817200891
Tyrus,10.969,-0.1925,1,Bench,1,-0.7201680000000001,-0.314044,-0.1710337720429285
Tyrus,10.981,1.6236,1,Bench,1,-0.336076,-0.2876306666666666,-0.1771811964733828
Tyrus,10.99,2.0648,1,Bench,1,-0.131996,-0.273952,-0.1791449907962234
Tyrus,10.999,2.7713,1,Bench,1,-0.06834,-0.311828,-0.179903973119064
Tyrus,11.01,-2.0681,1,Bench,1,-0.208188,-0.3312893333333334,-0.1812506741803135
Tyrus,11.019,-3.389,1,Bench,1,-0.5947080000000001,-0.3415626666666667,-0.1847211765031542
Tyrus,11.033,-3.1306,1,Bench,1,-0.884512,-0.339636,-0.1948540036720168
Tyrus,11.039,-0.6865,1,Bench,1,-0.8651240000000001,-0.321384,-0.2000078918872441
Tyrus,11.05,-1.8274,1,Bench,1,-0.729572,-0.3207573333333334,-0.2086045169484944
Tyrus,11.06,-1.8647,1,Bench,1,-0.49378,-0.3269306666666667,-0.2145629106405394
Tyrus,11.07,-1.4657,1,Bench,1,-0.17116,-0.3273186666666667,-0.2177292443325844
Tyrus,11.081,-0.8426,1,Bench,1,0.0463759999999999,-0.3468906666666667,-0.2182413533938339
Tyrus,11.09,4.9929,1,Bench,1,-0.00256,-0.3645186666666667,-0.2179016517166744
Tyrus,11.099,7.4503,1,Bench,1,-0.06486,-0.3954466666666667,-0.218062512039515
Tyrus,11.11,2.421,1,Bench,1,-0.158956,-0.432732,-0.2191192971007645
Tyrus,11.119,-0.1282,1,Bench,1,-0.304412,-0.401072,-0.2210619234236051
Tyrus,11.131,-3.7221,1,Bench,1,-0.5154080000000001,-0.357352,-0.2257908038540594
Tyrus,11.14,-6.7526,1,Bench,1,-0.469652,-0.3341373333333333,-0.2300810441769001
Tyrus,11.15,-4.3844,1,Bench,1,-0.1811520000000001,-0.3137853333333333,-0.2331766978689451
Tyrus,11.16,1.1391,1,Bench,1,0.1145639999999999,-0.3066013333333333,-0.2333512715609902
Tyrus,11.169,1.7386,1,Bench,1,0.1761159999999999,-0.290632,-0.2319006818838307
Tyrus,11.183,1.675,1,Bench,1,0.2455519999999999,-0.3179666666666667,-0.2287272930526939
Tyrus,11.189,3.7985,1,Bench,1,0.1902999999999999,-0.3381493333333333,-0.2273247172679209
Tyrus,11.199,2.0493,1,Bench,1,0.1065039999999999,-0.3228626666666667,-0.225682330959966
Tyrus,11.21,-1.334,1,Bench,1,0.1264759999999999,-0.2898866666666667,-0.2242267380212154
Tyrus,11.219,-1.75,1,Bench,1,-0.016884,-0.2402253333333333,-0.2235910443440561
Tyrus,11.231,-0.7288,1,Bench,1,-0.237872,-0.2082,-0.2249295407745102
Tyrus,11.24,-1.5716,1,Bench,1,-0.29974,-0.1960253333333333,-0.2272062650973509
Tyrus,11.25,-2.5036,1,Bench,1,-0.392848,-0.2130013333333333,-0.2305108387893959
Tyrus,11.26,-0.9242,1,Bench,1,-0.281016,-0.2005533333333333,-0.2337217924814409
Tyrus,11.269,3.8235,1,Bench,1,-0.040696,-0.1891106666666667,-0.2350269668042815
Tyrus,11.283,4.2623,1,Bench,1,0.1418839999999999,-0.1753266666666667,-0.2340969379731446
Tyrus,11.29,0.8523,1,Bench,1,0.1410199999999999,-0.1896573333333333,-0.2329959175575762
Tyrus,11.3,-0.0915,1,Bench,1,0.0752039999999999,-0.2074573333333333,-0.2317564312496211
Tyrus,11.31,-3.246,1,Bench,1,-0.003516,-0.1834773333333333,-0.2312396249416662
Tyrus,11.319,-3.5606,1,Bench,1,-0.174344,-0.1308093333333333,-0.2318974652645068
Tyrus,11.332,-0.3433,1,Bench,1,-0.298468,-0.045116,-0.2347648670641653
Tyrus,11.34,1.4089,1,Bench,1,-0.311464,0.0062093333333333,-0.2370779020178011
Tyrus,11.35,1.9256,1,Bench,1,-0.3303200000000001,0.0051933333333333,-0.2401284557098461
Tyrus,11.36,0.8743,1,Bench,1,-0.4189320000000001,-0.0599653333333333,-0.2437163494018911
Tyrus,11.369,-2.4559,1,Bench,1,-0.2742360000000001,-0.1328093333333333,-0.2466930757247318
Tyrus,11.382,-0.9263,1,Bench,1,-0.05878,-0.1714146666666667,-0.2486518035243903
Tyrus,11.39,-0.7446,1,Bench,1,0.0368879999999999,-0.103348,-0.2486126784780264
Tyrus,11.4,0.1801,1,Bench,1,-0.0769,-0.0059666666666666,-0.2486543721700715
Tyrus,11.41,1.1175,1,Bench,1,-0.244008,0.0135546666666666,-0.2501005458621165
Tyrus,11.419,0.0932,1,Bench,1,-0.292264,-0.037376,-0.2523712401849572
Tyrus,11.433,-0.293,1,Bench,1,-0.364564,-0.0502866666666666,-0.2567473233538201
Tyrus,11.44,-0.4722,1,Bench,1,-0.285624,-0.020628,-0.2589121249382515
Tyrus,11.449,-1.0538,1,Bench,1,-0.105264,0.0292466666666666,-0.2605285912610922
Tyrus,11.46,-1.6589,1,Bench,1,-0.013744,0.0674919999999999,-0.2610089323223418
Tyrus,11.469,-2.2214,1,Bench,1,0.0163759999999999,-0.02196,-0.2608545586451823
Tyrus,11.482,-2.9441,1,Bench,1,-0.050652,-0.162192,-0.2608714764448409
Tyrus,11.49,2.0458,1,Bench,1,-0.15634,-0.2059693333333333,-0.2615727513984771
Tyrus,11.5,2.8828,1,Bench,1,-0.177816,-0.1979573333333333,-0.2630851650905221
Tyrus,11.51,1.4675,1,Bench,1,-0.112456,-0.1037506666666666,-0.2643781587825671
Tyrus,11.519,0.9788,1,Bench,1,0.0680719999999999,-0.010984,-0.2644353571054077
Tyrus,11.532,0.0846,1,Bench,1,0.216648,0.0244279999999999,-0.2623788009050663
Tyrus,11.54,-0.3541,1,Bench,1,0.155132,-0.0196426666666666,-0.2607649878587025
Tyrus,11.55,-1.899,1,Bench,1,0.0319959999999999,-0.0659053333333333,-0.2596709815507474
Tyrus,11.56,-1.2725,1,Bench,1,-0.053136,-0.1806533333333333,-0.2596183152427925
Tyrus,11.569,0.9484,1,Bench,1,-0.046924,-0.2491026666666666,-0.2599260555656331
Tyrus,11.583,1.9447,1,Bench,1,0.1167439999999999,-0.2480959999999999,-0.2592156027344963
Tyrus,11.589,2.1619,1,Bench,1,0.332652,-0.1440853333333333,-0.2577723949497232
Tyrus,11.599,0.2499,1,Bench,1,0.41076,-0.0789226666666666,-0.2538969686417684
Tyrus,11.61,-1.7679,1,Bench,1,0.397992,-0.1262546666666666,-0.2492746297030183
Tyrus,11.619,-2.9928,1,Bench,1,0.18022,-0.205788,-0.2465301460258587
Tyrus,11.633,0.7077,1,Bench,1,0.059944,-0.1437333333333333,-0.2446272851947219
Tyrus,11.639,3.7686,1,Bench,1,0.12272,-0.0808226666666666,-0.2439842734099489
Tyrus,11.649,3.8945,1,Bench,1,0.240152,-0.0282933333333333,-0.242011547101994
Tyrus,11.66,-0.4204,1,Bench,1,0.170108,0.0350333333333333,-0.2395809141632434
Tyrus,11.669,-2.9852,1,Bench,1,0.0040199999999999,0.0916373333333333,-0.2386548084860839
Tyrus,11.683,-2.4213,1,Bench,1,-0.031848,0.0809186666666666,-0.238627891654947
Tyrus,11.69,-0.3169,1,Bench,1,0.0334399999999999,0.1290546666666666,-0.2385114632393785
Tyrus,11.699,3.0379,1,Bench,1,0.0864999999999999,0.242608,-0.2378292035622191
Tyrus,11.711,3.7388,1,Bench,1,0.0897439999999999,0.3357173333333333,-0.2365816999926731
Tyrus,11.719,-0.2687,1,Bench,1,-0.065372,0.3639293333333333,-0.2363575189463092
Tyrus,11.733,-3.2633,1,Bench,1,-0.198052,0.363348,-0.2379797741151724
Tyrus,11.739,-3.3985,1,Bench,1,-0.161828,0.4017759999999999,-0.2389643943303995
Tyrus,11.749,-0.1241,1,Bench,1,-0.023208,0.484244,-0.2397312080224445
Tyrus,11.761,3.0369,1,Bench,1,0.0822199999999999,0.5274626666666666,-0.2391870964528986
Tyrus,11.769,3.9146,1,Bench,1,-0.060328,0.5320066666666666,-0.2389728354065347
Tyrus,11.783,-1.6665,1,Bench,1,-0.285248,0.5425106666666667,-0.2411701545753977
Tyrus,11.789,-4.5063,1,Bench,1,-0.35508,0.549768,-0.2429961187906248
Tyrus,11.799,-2.7957,1,Bench,1,-0.304916,0.5917306666666666,-0.2461377324826698
Tyrus,11.811,0.3597,1,Bench,1,-0.485308,0.6235733333333333,-0.250689036913124
Tyrus,11.819,2.2749,1,Bench,1,-0.52604,0.6664599999999999,-0.2546077358667605
Tyrus,11.833,2.0258,1,Bench,1,-0.562564,0.6883333333333334,-0.2620062510356233
Tyrus,11.84,-1.716,1,Bench,1,-0.453444,0.6982426666666666,-0.2654514226200546
Tyrus,11.849,-3.0671,1,Bench,1,-0.317208,0.7383866666666666,-0.2687768269428953
Tyrus,11.861,-0.8623,1,Bench,1,-0.357824,0.8013106666666666,-0.2726369793733496
Tyrus,11.869,0.4727,1,Bench,1,-0.523348,0.7940079999999999,-0.2760349743269852
Tyrus,11.882,3.3434,1,Bench,1,-0.4323639999999999,0.7909186666666667,-0.2820412261266438
Tyrus,11.891,0.2049,1,Bench,1,-0.402076,0.7989133333333334,-0.2856536764494845
Tyrus,11.899,-1.7285,1,Bench,1,-0.248132,0.7842546666666667,-0.2881278154031202
Tyrus,11.911,-2.1662,1,Bench,1,0.1789999999999999,0.7571853333333333,-0.2883525678335744
Tyrus,11.919,-1.7311,1,Bench,1,0.563156,0.7823533333333333,-0.2852572507872101
Tyrus,11.932,-6.9311,1,Bench,1,0.6391680000000001,0.8288173333333334,-0.2772362685868687
Tyrus,11.941,-1.3352,1,Bench,1,0.6393479999999999,0.8641533333333332,-0.271340416909709
Tyrus,11.949,2.1248,1,Bench,1,0.7465879999999998,0.8548879999999999,-0.2656699798633457
Tyrus,11.961,6.4668,1,Bench,1,0.931152,0.8381146666666667,-0.2554135002937994
Tyrus,11.969,3.1372,1,Bench,1,1.1407839999999998,0.8278786666666667,-0.2469990632474364
Tyrus,11.983,-4.2787,1,Bench,1,1.3387479999999998,0.8590746666666667,-0.2294206264162981
Tyrus,11.99,-7.5366,1,Bench,1,1.5234959999999995,0.8808426666666666,-0.2192919160007301
Tyrus,11.999,2.1505,1,Bench,1,1.653756,0.92256,-0.2048517523235701
Tyrus,12.01,3.7941,1,Bench,1,1.6126239999999998,0.926872,-0.1867124593848209
Tyrus,12.021,7.7632,1,Bench,1,1.5882759999999998,0.879448,-0.1689333064460688
Tyrus,12.033,9.0118,1,Bench,1,1.696132,0.8463426666666666,-0.1490368188765251
Tyrus,12.039,5.0976,1,Bench,1,1.849252,0.8797986666666666,-0.1383056470917517
Tyrus,12.049,-0.8954,1,Bench,1,2.048112,0.9403573333333336,-0.1186604607837972
Tyrus,12.06,0.3642,1,Bench,1,2.409164,0.966632,-0.0939712398450445
Tyrus,12.071,4.9559,1,Bench,1,2.572344,0.9589653333333332,-0.066398742906296
Tyrus,12.083,6.6399,1,Bench,1,2.51082,0.9182906666666668,-0.0357097193367489
Tyrus,12.089,3.5248,1,Bench,1,2.21552,0.8930440000000001,-0.0214356795519754
Tyrus,12.099,1.882,1,Bench,1,2.121608,0.9079173333333334,0.0004083267559789
Tyrus,12.11,3.7564,1,Bench,1,2.363764,0.952628,0.0252520756947276
Tyrus,12.121,3.7292,1,Bench,1,2.725152,0.9959066666666666,0.0534153166334806
Tyrus,12.133,2.3151,1,Bench,1,2.7451759999999994,0.9983226666666668,0.0864273242030229
Tyrus,12.14,-0.4038,1,Bench,1,2.676096,0.964908,0.1055126326185953
Tyrus,12.149,0.9679,1,Bench,1,2.360744,0.922968,0.1283209422957511
Tyrus,12.16,1.6618,1,Bench,1,1.922448,0.9457626666666668,0.1520527012345037
Tyrus,12.171,3.2404,1,Bench,1,1.7798839999999998,0.999264,0.1725897301732527
Tyrus,12.183,2.0952,1,Bench,1,1.879132,1.035656,0.1947338657427995
Tyrus,12.19,2.7443,1,Bench,1,1.919672,1.0360533333333335,0.2081405361583673
Tyrus,12.201,0.5867,1,Bench,1,1.7315759999999998,1.0130946666666667,0.2283966030971196
Tyrus,12.21,-0.9157,1,Bench,1,1.493448,0.984592,0.2430517407742796
Tyrus,12.221,0.7894,1,Bench,1,1.408224,1.001632,0.2591851397130289
Tyrus,12.233,1.7752,1,Bench,1,1.436528,1.0361440000000002,0.2764436912825755
Tyrus,12.24,1.4981,1,Bench,1,1.28086,1.0422973333333332,0.2860654056981435
Tyrus,12.251,2.6511,1,Bench,1,1.137132,1.0266746666666668,0.299538564636893
Tyrus,12.26,2.0671,1,Bench,1,1.085772,0.968624,0.3096841623140529
Tyrus,12.27,-0.1206,1,Bench,1,1.110396,0.9707533333333334,0.3208233686220075
Tyrus,12.283,-1.9456,1,Bench,1,1.1281439999999998,1.0052986666666668,0.3355797548223488
Tyrus,12.29,1.5335,1,Bench,1,1.1452239999999998,1.0328413333333333,0.3436473992379169
Tyrus,12.302,1.5858,1,Bench,1,1.0778759999999998,1.0454533333333331,0.3571760388074633
Tyrus,12.31,1.3777,1,Bench,1,0.97604,1.1210626666666668,0.3655183958538282
Tyrus,12.32,0.2535,1,Bench,1,0.830592,1.1204999999999998,0.3747099221617829
Tyrus,12.332,0.6867,1,Bench,1,0.8066159999999999,1.0815439999999998,0.3847232097313292
Tyrus,12.34,1.3942,1,Bench,1,0.917056,0.9957813333333332,0.3917445907776924
Tyrus,12.352,2.5896,1,Bench,1,0.9193519999999998,0.9669733333333332,0.4029530783472387
Tyrus,12.36,-0.1353,1,Bench,1,0.8519439999999999,1.0218066666666668,0.4101649553936019
Tyrus,12.37,0.136,1,Bench,1,0.7859159999999998,1.112912,0.4185126217015567
Tyrus,12.383,1.0311,1,Bench,1,0.682156,1.0665853333333333,0.428260965901898
Tyrus,12.39,0.2118,1,Bench,1,0.6207039999999999,1.0050306666666666,0.4329318323174674
Tyrus,12.402,1.4116,1,Bench,1,0.6562919999999999,0.8885106666666667,0.4407838478870124
Tyrus,12.41,2.0888,1,Bench,1,0.73584,0.755888,0.4464790689333771
Tyrus,12.42,1.5567,1,Bench,1,0.654752,0.6840093333333334,0.4535903952413319
Tyrus,12.434,-0.4507,1,Bench,1,0.5886679999999999,0.707004,0.4625160480724684
Tyrus,12.44,-0.8919,1,Bench,1,0.54914,0.7004106666666666,0.4660244918572415
Tyrus,12.452,-0.0127,1,Bench,1,0.5611199999999998,0.614008,0.4728760914267876
Tyrus,12.461,1.8453,1,Bench,1,0.5291759999999999,0.4800613333333334,0.4779249531039473
Tyrus,12.47,0.8468,1,Bench,1,0.4558879999999999,0.3767186666666666,0.4825002707811069
Tyrus,12.483,0.09,1,Bench,1,0.3331559999999999,0.2843493333333333,0.4878349329814483
Tyrus,12.49,-0.1526,1,Bench,1,0.3225359999999999,0.1914199999999999,0.4902407113970166
Tyrus,12.502,0.0571,1,Bench,1,0.2891359999999999,0.1314653333333333,0.4941007829665627
Tyrus,12.51,0.5308,1,Bench,1,0.2074759999999999,0.132924,0.4962139240129264
Tyrus,12.519,0.7691,1,Bench,1,0.2135879999999999,0.17954,0.4982512416900859
Tyrus,12.534,0.0431,1,Bench,1,0.1916199999999999,0.1274826666666666,0.5015278511520185
Tyrus,12.54,-0.4937,1,Bench,1,0.1040479999999999,0.0606813333333333,0.5025098749367912
Tyrus,12.552,-0.0663,1,Bench,1,0.0103719999999999,-0.0360906666666666,0.5033864345063371
Tyrus,12.56,0.3895,1,Bench,1,-0.022016,-0.1364946666666666,0.503466551552701
Tyrus,12.57,0.553,1,Bench,1,-0.041436,-0.2486626666666666,0.503307657860656
Tyrus,12.583,-0.1119,1,Bench,1,-0.072804,-0.3415026666666667,0.5027709740609975
Tyrus,12.59,-0.438,1,Bench,1,-0.145232,-0.4231373333333333,0.5021187044765659
Tyrus,12.602,-0.4787,1,Bench,1,-0.14004,-0.487112,0.5005971120461118
Tyrus,12.61,-0.4008,1,Bench,1,-0.150288,-0.5175960000000001,0.4995624930924758
Tyrus,12.62,-0.699,1,Bench,1,-0.172332,-0.536424,0.4981077594004308
Tyrus,12.633,-1.0104,1,Bench,1,-0.227576,-0.5918760000000001,0.4957142336007722
Tyrus,12.64,0.3646,1,Bench,1,-0.281708,-0.6634346666666666,0.4940425960163404
Tyrus,12.652,0.8624,1,Bench,1,-0.351504,-0.7044133333333333,0.4904333635858867
Tyrus,12.661,-0.1005,1,Bench,1,-0.3906240000000001,-0.709308,0.487236317263046
Tyrus,12.67,-0.7852,1,Bench,1,-0.382608,-0.789928,0.4838993029402053
Tyrus,12.683,-1.2604,1,Bench,1,-0.3467880000000001,-0.915328,0.4793641051405468
Tyrus,12.69,-1.3774,1,Bench,1,-0.3675800000000001,-1.0282146666666667,0.4769746735561153
Tyrus,12.701,-0.7969,1,Bench,1,-0.450672,-1.1012933333333337,0.4726484904948653
Tyrus,12.711,0.0346,1,Bench,1,-0.5824400000000001,-1.1339613333333336,0.4676412968028204
Tyrus,12.72,0.9766,1,Bench,1,-0.733956,-1.10246,0.4618600444799796
Tyrus,12.734,-0.1662,1,Bench,1,-0.916636,-1.1228613333333333,0.450527613311117
Tyrus,12.739,-0.7037,1,Bench,1,-1.029136,-1.1137813333333333,0.4457423664650938
Tyrus,12.751,-1.324,1,Bench,1,-1.031872,-1.0886906666666667,0.433566358034641
Tyrus,12.761,-0.8225,1,Bench,1,-0.894476,-1.1688226666666666,0.4240929843425962
Tyrus,12.77,-0.9758,1,Bench,1,-0.785364,-1.2987213333333334,0.4166762340197553
Tyrus,12.784,-0.9349,1,Bench,1,-0.937316,-1.3288866666666663,0.4048391868508913
Tyrus,12.79,-0.2933,1,Bench,1,-1.067228,-1.3619066666666666,0.3989205746356658
Tyrus,12.801,0.8292,1,Bench,1,-1.1965200000000005,-1.3914506666666666,0.3866441635744151
Tyrus,12.811,-0.1303,1,Bench,1,-1.363508,-1.3428346666666668,0.3740023898823703
Tyrus,12.819,-1.5243,1,Bench,1,-1.5351439999999998,-1.3058066666666666,0.362534474928733
Tyrus,12.833,-3.4061,1,Bench,1,-1.75832,-1.3108653333333335,0.3397019397598709
Tyrus,12.84,-4.2259,1,Bench,1,-2.041236,-1.340376,0.32651435017544
