name,lift,week,set,time,seconds_elapsed_Accelerometer,y_Accelerometer,y_Accelerometer_smooth_medium,y_Accelerometer_smooth_light,velocity_y
John,overhead,2,2,2026-04-04 22:30:32.318261+00:00,10.768260986328125,-2.3893775939941406,-1.6247923215230309,-2.5081089973449706,0.9178510235609408
John,overhead,2,2,2026-04-04 22:30:32.328260900+00:00,10.7782607421875,-2.5622477531433105,-1.6173572285970053,-2.552872295379639,0.8956819905512822
John,overhead,2,2,2026-04-04 22:30:32.338261+00:00,10.788260986328124,-3.400925636291504,-1.6104318682352703,-2.5780787467956543,0.8731620177544017
John,overhead,2,2,2026-04-04 22:30:32.348260900+00:00,10.7982607421875,-3.211091995239258,-1.6026118850708009,-2.624909610748291,0.8502829667554932
John,overhead,2,2,2026-04-04 22:30:32.358261+00:00,10.808260986328126,-3.151552677154541,-1.588437665303548,-2.6037121200561524,0.8272746285927715
John,overhead,2,2,2026-04-04 22:30:32.368260900+00:00,10.8182607421875,-2.953768730163574,-1.57543212890625,-2.5971610069274904,0.8044061534884617
John,overhead,2,2,2026-04-04 22:30:32.378261+00:00,10.828260986328123,-2.866952419281006,-1.5668218231201172,-2.629903755187988,0.7814056003592484
John,overhead,2,2,2026-04-04 22:30:32.388260900+00:00,10.8382607421875,-3.0635037422180176,-1.5620243136088054,-2.5974881553649904,0.7584045345742401
John,overhead,2,2,2026-04-04 22:30:32.398261+00:00,10.848260986328125,-3.006443977355957,-1.5534541002909343,-2.558261203765869,0.7357605671654435
John,overhead,2,2,2026-04-04 22:30:32.408260900+00:00,10.8582607421875,-2.52799654006958,-1.5360856819152833,-2.5008556938171385,0.7136008559039057
John,overhead,2,2,2026-04-04 22:30:32.418261+00:00,10.868260986328124,-3.29031753540039,-1.51746608098348,-2.4675706100463866,0.6918935266380295
John,overhead,2,2,2026-04-04 22:30:32.428260900+00:00,10.8782607421875,-2.608543872833252,-1.502302900950114,-2.452023296356201,0.6704314133007787
John,overhead,2,2,2026-04-04 22:30:32.438261+00:00,10.888260986328126,-2.429440975189209,-1.486590671539307,-2.367257442474365,0.6494698300663093
John,overhead,2,2,2026-04-04 22:30:32.448260900+00:00,10.8982607421875,-2.836377620697021,-1.463804620107015,-2.284604187011719,0.6293463454314819
