name,time,ay,set,lift,week,ay_smooth_light,ay_smooth_medium,velocity_y
Tyrus,1.0,-0.4576,1,Bench,2,-0.0389400000000002,-0.2475733333333335,0.0
Tyrus,1.01,-0.586,1,Bench,2,-0.0170440000000002,-0.2828640000000001,-0.0007047523123123
Tyrus,1.02,-0.9411,1,Bench,2,0.0139599999999997,-0.3227173333333334,-0.0011450046246246
Tyrus,1.03,-0.5624,1,Bench,2,0.0660119999999998,-0.3291040000000001,-0.0011699769369369
Tyrus,1.04,-0.1897,1,Bench,2,0.1010479999999997,-0.3026533333333335,-0.0007595092492492
Tyrus,1.05,-0.2245,1,Bench,2,0.1122919999999997,-0.2679973333333335,-0.0001176415615615
Tyrus,1.06,-0.0465,1,Bench,2,0.0950879999999997,-0.2627200000000002,0.0004944261261261
Tyrus,1.07,0.0024,1,Bench,2,0.0588439999999997,-0.2711833333333335,0.0008392538138138
Tyrus,1.08,0.2377,1,Bench,2,0.0013439999999997,-0.2991953333333334,0.0007153615015014
Tyrus,1.09,0.3331,1,Bench,2,-0.0503640000000002,-0.3217100000000001,4.542918918917934e-05
Tyrus,1.1,0.4744,1,Bench,2,-0.0871520000000002,-0.3162806666666668,-0.0010669831231231
Tyrus,1.11,0.5055,1,Bench,2,-0.0704720000000002,-0.3047340000000001,-0.0022799354354354
Tyrus,1.12,0.3691,1,Bench,2,-0.0661120000000002,-0.3095353333333334,-0.0033876877477477
Tyrus,1.13,0.1423,1,Bench,2,-0.0526400000000002,-0.3175940000000001,-0.00440628006006
Tyrus,1.14,0.37,1,Bench,2,-0.0249280000000002,-0.3289473333333334,-0.0052189523723723
Tyrus,1.15,0.5716,1,Bench,2,0.0123599999999997,-0.3248473333333334,-0.0057066246846846
Tyrus,1.16,0.6259,1,Bench,2,0.0144319999999997,-0.2893126666666668,-0.0059974969969969
Tyrus,1.17,0.2521,1,Bench,2,-0.0679000000000002,-0.2703673333333334,-0.0066896693093093
Tyrus,1.18,0.12,1,Bench,2,-0.1535060000000002,-0.3008700000000001,-0.0082215316216216
Tyrus,1.19,0.1293,1,Bench,2,-0.2508980000000002,-0.3378980000000001,-0.0106683839339339
Tyrus,1.2,-0.2699,1,Bench,2,-0.2740380000000002,-0.3543673333333335,-0.0137178962462462
Tyrus,1.21,-0.5123,1,Bench,2,-0.2694780000000002,-0.3471073333333335,-0.0168603085585585
Tyrus,1.22,-0.553,1,Bench,2,-0.2494980000000002,-0.3209673333333335,-0.0198800208708708
Tyrus,1.23,-0.7438,1,Bench,2,-0.2351700000000002,-0.3043900000000001,-0.0227281931831832
Tyrus,1.24,-0.6994,1,Bench,2,-0.3062700000000002,-0.3139900000000001,-0.0258602254954955
Tyrus,1.25,-0.1208,1,Bench,2,-0.4041220000000002,-0.3298033333333335,-0.0298370178078078
Tyrus,1.26,0.1068,1,Bench,2,-0.5479580000000002,-0.3443646666666668,-0.0350222501201201
Tyrus,1.27,-0.0089,1,Bench,2,-0.7115500000000001,-0.3460353333333335,-0.0417446224324324
Tyrus,1.28,-0.5106,1,Bench,2,-0.7902980000000003,-0.3136233333333335,-0.0496786947447447
Tyrus,1.29,-2.248,1,Bench,2,-0.7785540000000003,-0.2922993333333334,-0.0579477870570571
Tyrus,1.3,-2.36465,1,Bench,2,-0.7704380000000002,-0.2952900000000001,-0.0661175793693694
Tyrus,1.31,-2.4813,1,Bench,2,-0.7950980000000003,-0.3137806666666667,-0.0743700916816817
Tyrus,1.32,-0.5761,1,Bench,2,-0.8447460000000002,-0.3338726666666668,-0.082994143993994
Tyrus,1.33,0.3517,1,Bench,2,-0.9204660000000002,-0.3383046666666668,-0.0922450363063064
Tyrus,1.344,0.8326,1,Bench,2,-0.9699980000000002,-0.3272073333333334,-0.1060730495435436
Tyrus,1.35,0.8326,1,Bench,2,-0.9105060000000004,-0.3222766666666667,-0.111969460930931
Tyrus,1.36,-1.272,1,Bench,2,-0.8471860000000002,-0.3062113333333334,-0.1211827532432433
Tyrus,1.37,-2.0772,1,Bench,2,-0.8541420000000002,-0.2997593333333334,-0.1301142255555556
Tyrus,1.38,-3.4536,1,Bench,2,-0.9120660000000004,-0.2921433333333335,-0.1393700978678678
Tyrus,1.39,-3.7198,1,Bench,2,-0.9854860000000002,-0.2503246666666668,-0.1492826901801801
Tyrus,1.4,-1.3971,1,Bench,2,-0.9718340000000002,-0.2199326666666668,-0.1594941224924924
Tyrus,1.41,0.9195,1,Bench,2,-0.8200820000000002,-0.2305793333333334,-0.1688785348048047
Tyrus,1.42,0.455,1,Bench,2,-0.6601420000000001,-0.2467806666666668,-0.1767044871171171
Tyrus,1.43,-0.4965,1,Bench,2,-0.6422440000000001,-0.2621060000000001,-0.1836412494294294
Tyrus,1.44,-1.1119,1,Bench,2,-0.6537080000000002,-0.2929046666666668,-0.1905458417417417
Tyrus,1.45,-2.1629,1,Bench,2,-0.6931240000000003,-0.2953153333333335,-0.197704834054054
Tyrus,1.46,-1.7506,1,Bench,2,-0.7130680000000003,-0.3008633333333335,-0.2051606263663664
Tyrus,1.47,0.9343,1,Bench,2,-0.6834320000000003,-0.3082286666666668,-0.2125679586786787
Tyrus,1.48,0.8392,1,Bench,2,-0.6566520000000002,-0.2851526666666668,-0.219693210990991
Tyrus,1.49,-0.8733,1,Bench,2,-0.6002240000000002,-0.2449460000000001,-0.2264024233033033
Tyrus,1.5,-1.5689,1,Bench,2,-0.5463480000000003,-0.2457500000000001,-0.2325601156156156
Tyrus,1.509,-1.7287,1,Bench,2,-0.4680920000000002,-0.2435300000000001,-0.2375074446966966
Tyrus,1.52,0.3324,1,Bench,2,-0.3405160000000002,-0.2625326666666668,-0.2424221042402402
Tyrus,1.53,3.2832,1,Bench,2,-0.2165840000000002,-0.2993180000000001,-0.2456324365525526
Tyrus,1.54,1.7505,1,Bench,2,-0.1993920000000002,-0.3290726666666668,-0.2481371488648649
Tyrus,1.55,-1.9172,1,Bench,2,-0.2277240000000002,-0.3169766666666668,-0.2506975611771772
Tyrus,1.56,-2.7679,1,Bench,2,-0.2413320000000002,-0.3031193333333334,-0.2534676734894895
Tyrus,1.57,-1.5615,1,Bench,2,-0.2157160000000002,-0.2773886666666668,-0.2561777458018018
Tyrus,1.58,-0.1469,1,Bench,2,-0.0957920000000002,-0.2659126666666668,-0.2581601181141141
Tyrus,1.59,1.5735,1,Bench,2,0.0387399999999997,-0.2716286666666668,-0.2588702104264265
Tyrus,1.6,1.5021,1,Bench,2,0.0308279999999997,-0.2518153333333334,-0.2589472027387388
Tyrus,1.61,0.1387,1,Bench,2,-0.0009760000000002,-0.2295740000000001,-0.2592227750510511
Tyrus,1.62,-0.7303,1,Bench,2,0.0209759999999997,-0.2247846666666667,-0.2595476073633634
Tyrus,1.63,-1.4972,1,Bench,2,0.0882759999999997,-0.2233233333333334,-0.2594261796756757
Tyrus,1.64,-0.5304,1,Bench,2,0.2594399999999998,-0.2210713333333334,-0.2581124319879881
Tyrus,1.649,1.7012,1,Bench,2,0.2996759999999998,-0.2340660000000001,-0.2559787590690691
Tyrus,1.66,1.3493,1,Bench,2,0.1139119999999998,-0.2460180000000001,-0.2541713406126127
Tyrus,1.67,-0.2533,1,Bench,2,-0.0123000000000002,-0.1610633333333334,-0.254088112924925
Tyrus,1.68,-0.8367,1,Bench,2,0.0094319999999997,-0.0745533333333334,-0.2545272852372373
Tyrus,1.69,-0.4715,1,Bench,2,0.0258919999999998,0.0249253333333331,-0.2547754975495496
Tyrus,1.7,0.8352,1,Bench,2,0.0812159999999998,0.0386813333333331,-0.254664789861862
Tyrus,1.71,1.6127,1,Bench,2,0.0799559999999998,0.0175319999999998,-0.2542837621741743
Tyrus,1.72,0.7365,1,Bench,2,0.0082439999999998,-0.0030400000000001,-0.2542675944864866
Tyrus,1.73,0.0441,1,Bench,2,0.0363639999999998,-0.0236120000000001,-0.2544693867987989
Tyrus,1.74,-0.3245,1,Bench,2,0.1716559999999998,-0.0123760000000001,-0.2538541191111112
Tyrus,1.75,0.1136,1,Bench,2,0.2132199999999997,-0.0022653333333334,-0.2523545714234235
Tyrus,1.76,2.5504,1,Bench,2,0.2854599999999998,0.0331559999999998,-0.2502860037357358
Tyrus,1.77,1.3383,1,Bench,2,0.2644679999999998,0.1232333333333331,-0.2479611960480481
Tyrus,1.78,-1.3609,1,Bench,2,0.1089279999999998,0.1823413333333332,-0.2465190483603604
Tyrus,1.79,-1.4048,1,Bench,2,-0.0092720000000001,0.2037773333333331,-0.2464456006726727
Tyrus,1.8,-1.3739,1,Bench,2,0.0472319999999998,0.2053453333333331,-0.246680632984985
Tyrus,1.81,-2.3564,1,Bench,2,0.1270719999999998,0.1849759999999998,-0.2462339452972974
Tyrus,1.825,-0.1784,1,Bench,2,0.2282959999999998,0.1867386666666665,-0.2442059337657658
Tyrus,1.83,-0.1784,1,Bench,2,0.2185199999999998,0.2025146666666665,-0.243301309921922
Tyrus,1.84,-0.2193,1,Bench,2,0.1163719999999998,0.2291053333333332,-0.2420516822342343
Tyrus,1.85,2.2051,1,Bench,2,0.1242319999999998,0.2644186666666665,-0.2412734945465466
Tyrus,1.86,3.521,1,Bench,2,0.1594399999999998,0.2853253333333332,-0.2402799668588589
Tyrus,1.877,0.3088,1,Bench,2,0.1588119999999998,0.2782373333333332,-0.2382970397897899
Tyrus,1.88,0.3088,1,Bench,2,0.1538199999999998,0.2804239999999998,-0.2379555414834836
Tyrus,1.89,-1.0552,1,Bench,2,0.0628319999999998,0.2897826666666666,-0.2372971137957959
Tyrus,1.9,-2.1873,1,Bench,2,-0.0300400000000001,0.2849733333333332,-0.2375579861081082
Tyrus,1.91,-1.6057,1,Bench,2,-0.0318840000000001,0.2687346666666665,-0.2382924384204205
Tyrus,1.925,1.1593,1,Bench,2,0.1892519999999997,0.2577879999999999,-0.237749426888889
Tyrus,1.93,1.1593,1,Bench,2,0.4091519999999998,0.2957439999999998,-0.2364658330450451
Tyrus,1.942,2.0591,1,Bench,2,0.7025919999999997,0.3182973333333331,-0.2303051678198199
Tyrus,1.95,0.5908,1,Bench,2,0.7279519999999997,0.3266359999999998,-0.2249228576696698
Tyrus,1.962,-0.941,1,Bench,2,0.6857079999999998,0.3249373333333332,-0.2169506964444445
Tyrus,1.97,0.933,1,Bench,2,0.6660679999999998,0.3099026666666665,-0.2118834582942944
Tyrus,1.982,0.9243,1,Bench,2,0.5494519999999997,0.2958199999999998,-0.2051001370690691
Tyrus,1.992,-0.3402,1,Bench,2,0.3914399999999998,0.3015919999999998,-0.2008205093813815
Tyrus,2.0,-0.0112,1,Bench,2,0.3263319999999998,0.3278266666666665,-0.1982892872312313
Tyrus,2.012,0.2757,1,Bench,2,0.2820999999999997,0.3791093333333332,-0.1951484940060061
Tyrus,2.023,-0.9835,1,Bench,2,0.4457479999999997,0.4027506666666665,-0.1916126455495496
Tyrus,2.031,-1.407,1,Bench,2,0.6546799999999997,0.3966373333333332,-0.1875507993993994
Tyrus,2.044,4.1236,1,Bench,2,0.8199959999999998,0.4007893333333332,-0.1785176874054055
Tyrus,2.05,4.1236,1,Bench,2,0.7965279999999997,0.4364333333333333,-0.1739230147927931
Tyrus,2.062,4.9796,1,Bench,2,0.6691879999999998,0.4798559999999998,-0.1656385175675678
Tyrus,2.072,0.4556,1,Bench,2,0.5476359999999998,0.5131999999999999,-0.15997922987988
Tyrus,2.082,-1.2345,1,Bench,2,0.4848159999999997,0.5291213333333332,-0.1552418021921924
Tyrus,2.094,-0.7103,1,Bench,2,0.5322039999999998,0.5476693333333332,-0.1496494809669672
Tyrus,2.1,-0.7103,1,Bench,2,0.6381959999999998,0.5807813333333331,-0.1463931803543545
Tyrus,2.112,-0.4293,1,Bench,2,0.6975119999999997,0.6216426666666666,-0.1388887311291292
Tyrus,2.122,-1.3189,1,Bench,2,0.6549239999999997,0.6677226666666665,-0.1325513834414417
Tyrus,2.132,-0.797,1,Bench,2,0.5991759999999998,0.7079613333333332,-0.1267057157537539
Tyrus,2.143,3.036,1,Bench,2,0.5470759999999997,0.720004,-0.1208686452972976
Tyrus,2.152,3.036,1,Bench,2,0.5852839999999998,0.7482079999999999,-0.1161553743783785
Tyrus,2.161,2.5272,1,Bench,2,0.7241759999999998,0.8087519999999999,-0.1106451534594596
Tyrus,2.172,0.5726,1,Bench,2,0.5964119999999997,0.862104,-0.1038492350030031
Tyrus,2.181,-2.0242,1,Bench,2,0.4686479999999998,0.9150439999999996,-0.0994388140840842
Tyrus,2.194,-0.9797,1,Bench,2,0.2264079999999998,0.9884506666666666,-0.0954732320900903
Tyrus,2.202,-0.9797,1,Bench,2,0.1707399999999998,1.024496,-0.0942245059399401
Tyrus,2.212,0.2437,1,Bench,2,0.2091479999999998,1.0605413333333331,-0.0927498982522524
Tyrus,2.222,3.5828,1,Bench,2,0.2553959999999998,1.0819386666666664,-0.0908520105645648
Tyrus,2.231,2.4072,1,Bench,2,0.3016439999999998,1.0710106666666666,-0.0887276796456459
Tyrus,2.244,-1.4049,1,Bench,2,0.3416799999999997,1.045157333333333,-0.0850983556516518
Tyrus,2.252,-1.4049,1,Bench,2,0.4439279999999998,1.068456,-0.0822957895015018
Tyrus,2.261,-1.0268,1,Bench,2,0.5697679999999998,1.089679333333333,-0.0781165065825827
Tyrus,2.271,-0.0283,1,Bench,2,0.4980359999999998,1.1270139999999995,-0.0732023188948951
Tyrus,2.281,2.0653,1,Bench,2,0.4263039999999998,1.1741753333333331,-0.0690054512072073
Tyrus,2.293,0.9295,1,Bench,2,0.3916439999999997,1.210406,-0.0646075619819821
Tyrus,2.301,0.9295,1,Bench,2,0.4655399999999999,1.211858,-0.061518691831832
Tyrus,2.312,-1.0764,1,Bench,2,0.6433079999999998,1.21331,-0.0558873433753757
Tyrus,2.321,-0.9361,1,Bench,2,0.7636679999999998,1.1994286666666665,-0.0499383004564565
Tyrus,2.332,-0.2743,1,Bench,2,0.8840279999999998,1.2051246666666664,-0.0413432880000003
Tyrus,2.343,0.4459,1,Bench,2,0.994432,1.230118,-0.0314790735435438
Tyrus,2.351,0.4459,1,Bench,2,0.9799159999999998,1.2310299999999996,-0.0239215473933936
Tyrus,2.362,0.5716,1,Bench,2,1.0079759999999998,1.233599333333333,-0.013455456936937
Tyrus,2.371,1.2373,1,Bench,2,1.1894319999999998,1.246994,-0.0039494700180182
Tyrus,2.381,2.349,1,Bench,2,1.3708879999999997,1.2560019999999998,0.0084272976696691
Tyrus,2.393,1.2427,1,Bench,2,1.5501039999999997,1.2597353333333332,0.0254434508948943
Tyrus,2.401,1.2427,1,Bench,2,1.68938,1.2853259999999995,0.0380615210450445
Tyrus,2.411,1.6607,1,Bench,2,1.7339639999999996,1.316563333333333,0.0547534087327326
Tyrus,2.426,2.42,1,Bench,2,1.8006479999999996,1.278814,0.0806257502642643
Tyrus,2.43,2.42,1,Bench,2,1.867332,1.237538,0.0877917773393394
Tyrus,2.443,2.0293,1,Bench,2,2.0363519999999995,1.1848486666666664,0.1126134413333332
Tyrus,2.451,2.0293,1,Bench,2,2.174796,1.1798433333333334,0.1291181674834834
Tyrus,2.461,3.0038,1,Bench,2,2.2867679999999995,1.1973726666666666,0.1510011551711706
Tyrus,2.471,3.2199,1,Bench,2,2.324352,1.2210846666666664,0.1736319228588588
Tyrus,2.481,3.1087,1,Bench,2,2.361936,1.242031333333333,0.196638530546546
Tyrus,2.493,3.1315,1,Bench,2,2.402352,1.2506659999999998,0.2247144597717713
Tyrus,2.502,3.1315,1,Bench,2,2.435108,1.2601459999999998,0.24610068069069
Tyrus,2.512,3.4536,1,Bench,2,2.41717,1.2595406666666666,0.2699372383783782
Tyrus,2.521,3.4536,1,Bench,2,2.4372579999999995,1.2158913333333332,0.2913998152972969
Tyrus,2.531,3.1799,1,Bench,2,2.441542,1.172242,0.3153689829849851
Tyrus,2.543,2.5966,1,Bench,2,2.419578,1.163995333333333,0.3440259042102104
Tyrus,2.551,2.5966,1,Bench,2,2.373506,1.1759966666666666,0.3628583743603605
Tyrus,2.561,3.1491,1,Bench,2,2.327434,1.2014166666666666,0.3859382420480478
Tyrus,2.575,2.525,1,Bench,2,2.286982,1.20873,0.417644388810811
Tyrus,2.581,2.525,1,Bench,2,2.2465299999999995,1.2123859999999995,0.4309900254234232
Tyrus,2.593,1.3855,1,Bench,2,2.163718,1.1899446666666664,0.4569417146486484
Tyrus,2.601,1.3855,1,Bench,2,2.074978,1.1395913333333332,0.4735566327987985
Tyrus,2.611,1.582,1,Bench,2,1.99531,1.1203286666666663,0.4934832404864867
Tyrus,2.627,2.0562,1,Bench,2,1.896626,1.1508379999999998,0.5239389967867862
Tyrus,2.631,1.90055,1,Bench,2,1.797942,1.172678,0.5311581998618613
Tyrus,2.641,1.7449,1,Bench,2,1.6820259999999996,1.1696686666666665,0.5481332075495494
Tyrus,2.651,1.3498,1,Bench,2,1.5813139999999997,1.1196966666666666,0.5640250752372368
Tyrus,2.661,1.1116,1,Bench,2,1.4915499999999997,1.0306859999999998,0.5789645629249248
Tyrus,2.674,1.2682,1,Bench,2,1.4393819999999995,0.9583966666666668,0.5974633389189187
Tyrus,2.681,1.2682,1,Bench,2,1.3766339999999997,0.8873859999999998,0.6070220123003002
Tyrus,2.693,1.018,1,Bench,2,1.2917859999999997,0.8464126666666664,0.6225227335255255
Tyrus,2.701,1.018,1,Bench,2,1.1939939999999998,0.8034419999999999,0.6321259876756756
Tyrus,2.712,0.9335,1,Bench,2,1.096202,0.7457953333333333,0.6442547501321322
Tyrus,2.721,1.0014,1,Bench,2,1.083506,0.6817393333333331,0.653681087051051
Tyrus,2.732,1.117,1,Bench,2,1.062514,0.6235953333333332,0.6650168815075076
Tyrus,2.743,0.6644,1,Bench,2,1.007966,0.5687806666666666,0.6759372059639638
Tyrus,2.751,0.6644,1,Bench,2,0.9014019999999998,0.5037406666666665,0.683234812114114
Tyrus,2.761,0.5557,1,Bench,2,0.7916839999999997,0.4203433333333332,0.6912754098018018
Tyrus,2.775,0.9358,1,Bench,2,0.7123799999999997,0.3352913333333332,0.7012090925645644
Tyrus,2.781,0.9358,1,Bench,2,0.6488799999999998,0.2305859999999998,0.7050379731771772
Tyrus,2.792,1.2924,1,Bench,2,0.6807639999999998,0.1203073333333332,0.7118836996336334
Tyrus,2.802,1.0279,1,Bench,2,0.6889439999999998,-0.0082233333333334,0.7183074073213213
Tyrus,2.811,1.0279,1,Bench,2,0.6335079999999997,-0.1448820000000001,0.7238760922402401
Tyrus,2.825,0.0802,1,Bench,2,0.5755399999999997,-0.2601313333333335,0.731744663003003
Tyrus,2.831,0.0802,1,Bench,2,0.5065999999999997,-0.3553780000000001,0.7347361836156155
Tyrus,2.841,1.0681,1,Bench,2,0.4116839999999998,-0.4526566666666667,0.7389027713033033
Tyrus,2.853,0.8607,1,Bench,2,0.3638799999999997,-0.5501953333333335,0.7430463565285285
Tyrus,2.862,0.2183,1,Bench,2,0.3576999999999998,-0.6449020000000002,0.7459111174474473
Tyrus,2.873,-0.6079,1,Bench,2,0.3664559999999998,-0.7539220000000002,0.7494266599039038
Tyrus,2.882,-0.8424,1,Bench,2,0.3492039999999997,-0.8547126666666668,0.7522647808228227
Tyrus,2.893,-0.2377,1,Bench,2,0.2768759999999997,-0.9509353333333334,0.755240905279279
Tyrus,2.901,-0.2377,1,Bench,2,0.0883959999999998,-1.0642846666666668,0.7563621274294292
Tyrus,2.913,1.9087,1,Bench,2,-0.1334560000000002,-1.151374,0.7555819686546544
Tyrus,2.922,1.4727,1,Bench,2,-0.3648400000000002,-1.19921,0.7529572875735733
Tyrus,2.933,-0.1177,1,Bench,2,-0.5818080000000002,-1.253246,0.7472834080300299
Tyrus,2.942,-0.4312,1,Bench,2,-0.7889000000000002,-1.2726540000000002,0.7407328729489486
Tyrus,2.952,-0.7055,1,Bench,2,-0.9584640000000004,-1.3323740000000002,0.7315712206366365
Tyrus,2.962,-1.4394,1,Bench,2,-1.1455840000000002,-1.4340806666666666,0.7206261483243239
Tyrus,2.972,-0.1937,1,Bench,2,-1.36264,-1.5230780000000002,0.7076601960120119
Tyrus,2.983,0.9625,1,Bench,2,-1.5536640000000004,-1.6343526666666668,0.6911532084684682
Tyrus,2.992,0.8833,1,Bench,2,-1.7039760000000002,-1.6769500000000002,0.6761114793873872
Tyrus,3.002,0.2331,1,Bench,2,-1.825288,-1.610642,0.6580403270750753
Tyrus,3.013,-1.2525,1,Bench,2,-1.947824,-1.5576680000000005,0.6368208955315315
Tyrus,3.022,-3.7762,1,Bench,2,-2.143764,-1.569296,0.6180264004504507
Tyrus,3.032,-4.6105,1,Bench,2,-2.398664,-1.6046413333333334,0.5948894281381378
Tyrus,3.042,-4.4922,1,Bench,2,-2.73942,-1.6750666666666667,0.5687741758258261
Tyrus,3.052,-4.3963,1,Bench,2,-3.0871200000000005,-1.702284,0.5392166435135132
Tyrus,3.062,-4.1494,1,Bench,2,-3.395588,-1.6551186666666668,0.5063782712012016
Tyrus,3.072,-4.1589,1,Bench,2,-3.642916,-1.6545586666666667,0.4707609188888885
Tyrus,3.082,-4.5978,1,Bench,2,-3.819264,-1.7117653333333336,0.4330251865765769
Tyrus,3.092,-4.3583,1,Bench,2,-3.933372,-1.7415626666666666,0.3938371742642637
Tyrus,3.102,-3.9149,1,Bench,2,-4.089444,-1.7446293333333336,0.3532982619519523
Tyrus,3.112,-3.5395,1,Bench,2,-4.2877160000000005,-1.708332,0.310987629639639
Tyrus,3.122,-3.6407,1,Bench,2,-4.524848,-1.6497026666666663,0.2664999773273276
Tyrus,3.132,-3.9058,1,Bench,2,-4.711284000000001,-1.6651706666666666,0.2198944850150142
Tyrus,3.142,-5.1362,1,Bench,2,-4.811708,-1.7184613333333334,0.1718546927027029
Tyrus,3.152,-6.6102,1,Bench,2,-4.862564000000001,-1.7342026666666668,0.1230585003903894
Tyrus,3.16,-6.6102,1,Bench,2,-4.812216,-1.7389413333333334,0.0840195145405396
Tyrus,3.175,-7.219799999999999,1,Bench,2,-4.672172000000001,-1.6879413333333335,0.0122493560720726
Tyrus,3.182,-7.8294,1,Bench,2,-4.554564,-1.5991733333333336,-0.0203416025465465
Tyrus,3.192,-6.6144,1,Bench,2,-4.320848,-1.5875493333333337,-0.0651434948588598
Tyrus,3.202,-5.1142,1,Bench,2,-4.232652000000001,-1.6294959999999998,-0.1083358271711712
Tyrus,3.212,-4.2921,1,Bench,2,-4.25286,-1.6736253333333333,-0.1511882194834845
Tyrus,3.222,-4.0955,1,Bench,2,-4.2901,-1.6875400000000005,-0.1943278517957959
Tyrus,3.232,-3.9943,1,Bench,2,-4.411908,-1.6261213333333335,-0.2382627241081092
Tyrus,3.242,-5.045,1,Bench,2,-4.334840000000001,-1.5440626666666666,-0.2824212964204207
Tyrus,3.252,-4.4278,1,Bench,2,-3.90804,-1.477536,-0.3240605287327321
Tyrus,3.262,-3.7631,1,Bench,2,-3.516864,-1.4609946666666669,-0.3616098810450452
Tyrus,3.273,-5.0476,1,Bench,2,-3.276504,-1.4561853333333334,-0.3994407205885892
Tyrus,3.282,-3.3518,1,Bench,2,-3.0641400000000005,-1.424062666666667,-0.4283559676696699
Tyrus,3.292,-0.9911,1,Bench,2,-2.9665440000000003,-1.4071026666666668,-0.4589342199819816
Tyrus,3.304,-1.4561,1,Bench,2,-2.7086760000000005,-1.3625026666666669,-0.4934953387567564
Tyrus,3.312,1.6935,1,Bench,2,-2.2032760000000007,-1.3071973333333335,-0.5134830126066062
Tyrus,3.322,-1.954,1,Bench,2,-1.8963000000000003,-1.2804466666666667,-0.534405724918919
Tyrus,3.332,-5.103,1,Bench,2,-1.8226320000000005,-1.2369146666666668,-0.553425217231231
Tyrus,3.342,-5.2893,1,Bench,2,-1.703,-1.1652093333333335,-0.5714782095435437
Tyrus,3.352,-6.9601,1,Bench,2,-1.508324,-1.0845200000000002,-0.5879596618558556
Tyrus,3.362,-1.6128,1,Bench,2,-1.1949800000000004,-1.002744,-0.6019010141681682
Tyrus,3.376,7.0293,1,Bench,2,-0.7907160000000002,-0.9481186666666668,-0.6163956514054052
Tyrus,3.382,5.8736,1,Bench,2,-0.6334320000000002,-0.9328573333333334,-0.6209229947927928
Tyrus,3.392,0.8728,1,Bench,2,-0.6205520000000002,-0.8943826666666669,-0.627617747105105
Tyrus,3.402,-1.3011,1,Bench,2,-0.4284400000000001,-0.7866080000000001,-0.6332875394174174
Tyrus,3.412,-4.1703,1,Bench,2,-0.2711520000000001,-0.6498600000000001,-0.6372103317297296
Tyrus,3.425,-0.7731,1,Bench,2,-0.0268120000000001,-0.5028826666666668,-0.6396993797357357
Tyrus,3.432,4.8056,1,Bench,2,0.3388519999999998,-0.3656746666666668,-0.6389046223543543
Tyrus,3.442,1.06,1,Bench,2,0.3470999999999998,-0.2679973333333335,-0.6358996946666665
Tyrus,3.452,-3.2725,1,Bench,2,0.3026279999999999,-0.1741693333333334,-0.6330758869789789
Tyrus,3.462,-1.3013,1,Bench,2,0.3775679999999999,-0.0678626666666667,-0.6300997392912911
Tyrus,3.475,0.7714,1,Bench,2,0.5901199999999999,0.0423759999999999,-0.6243620492972972
Tyrus,3.482,3.8393,1,Bench,2,1.087208,0.1453319999999998,-0.6187887839159157
Tyrus,3.492,5.0616,1,Bench,2,1.406628,0.2463026666666665,-0.6067444362282283
Tyrus,3.501,-0.4957,1,Bench,2,1.30072,0.3457239999999998,-0.5949437193093094
Tyrus,3.512,-3.4411,1,Bench,2,1.0817039999999998,0.4247933333333332,-0.5823077028528528
Tyrus,3.525,-0.2448,1,Bench,2,1.0517119999999998,0.5297479999999999,-0.568992780858859
Tyrus,3.532,0.5804,1,Bench,2,1.190616,0.6506013333333333,-0.5614420154774774
Tyrus,3.542,5.1174,1,Bench,2,1.484656,0.7640226666666665,-0.54849048778979
Tyrus,3.552,7.6855,1,Bench,2,1.7082879999999998,0.8876679999999999,-0.532950600102102
Tyrus,3.562,1.8997,1,Bench,2,1.677272,1.019761333333333,-0.5164476324144147
Tyrus,3.575,-3.0658,1,Bench,2,1.6978759999999995,1.1391866666666666,-0.4950614524204201
Tyrus,3.582,-3.2295,1,Bench,2,1.931152,1.2339666666666669,-0.4826572370390393
Tyrus,3.592,0.0245,1,Bench,2,2.140744,1.314353333333333,-0.4627225893513512
Tyrus,3.602,5.4671,1,Bench,2,2.344208,1.384856,-0.440722661663664
Tyrus,3.612,6.3727,1,Bench,2,2.474464,1.450924,-0.4170541339759757
Tyrus,3.625,4.3816,1,Bench,2,2.471208,1.531521333333333,-0.385459547981982
Tyrus,3.631,0.3982,1,Bench,2,2.546144,1.6014173333333332,-0.3706623913693699
Tyrus,3.642,0.123,1,Bench,2,2.749112,1.6662959999999998,-0.3420057989129131
Tyrus,3.652,2.1715,1,Bench,2,2.93118,1.749568,-0.3140291712252248
Tyrus,3.662,3.1807,1,Bench,2,3.133788,1.806372,-0.2841291635375378
Tyrus,3.675,4.8177,1,Bench,2,3.190336,1.8289626666666663,-0.2435746395435441
Tyrus,3.681,4.0302,1,Bench,2,3.118688,1.8541533333333329,-0.2249024669309308
Tyrus,3.692,1.5751,1,Bench,2,3.169756,1.838633333333333,-0.1907833404744739
Tyrus,3.701,2.5594,1,Bench,2,3.407516,1.873944,-0.1615679655555553
Tyrus,3.711,3.9385,1,Bench,2,3.671704,1.9468733333333328,-0.1265966978678684
Tyrus,3.726,5.858,1,Bench,2,3.827108,2.0224213333333334,-0.0709928563363364
Tyrus,3.731,7.0957,1,Bench,2,3.760696,2.117045333333333,-0.0522357624924929
Tyrus,3.742,4.9802,1,Bench,2,3.66712,2.140462666666666,-0.011850090036036
Tyrus,3.753,1.3777,1,Bench,2,3.644492,2.049792,0.0278964604204208
Tyrus,3.762,1.6331,1,Bench,2,3.70954,1.9763906666666664,0.0606072553393393
