time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-04T05:26:25.035Z,-0.0063,-0.9845,-0.192,-0.0024,0.0381,0.0249,0.0002,-0.0035,-0.0055,44.58,78.97,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.043Z,-0.0059,-0.9845,-0.1929,0.0051,0.043,-0.0033,0.0009,-0.0012,-0.0049,44.58,78.97,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.054Z,-0.0056,-0.9845,-0.1924,0.0018,0.0385,-0.0005,0.0025,-0.0014,-0.0019,44.58,78.96,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.063Z,-0.0062,-0.9849,-0.1931,-0.0034,0.0243,0.027,0.0051,-0.0002,-0.0048,44.58,78.96,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.073Z,-0.0069,-0.9848,-0.1927,0.0042,0.0336,0.0039,0.0063,0.0014,-0.0046,44.58,78.96,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.083Z,-0.0065,-0.9845,-0.1926,0.0064,0.0327,-0.0045,0.0073,-0.0016,-0.0048,44.58,78.95,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.093Z,-0.0056,-0.9847,-0.1912,0.0006,0.0413,0.0068,0.0089,-0.0023,-0.0029,44.58,78.95,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.103Z,-0.0061,-0.9861,-0.1906,0.0003,0.0289,0.0204,0.0069,-0.0039,-0.0061,44.58,78.95,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.113Z,-0.0064,-0.9855,-0.1902,-0.0028,0.0392,0.0213,0.0067,0.0011,-0.0077,44.58,78.95,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.123Z,-0.0057,-0.9853,-0.1909,0.0023,0.0309,0.0024,0.0019,-0.0006,-0.0014,44.58,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.133Z,-0.0067,-0.9851,-0.1902,0.0068,0.0384,0.0021,0.0011,-0.0026,-0.0032,44.58,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.143Z,-0.007,-0.9859,-0.1914,-0.0029,0.028,0.0238,0.001,-0.001,-0.0038,44.58,78.94,-1.88,135,8,6,4,Bench,2
2026-04-04T05:26:25.153Z,-0.0063,-0.9855,-0.1922,-0.0085,0.0315,0.0108,-0.0023,0.0011,-0.0044,44.58,78.94,-1.88,135,8,6,4,Bench,2
2026-04-04T05:26:25.163Z,-0.0062,-0.9848,-0.1926,-0.0001,0.0301,-0.0053,0.0014,-0.0047,-0.0021,44.58,78.94,-1.88,135,8,6,4,Bench,2
2026-04-04T05:26:25.173Z,-0.0069,-0.985,-0.1917,-0.0019,0.0355,0.0118,0.0016,-0.0013,-0.0089,44.58,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.184Z,-0.0073,-0.9857,-0.1927,-0.0041,0.0362,0.0332,0.0037,-0.0044,-0.0036,44.58,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.193Z,-0.0068,-0.9848,-0.1919,-0.0013,0.0398,0.0155,0.0038,0.0003,-0.0044,44.58,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.203Z,-0.0062,-0.9838,-0.1917,0.0016,0.0385,0.0044,0.0068,-0.0029,-0.0026,44.58,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.213Z,-0.006,-0.9841,-0.1917,0.0053,0.0341,0.0133,0.0061,-0.003,-0.005,44.58,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.223Z,-0.007,-0.9851,-0.1912,-0.0005,0.0258,0.0216,0.0043,-0.0031,-0.0032,44.59,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.233Z,-0.0065,-0.9851,-0.1909,0.0062,0.0322,0.0062,0.0042,0.0017,-0.0044,44.59,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.243Z,-0.0076,-0.9854,-0.1911,-0.0003,0.0368,0.0045,0.005,-0.0018,-0.0068,44.59,78.94,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.253Z,-0.0064,-0.986,-0.1903,0.0025,0.04,0.0132,0.003,-0.0025,-0.0063,44.59,78.95,-1.89,135,8,6,4,Bench,2
2026-04-04T05:26:25.263Z,-0.0062,-0.985,-0.1913,-0.0061,0.0264,0.0265,0.0025,-0.0038,-0.0058,44.59,78.95,-1.9,135,8,6,4,Bench,2
2026-04-04T05:26:25.273Z,-0.0068,-0.9852,-0.1921,0.0019,0.0295,0.0253,0.0011,0.0008,-0.0056,44.59,78.95,-1.9,135,8,6,4,Bench,2
2026-04-04T05:26:25.284Z,-0.007,-0.985,-0.191,0.0015,0.0303,0.0052,0.0003,-0.0013,-0.0052,44.59,78.95,-1.9,135,8,6,4,Bench,2
2026-04-04T05:26:25.294Z,-0.0065,-0.9856,-0.1916,-0.0033,0.0351,0.0054,-0.0001,-0.0035,-0.0043,44.59,78.95,-1.9,135,8,6,4,Bench,2
2026-04-04T05:26:25.303Z,-0.0061,-0.9852,-0.192,0.003,0.0304,0.0156,0.0015,-0.0017,-0.0066,44.6,78.96,-1.9,135,8,6,4,Bench,2
2026-04-04T05:26:25.313Z,-0.0063,-0.9859,-0.1915,0.0098,0.0343,0.0153,0.0027,-0.0025,-0.0064,44.6,78.96,-1.9,135,8,6,4,Bench,2
2026-04-04T05:26:25.323Z,-0.0063,-0.9848,-0.1922,0.0006,0.039,0.0136,0.0031,-0.0021,-0.0056,44.6,78.96,-1.9,135,8,6,4,Bench,2
2026-04-04T05:26:25.333Z,-0.0061,-0.986,-0.1912,0.0021,0.0419,0.0157,0.0037,0.0001,-0.0058,44.6,78.97,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.343Z,-0.0066,-0.9849,-0.192,0.0018,0.0372,0.0172,0.0059,-0.0017,-0.0031,44.6,78.97,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.353Z,-0.0066,-0.9845,-0.194,-0.003,0.0383,0.0132,0.0034,-0.0039,-0.0046,44.6,78.97,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.363Z,-0.0066,-0.9851,-0.1921,-0.0018,0.0305,-0.0008,0.0077,-0.0019,-0.0066,44.61,78.97,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.373Z,-0.0064,-0.986,-0.1917,0.0042,0.0307,0.0067,0.0073,-0.0002,-0.0031,44.61,78.98,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.383Z,-0.0059,-0.9851,-0.1932,0.0003,0.0385,0.0101,0.0094,-0.0023,-0.0047,44.61,78.98,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.394Z,-0.0066,-0.9859,-0.1907,0.0016,0.0339,0.0041,0.0085,-0.0014,-0.0056,44.61,78.98,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.403Z,-0.0063,-0.9862,-0.1902,0,0.0441,-0.0015,0.0067,-0.001,-0.0045,44.61,78.99,-1.91,135,8,6,4,Bench,2
2026-04-04T05:26:25.414Z,-0.0067,-0.9858,-0.1904,0.006,0.0463,0.0104,0.0045,-0.0018,-0.0028,44.61,78.99,-1.92,135,8,6,4,Bench,2
2026-04-04T05:26:25.423Z,-0.0062,-0.9866,-0.1908,0.0061,0.039,-0.0011,-0.0001,-0.0034,-0.0045,44.61,78.99,-1.92,135,8,6,4,Bench,2
2026-04-04T05:26:25.433Z,-0.0065,-0.9852,-0.1911,0.0017,0.0377,-0.0051,-0.0007,-0.0002,-0.006,44.61,79,-1.92,135,8,6,4,Bench,2
2026-04-04T05:26:25.443Z,-0.0061,-0.985,-0.1922,-0.0061,0.0335,-0.0036,-0.0043,-0.0016,-0.0051,44.62,79,-1.92,135,8,6,4,Bench,2
2026-04-04T05:26:25.453Z,-0.0063,-0.9908,-0.1913,0.0014,0.0406,0.0091,0.0005,-0.0046,-0.0042,44.62,79,-1.92,135,8,6,4,Bench,2
2026-04-04T05:26:25.463Z,-0.0065,-0.9848,-0.1921,0.0027,0.0297,0.0109,-0.004,-0.0006,-0.0068,44.62,79,-1.92,135,8,6,4,Bench,2
2026-04-04T05:26:25.473Z,-0.0067,-0.9849,-0.1921,-0.0021,0.0479,0.0078,-0.0008,-0.0009,-0.0058,44.62,79.01,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.483Z,-0.0065,-0.9846,-0.192,0.0029,0.0451,0.0151,0.0038,-0.0021,-0.0063,44.62,79.01,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.494Z,-0.007,-0.9853,-0.192,-0.0037,0.0401,0.0135,0.003,-0.001,-0.0062,44.63,79.01,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.503Z,-0.0065,-0.9854,-0.1921,-0.0027,0.0438,0.0028,0.0057,-0.001,-0.0027,44.63,79.02,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.513Z,-0.0065,-0.9845,-0.194,-0.0018,0.0368,0.0022,0.0074,-0.0017,-0.0035,44.63,79.02,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.523Z,-0.0066,-0.9854,-0.1928,-0.0009,0.0345,0.0109,0.0093,-0.0017,-0.003,44.63,79.02,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.533Z,-0.0064,-0.9861,-0.1905,0.0073,0.0312,0.0024,0.0081,-0.002,-0.0037,44.63,79.02,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.543Z,-0.0062,-0.9866,-0.1912,0.0023,0.0377,0.0035,0.0077,0,-0.001,44.63,79.02,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.553Z,-0.007,-0.9868,-0.1899,0.0054,0.0497,-0.0022,0.0039,-0.0011,-0.0071,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.563Z,-0.0066,-0.9858,-0.1901,0.0013,0.0394,-0.0045,0.0036,-0.0014,-0.0058,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.573Z,-0.0073,-0.9861,-0.1897,0.0016,0.0397,-0.0002,0.0033,-0.0034,-0.0044,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.583Z,-0.0069,-0.9859,-0.189,0.009,0.0432,-0.004,0.0022,-0.0034,-0.0033,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.592Z,-0.0071,-0.9856,-0.1894,0.005,0.041,-0.0114,0.0025,0.0001,-0.0029,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.602Z,-0.0067,-0.986,-0.1907,0.0067,0.0382,-0.0075,0.0023,-0.0053,-0.0043,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.613Z,-0.0064,-0.9866,-0.1907,0.0029,0.0418,0.0055,-0.0024,0.0003,-0.0069,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.623Z,-0.0065,-0.9865,-0.1906,-0.0003,0.0477,0.0054,-0.0008,-0.0017,-0.0045,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.633Z,-0.0063,-0.986,-0.1911,0.0015,0.0473,0.0033,-0.0024,-0.0014,-0.0035,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.643Z,-0.0074,-0.986,-0.1904,-0.0007,0.0424,0.0088,-0.0006,-0.0027,-0.003,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.653Z,-0.0063,-0.9861,-0.1904,0.0096,0.0418,0.0014,0.0003,-0.003,-0.0058,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.663Z,-0.0057,-0.9859,-0.1899,-0.0006,0.0428,0.0009,-0.0007,-0.0023,-0.004,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.673Z,-0.0063,-0.9852,-0.1913,-0.007,0.0412,-0.0038,0.0001,-0.0058,-0.006,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.683Z,-0.0069,-0.9863,-0.1917,-0.0016,0.0348,0.0091,-0.0033,0.0005,-0.0064,44.63,79.03,-1.93,135,8,6,4,Bench,2
2026-04-04T05:26:25.693Z,-0.0062,-0.9854,-0.1908,0.0052,0.045,0.0132,-0.0012,-0.0016,-0.0047,44.63,79.03,-1.93,135,8,6,4,Bench,2
