time,seconds_elapsed,z,y,x
1775714561861615000,0.065614990234375,0.12914937734603882,-0.6257206797599792,0.6027382016181946
1775714561871631000,0.075631103515625,0.16480962932109833,-0.6886375546455383,0.6214197278022766
1775714561881648000,0.085648193359375,0.221945121884346,-0.8802407383918762,0.6498010158538818
1775714561891664400,0.095664306640625,0.2833158075809479,-1.0929125547409058,0.6765750646591187
1775714561901680000,0.10568017578125,0.31456369161605835,-1.2798281908035278,0.6770070791244507
1775714561911697200,0.115697265625,0.32297343015670776,-1.4177157878875732,0.6971783638000488
1775714561921714000,0.1257138671875,0.37039461731910706,-1.5407644510269165,0.7593194246292114
1775714561931730000,0.13572998046875,0.4745234251022339,-1.9063825607299805,0.8724262714385986
1775714561941746700,0.14574658203125,0.6547821760177612,-2.137199640274048,1.0351669788360596
1775714561951762700,0.1557626953125,0.9576171636581421,-2.099938154220581,1.1781315803527832
1775714561961779000,0.165779052734375,1.3340846300125122,-2.020597457885742,1.3049647808074951
1775714561971795700,0.175795654296875,1.4655425548553467,-2.0340988636016846,1.4580172300338745
1775714561981811700,0.185811767578125,1.2780919075012207,-2.0371930599212646,1.5819460153579712
1775714561991827700,0.19582763671875,1.1293787956237793,-2.1321942806243896,1.6464104652404785
1775714562001843700,0.20584375,1.0851784944534302,-2.269338369369507,1.6555520296096802
1775714562011860700,0.21586083984375,1.0143741369247437,-2.3991806507110596,1.6304258108139038
1775714562021876700,0.225876708984375,0.8374350666999817,-2.5565717220306396,1.5291138887405396
1775714562031892700,0.235892822265625,0.5568279027938843,-2.602834939956665,1.4180949926376343
1775714562041909800,0.24590966796875,0.25267529487609863,-2.3895649909973145,1.315846562385559
1775714562051925800,0.25592578125,0.032862767577171326,-1.8873863220214844,1.131959080696106
1775714562061941800,0.265941650390625,-0.05081195756793022,-1.20775306224823,0.9506142139434814
1775714562071958800,0.275958740234375,-0.19585968554019928,-0.4483940303325653,0.8368725180625916
1775714562081974800,0.285974853515625,-0.39622968435287476,0.02727471850812435,0.8026621341705322
1775714562091990800,0.29599072265625,-0.4857342839241028,-0.04187612235546112,0.8122361898422241
1775714562102006800,0.3060068359375,-0.6350398659706116,-0.4240603446960449,0.7798610329627991
1775714562112023800,0.31602392578125,-0.8606069087982178,-1.0091369152069092,0.6773064732551575
1775714562122039800,0.326039794921875,-1.0292408466339111,-1.5246212482452393,0.5329076051712036
1775714562132055800,0.336055908203125,-1.0940134525299072,-1.8480477333068848,0.3701402544975281
1775714562142072600,0.346072509765625,-1.0332515239715576,-1.913482666015625,0.1288299560546875
1775714562152088800,0.3560888671875,-0.9101676344871521,-1.7399052381515503,-0.1679963916540146
1775714562162104800,0.366104736328125,-0.7833728194236755,-1.3354400396347046,-0.3820202648639679
1775714562172121900,0.376121826171875,-0.6691437363624573,-0.7690601944923401,-0.5876080393791199
1775714562182137600,0.3861376953125,-0.5920552015304565,-0.2271515429019928,-0.7751912474632263
1775714562192153600,0.396153564453125,-0.527317464351654,-0.03418661281466484,-0.778212308883667
1775714562202169900,0.406169921875,-0.4932997226715088,0.014576698653399944,-0.6719222068786621
1775714562212187000,0.416186767578125,-0.5078757405281067,-0.23749281466007233,-0.4208921492099762
1775714562222203000,0.426202880859375,-0.5481318235397339,-0.6934730410575867,-0.06325478106737137
1775714562232218600,0.436218505859375,-0.6235256195068359,-1.225506067276001,0.27756431698799133
1775714562242235600,0.446235595703125,-0.6875454187393188,-1.7652850151062012,0.5148131251335144
1775714562252252000,0.456251953125,-0.7190409898757935,-2.0676393508911133,0.645310640335083
1775714562262268000,0.466267822265625,-0.6815153360366821,-1.8642702102661133,0.6754339337348938
1775714562272284700,0.47628466796875,-0.5879166722297668,-1.4313485622406006,0.7077468633651733
1775714562282300700,0.48630078125,-0.5104539394378662,-0.9449052214622498,0.755325198173523
1775714562292316700,0.496316650390625,-0.553358256816864,-0.519673764705658,0.7758962512016296
1775714562302334000,0.506333984375,-0.7504791021347046,-0.23505772650241852,0.7804170250892639
1775714562312349700,0.516349609375,-0.9906964898109436,0.055455323308706284,0.7475575804710388
1775714562322365700,0.52636572265625,-1.2893701791763306,0.10388842225074768,0.7609453201293945
1775714562332381700,0.536381591796875,-1.637076735496521,0.008921689353883266,0.8214163780212402
1775714562342399000,0.54639892578125,-1.8743008375167847,-0.1482723206281662,0.8454123139381409
1775714562352414700,0.556414794921875,-1.9734444618225098,-0.37376776337623596,0.9048998951911926
1775714562362430700,0.5664306640625,-1.9985207319259644,-0.5857012867927551,1.0420562028884888
1775714562372447700,0.57644775390625,-1.9783906936645508,-0.7081260085105896,1.1707252264022827
1775714562382463700,0.586463623046875,-1.8618966341018677,-0.7200272083282471,1.3014106750488281
1775714562392480000,0.59647998046875,-1.6428484916687012,-0.5566989779472351,1.4120272397994995
1775714562402496800,0.606496826171875,-1.3667709827423096,-0.34646695852279663,1.4916894435882568
1775714562412512800,0.6165126953125,-1.1098726987838745,-0.2248406708240509,1.5195143222808838
1775714562422528800,0.62652880859375,-0.8753674030303955,-0.19823157787322998,1.4895286560058594
1775714562432544800,0.636544677734375,-0.6756588220596313,-0.33594125509262085,1.4747529029846191
1775714562442561800,0.646561767578125,-0.568622350692749,-0.4684424102306366,1.4656215906143188
1775714562452577800,0.656577880859375,-0.5054575204849243,-0.46286043524742126,1.436988115310669
1775714562462593800,0.66659375,-0.5161043405532837,-0.3601192831993103,1.417049527168274
1775714562472610800,0.67661083984375,-0.5203238129615784,-0.35733550786972046,1.432876706123352
1775714562482626600,0.68662646484375,-0.5150487422943115,-0.35063672065734863,1.4767893552780151
1775714562492642800,0.696642822265625,-0.4931144416332245,-0.35836654901504517,1.483333706855774
1775714562502659800,0.706659912109375,-0.43403375148773193,-0.4044398367404938,1.45889151096344
1775714562512675800,0.71667578125,-0.35918399691581726,-0.4455225467681885,1.4172593355178833
1775714562522691800,0.72669189453125,-0.2787914574146271,-0.5196419954299927,1.3302332162857056
1775714562532707600,0.73670751953125,-0.20902620255947113,-0.48102453351020813,1.1861099004745483
1775714562542724900,0.746724853515625,-0.16212855279445648,-0.33278244733810425,1.032468557357788
1775714562552740900,0.756740966796875,-0.12645204365253448,-0.13919727504253387,0.8652865886688232
1775714562562756900,0.7667568359375,-0.10624171048402786,0.11607546359300613,0.6820064187049866
1775714562572773600,0.776773681640625,-0.03775186464190483,0.2726416289806366,0.48234227299690247
1775714562582789600,0.78678955078125,0.03161477670073509,0.33753448724746704,0.3040439784526825
1775714562592806000,0.796805908203125,0.020335223525762558,0.27341434359550476,0.16284319758415222
1775714562602822700,0.80682275390625,-0.026311608031392097,-0.011359593831002712,0.03182484954595566
1775714562612838700,0.816838623046875,-0.08415919542312622,-0.2865581512451172,-0.06892945617437363
