time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-08T00:46:31.628Z,0.0735,-0.2568,-0.9705,-0.0155,0.0007,0.0531,0.0016,-0.0052,-0.0053,172.61,14.89,4.27,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.633Z,0.0735,-0.2577,-0.9686,-0.0181,0.0089,0.0468,0.0013,-0.0028,-0.0046,172.61,14.89,4.27,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.643Z,0.0735,-0.2591,-0.9691,-0.0148,0.021,0.0541,0.0037,-0.004,-0.0022,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.653Z,0.0728,-0.2603,-0.9692,-0.0101,0.0314,0.0552,0.0025,-0.0031,-0.0023,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.663Z,0.0734,-0.2585,-0.9703,-0.0151,0.0135,0.0629,0.0057,-0.0009,-0.0059,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.673Z,0.0721,-0.2594,-0.9683,0.0007,0.0245,0.039,0.002,-0.0046,-0.0036,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.684Z,0.0711,-0.2584,-0.9673,0.0062,0.0117,0.04,0.0029,-0.0037,-0.0032,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.693Z,0.0722,-0.2574,-0.9704,-0.0048,0.0063,0.0665,0.0041,-0.0022,-0.0052,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.703Z,0.0716,-0.2587,-0.9722,0.0043,0.0214,0.0794,0.003,-0.002,-0.004,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.713Z,0.0718,-0.261,-0.9682,-0.0014,0.0384,0.0404,0.003,-0.0001,-0.0064,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.723Z,0.0714,-0.2587,-0.9678,0.0038,0.0161,0.0398,0.0048,-0.0019,-0.0056,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.734Z,0.0722,-0.2587,-0.968,-0.006,0.0179,0.0425,0.0037,-0.0012,-0.0047,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.743Z,0.0722,-0.2602,-0.9681,-0.0018,0.0303,0.0435,0.0032,-0.002,-0.0039,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.753Z,0.0718,-0.2587,-0.9695,0.0004,0.0148,0.0553,0.0054,-0.0036,-0.0033,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.763Z,0.0732,-0.2578,-0.9699,-0.0151,0.0088,0.0589,0.004,-0.0027,-0.0049,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.773Z,0.0741,-0.2582,-0.9683,-0.02,0.0151,0.0431,0.0066,-0.0031,-0.0058,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.784Z,0.0732,-0.2592,-0.9679,-0.0127,0.0222,0.0442,0.0031,-0.0028,-0.002,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.793Z,0.073,-0.2599,-0.9694,-0.0137,0.0305,0.0545,0.0036,-0.0009,-0.0054,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.803Z,0.0732,-0.2603,-0.9684,-0.0138,0.0295,0.0448,0.0057,-0.0027,-0.0019,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.813Z,0.0723,-0.2588,-0.9678,-0.0056,0.0171,0.0425,0.0058,-0.0026,-0.0051,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.823Z,0.0734,-0.2592,-0.9691,-0.0164,0.0187,0.0572,0.0024,-0.0019,-0.0023,172.61,14.89,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.837Z,0.0727,-0.2602,-0.9688,-0.0088,0.0104,0.0517,0.0066,-0.0023,-0.0024,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.843Z,0.0727,-0.2602,-0.9688,-0.0099,0.0336,0.048,0.0038,-0.002,-0.0071,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.853Z,0.0727,-0.2608,-0.9691,-0.0082,0.0331,0.0526,0.0037,-0.0005,-0.0047,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.863Z,0.0727,-0.2597,-0.9704,-0.006,0.0226,0.0641,0.004,-0.0045,-0.0038,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.873Z,0.0715,-0.2592,-0.969,0.0045,0.0196,0.0487,0.0034,-0.0034,-0.0028,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.886Z,0.0721,-0.2586,-0.9699,0.0003,0.015,0.0452,0.0037,-0.0042,-0.0041,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.893Z,0.0721,-0.2586,-0.9699,-0.0033,0.0154,0.0615,0.0015,-0.0019,-0.0068,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.903Z,0.073,-0.2606,-0.9694,-0.0122,0.0368,0.0558,0.003,-0.0032,-0.0034,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.913Z,0.0725,-0.2615,-0.9688,-0.0068,0.0429,0.0471,0.0028,-0.004,-0.0054,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.923Z,0.0726,-0.2608,-0.9683,-0.0069,0.0332,0.0487,0.0024,-0.0018,-0.0042,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.936Z,0.0734,-0.2581,-0.9684,-0.0134,0.0238,0.0586,0.005,-0.0033,-0.0054,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.943Z,0.0734,-0.2581,-0.9684,-0.0131,0.0102,0.0438,0.0008,-0.0008,-0.0065,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.953Z,0.0725,-0.258,-0.9686,-0.0081,0.0123,0.0508,0.0047,-0.0033,-0.0041,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.963Z,0.0728,-0.2601,-0.9697,-0.0117,0.0296,0.0581,0.0023,0,-0.0036,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.973Z,0.0734,-0.2596,-0.9687,-0.0156,0.0239,0.0473,0.0036,-0.0013,-0.0043,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.986Z,0.0722,-0.259,-0.9689,-0.0114,0.0196,0.0486,0.0011,-0.0058,-0.0044,172.61,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:31.993Z,0.0722,-0.259,-0.9689,-0.0059,0.0181,0.0515,0.0026,-0.0031,-0.0061,172.62,14.9,4.26,225,5,6,4,Deadlift,2
2026-04-08T00:46:32.003Z,0.0725,-0.259,-0.9695,-0.0066,0.021,0.0576,0.0002,-0.0032,-0.0058,172.61,14.9,4.26,225,5,6,4,Deadlift,2
