time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-08T00:33:26.615Z,0.075,0.246,-0.9618,-0.0173,0.0431,0.0209,0.0081,-0.0013,-0.0026,171.3,-13.97,4.54,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.623Z,0.0803,0.2516,-0.9764,-0.0215,0.0192,0.0227,0.001,-0.0027,0.0018,171.3,-13.97,4.54,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.633Z,0.0795,0.2624,-0.9746,-0.0355,-0.1701,0.1205,0.0071,-0.0052,0.0012,171.3,-13.97,4.54,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.643Z,0.0784,0.2586,-0.9698,-0.0187,-0.1932,0.026,0.0092,-0.0008,0.0015,171.3,-13.97,4.54,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.653Z,0.0771,0.2452,-0.9716,-0.0116,-0.1423,0.0431,0.0115,-0.0054,-0.0001,171.3,-13.97,4.54,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.663Z,0.0769,0.2348,-0.9702,0.0041,0.022,0.0299,0.0028,-0.0024,-0.0019,171.31,-13.97,4.54,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.673Z,0.0772,0.2439,-0.9722,-0.0035,0.0487,0.0352,0.0001,-0.0028,0.0009,171.31,-13.97,4.54,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.683Z,0.0764,0.2585,-0.9735,0.0011,-0.0827,0.0459,0.0089,-0.0064,-0.0004,171.31,-13.97,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.693Z,0.076,0.2585,-0.9711,0.0041,-0.1993,0.0703,0.0188,-0.0028,0.0022,171.31,-13.96,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.703Z,0.0744,0.2408,-0.9614,0.0131,-0.1134,-0.0059,0.0152,-0.0044,0.004,171.31,-13.96,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.713Z,0.0746,0.2323,-0.9637,0.0276,0.0514,-0.0674,0.0049,-0.0052,0.0035,171.32,-13.96,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.723Z,0.0749,0.2371,-0.9697,0.0194,0.0825,-0.0118,0.0026,-0.0033,0.0018,171.32,-13.95,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.734Z,0.0745,0.2486,-0.9681,0.0225,-0.0049,0.0257,-0.0012,-0.0029,0.0036,171.32,-13.95,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.743Z,0.0751,0.2531,-0.9618,0.0199,-0.1001,-0.0212,-0.003,-0.0005,0.0042,171.32,-13.95,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.753Z,0.0755,0.2524,-0.9648,0.022,-0.1258,-0.06,0.0023,-0.0033,0.0042,171.33,-13.95,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.763Z,0.0777,0.2322,-0.9638,0.0036,-0.0506,-0.0088,-0.0058,-0.0031,0.0034,171.33,-13.95,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.773Z,0.0765,0.226,-0.9655,-0.0028,0.1433,-0.0468,-0.0188,-0.002,0.0053,171.33,-13.95,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.784Z,0.0773,0.2374,-0.9609,0.003,0.1116,-0.0022,-0.0328,-0.0101,0.0019,171.34,-13.95,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.793Z,0.0767,0.2314,-0.9388,0.003,0.0641,-0.1996,-0.0688,0.0025,0.0068,171.34,-13.96,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.803Z,0.0784,0.2576,-0.965,0.009,0.0198,-0.1985,-0.0619,-0.0088,0.0028,171.35,-13.97,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.813Z,0.0798,0.2537,-0.9743,-0.0272,-0.1643,0.0678,-0.0486,-0.0048,0.0046,171.36,-13.98,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.823Z,0.0778,0.2348,-0.9601,-0.0172,-0.032,0.0146,-0.0682,-0.0044,0.0034,171.36,-14,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.835Z,0.0764,0.2261,-0.9483,-0.0025,0.1561,-0.1034,-0.1024,-0.0059,0.0015,171.37,-14.03,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.843Z,0.076,0.2261,-0.9353,0.0077,0.1891,-0.2143,-0.139,-0.0043,0.0005,171.38,-14.06,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.854Z,0.073,0.2221,-0.9153,0.0178,0.2346,-0.3728,-0.1844,-0.0011,-0.003,171.38,-14.1,4.55,185,5,6,1,Deadlift,2
2026-04-08T00:33:26.863Z,0.0712,0.2179,-0.9005,0.0498,0.2933,-0.5513,-0.2526,-0.0039,-0.0062,171.39,-14.16,4.55,185,5,6,1,Deadlift,2
