time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-08T00:37:02.533Z,0.0789,-0.005,-1.0131,-0.0305,0.0138,0.0067,0.0049,0.001,-0.0066,171.61,0.46,4.35,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.538Z,0.0783,-0.0072,-0.998,-0.0305,0.0138,0.0067,0.0027,-0.0017,-0.0067,171.61,0.46,4.35,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.549Z,0.0783,-0.0129,-0.9967,-0.0285,0.068,0.0064,0.0026,-0.0028,-0.001,171.61,0.46,4.35,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.559Z,0.0783,-0.0146,-1.0024,-0.0265,0.0646,0.0816,0.0021,-0.003,-0.0066,171.61,0.46,4.35,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.569Z,0.0783,-0.0108,-1.0062,-0.0282,-0.0103,0.09,0.0051,-0.0022,-0.0084,171.62,0.46,4.35,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.579Z,0.0792,-0.0041,-1.0066,-0.0352,-0.0252,0.077,0.0056,-0.0017,-0.0066,171.62,0.46,4.35,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.589Z,0.0785,-0.0067,-0.9996,-0.0245,0.0029,0.0035,0.0047,-0.0017,-0.0051,171.62,0.46,4.35,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.599Z,0.0779,-0.0122,-0.9947,-0.0259,0.0708,-0.0224,0.0053,-0.0016,-0.0037,171.62,0.46,4.34,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.609Z,0.0784,-0.016,-0.9987,-0.0307,0.0734,0.0381,0.0051,-0.0039,-0.0005,171.62,0.46,4.34,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.619Z,0.0787,-0.0126,-1.0039,-0.0311,0.0184,0.0908,0.0059,-0.0022,-0.0022,171.62,0.46,4.34,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.629Z,0.0786,-0.0058,-1.0072,-0.0261,-0.0251,0.0891,0.0033,-0.0054,-0.005,171.62,0.46,4.34,185,5,5,2,Deadlift,2
2026-04-08T00:37:02.639Z,0.0777,-0.0064,-1.0026,-0.023,0.0064,0.0289,0.0043,-0.0017,-0.0038,171.62,0.46,4.34,185,5,5,2,Deadlift,2
