time,seconds_elapsed,z,y,x
1775711489187526700,0.042526611328125,-0.0229339599609375,-0.88238525390625,0.3157958984375
1775711489197539800,0.052539794921875,-0.0879058837890625,-0.855560302734375,0.2841796875
1775711489207552800,0.062552734375,-0.114990234375,-0.832000732421875,0.3212127685546875
1775711489217565700,0.072565673828125,-0.1168975830078125,-0.811798095703125,0.388153076171875
1775711489227578600,0.08257861328125,-0.121826171875,-0.791839599609375,0.4200439453125
1775711489237591800,0.092591796875,-0.11932373046875,-0.7812957763671875,0.4212188720703125
1775711489247604700,0.102604736328125,-0.0925750732421875,-0.754730224609375,0.4167938232421875
1775711489257617700,0.11261767578125,-0.053070068359375,-0.693115234375,0.390533447265625
1775711489267630800,0.122630859375,-0.053375244140625,-0.62982177734375,0.37213134765625
1775711489277643800,0.132643798828125,-0.091796875,-0.5968780517578125,0.3866119384765625
1775711489287657700,0.14265771484375,-0.11883544921875,-0.591400146484375,0.3817596435546875
1775711489297671000,0.1526708984375,0.0143280029296875,-0.626983642578125,0.4005889892578125
1775711489307683600,0.16268359375,0.2876739501953125,-0.8343505859375,0.8276519775390625
1775711489317696800,0.17269677734375,0.13836669921875,-0.898590087890625,1.10748291015625
1775711489327709700,0.182709716796875,0.0153656005859375,-0.61297607421875,0.788970947265625
1775711489337723000,0.192722900390625,0.044097900390625,-0.441009521484375,0.63189697265625
1775711489347735600,0.202735595703125,0.1190032958984375,-0.57275390625,0.617523193359375
1775711489357748700,0.212748779296875,0.0538330078125,-0.6445465087890625,0.5052337646484375
1775711489367762000,0.222761962890625,0.1248626708984375,-0.6187896728515625,0.466400146484375
1775711489377774600,0.232774658203125,0.1706085205078125,-0.5899200439453125,0.5050048828125
1775711489387787800,0.242787841796875,0.150115966796875,-0.60638427734375,0.604034423828125
1775711489397801700,0.2528017578125,0.1679534912109375,-0.589324951171875,0.663970947265625
1775711489407814700,0.262814697265625,0.2319183349609375,-0.5836639404296875,0.7154388427734375
1775711489417827800,0.272827880859375,0.25018310546875,-0.5639495849609375,0.6563720703125
1775711489427840800,0.2828408203125,0.2861785888671875,-0.53485107421875,0.6035003662109375
1775711489437853700,0.292853759765625,0.3106689453125,-0.5586395263671875,0.6291656494140625
1775711489447866600,0.30286669921875,0.29278564453125,-0.5688323974609375,0.6663818359375
1775711489457879800,0.3128798828125,0.3118743896484375,-0.588958740234375,0.715972900390625
1775711489467892700,0.322892822265625,0.4069366455078125,-0.58929443359375,0.7510986328125
1775711489477905700,0.33290576171875,0.4556732177734375,-0.655731201171875,0.8128204345703125
1775711489487918800,0.3429189453125,0.387115478515625,-0.6870880126953125,0.787200927734375
1775711489497931800,0.352931884765625,0.3736724853515625,-0.6204376220703125,0.7433624267578125
1775711489507944700,0.36294482421875,0.320526123046875,-0.6195526123046875,0.7299041748046875
1775711489517958700,0.372958740234375,0.2970733642578125,-0.6063232421875,0.7295074462890625
1775711489527971800,0.382971923828125,0.267181396484375,-0.629058837890625,0.7163848876953125
1775711489537984800,0.39298486328125,0.22332763671875,-0.6577606201171875,0.6822967529296875
1775711489547997700,0.402997802734375,0.199066162109375,-0.6607513427734375,0.6722259521484375
1775711489558011000,0.413010986328125,0.181976318359375,-0.6633758544921875,0.71368408203125
1775711489568023800,0.42302392578125,0.1450042724609375,-0.6402435302734375,0.7967529296875
1775711489578036700,0.43303662109375,0.1112823486328125,-0.6054534912109375,0.8439178466796875
1775711489588049700,0.443049560546875,0.2401275634765625,-0.6573028564453125,0.853485107421875
1775711489598062800,0.453062744140625,0.356903076171875,-0.699554443359375,0.7602996826171875
1775711489608075800,0.46307568359375,0.328125,-0.6394805908203125,0.7155303955078125
1775711489618088700,0.473088623046875,0.2823333740234375,-0.65142822265625,0.7265472412109375
1775711489628102000,0.483101806640625,0.28289794921875,-0.6596221923828125,0.72821044921875
1775711489638115600,0.493115478515625,0.290283203125,-0.6515045166015625,0.7593841552734375
1775711489648128800,0.503128662109375,0.30023193359375,-0.6531219482421875,0.83770751953125
1775711489658142000,0.513141845703125,0.3255462646484375,-0.667999267578125,0.897705078125
1775711489668154600,0.523154541015625,0.3597412109375,-0.6713409423828125,0.907379150390625
1775711489678167800,0.533167724609375,0.3730926513671875,-0.65081787109375,0.9124755859375
1775711489688181200,0.54318115234375,0.3545074462890625,-0.64361572265625,0.924530029296875
1775711489698194000,0.55319384765625,0.343170166015625,-0.64093017578125,0.9046630859375
1775711489708207000,0.56320703125,0.3641815185546875,-0.6407623291015625,0.86468505859375
1775711489718220000,0.573219970703125,0.3582611083984375,-0.634552001953125,0.8372802734375
1775711489728233200,0.583233154296875,0.3512725830078125,-0.6376190185546875,0.8445281982421875
1775711489738246000,0.593245849609375,0.373382568359375,-0.662109375,0.852294921875
1775711489748259000,0.603259033203125,0.381500244140625,-0.675262451171875,0.8270263671875
1775711489758273000,0.61327294921875,0.379302978515625,-0.6790313720703125,0.8058319091796875
1775711489768286000,0.623285888671875,0.3655242919921875,-0.6776885986328125,0.80682373046875
1775711489778299100,0.633299072265625,0.3311920166015625,-0.671142578125,0.8164215087890625
1775711489788312000,0.64331201171875,0.3163604736328125,-0.6641082763671875,0.8321990966796875
1775711489798325000,0.653324951171875,0.307098388671875,-0.666046142578125,0.8416595458984375
