time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-03T05:06:15.231Z,0.0346,-0.8457,-0.5418,-0.0058,0.0456,0.0325,0.0039,-0.0026,-0.0034,-170.72,57.32,3.57,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.237Z,0.0341,-0.8464,-0.5421,-0.0058,0.0456,0.0325,0.0069,-0.0034,-0.0008,-170.72,57.32,3.57,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.248Z,0.0335,-0.8448,-0.5428,0.0004,0.0293,0.0397,0.0035,-0.0012,-0.0006,-170.73,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.259Z,0.0339,-0.8441,-0.5425,-0.0035,0.0225,0.0365,0.0022,-0.003,-0.004,-170.73,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.267Z,0.0341,-0.8469,-0.5409,-0.0062,0.05,0.0211,0.0028,-0.0017,-0.0024,-170.74,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.277Z,0.0343,-0.8478,-0.541,-0.0077,0.0588,0.0221,0.0047,-0.0018,-0.0032,-170.75,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.288Z,0.0335,-0.8459,-0.5415,0.0003,0.0404,0.0272,0.0058,-0.0017,-0.0043,-170.75,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.298Z,0.0332,-0.8462,-0.5405,0.0023,0.0427,0.0171,0.0029,-0.0008,-0.0031,-170.76,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.309Z,0.0339,-0.8459,-0.5416,-0.0039,0.04,0.0286,0.0043,-0.0013,-0.0049,-170.77,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.317Z,0.0339,-0.8459,-0.5416,-0.0039,0.04,0.0286,0.0051,-0.0048,-0.0036,-170.77,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.328Z,0.034,-0.8466,-0.5404,-0.0049,0.0466,0.017,0.0029,-0.0031,-0.0028,-170.78,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.338Z,0.0344,-0.8467,-0.5403,-0.0096,0.0475,0.0153,0.0027,-0.0028,-0.0023,-170.78,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.348Z,0.0336,-0.8455,-0.5396,-0.0012,0.0362,0.0092,0.0052,-0.0028,-0.0006,-170.79,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.359Z,0.0347,-0.8457,-0.5406,-0.0121,0.0378,0.0185,0.0042,0.0004,-0.0031,-170.79,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.367Z,0.0347,-0.8457,-0.5406,-0.0121,0.0378,0.0185,0.0058,-0.0023,-0.0017,-170.79,57.33,3.56,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.378Z,0.0342,-0.8455,-0.5398,-0.008,0.0354,0.0117,0.0036,0.0004,-0.0031,-170.79,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.387Z,0.0346,-0.8465,-0.5392,-0.008,0.0354,0.0117,0.0036,0.0004,-0.0031,-170.79,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.399Z,0.0345,-0.8468,-0.5383,-0.0106,0.0484,-0.0031,0.0031,-0.0017,-0.003,-170.78,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.412Z,0.0338,-0.8454,-0.5394,-0.0037,0.0343,0.0078,0.0041,-0.0027,-0.0138,-170.78,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.417Z,0.0338,-0.8454,-0.5394,-0.0037,0.0343,0.0078,0.0041,0,-0.0069,-170.78,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.429Z,0.0346,-0.8477,-0.5383,-0.0119,0.0574,-0.0036,-0.0009,-0.0053,-0.0094,-170.77,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.437Z,0.0346,-0.8477,-0.5383,-0.0119,0.0574,-0.0036,0.0018,-0.0008,-0.0045,-170.77,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.448Z,0.0347,-0.8475,-0.5404,-0.0124,0.0554,0.0172,0.0039,-0.0029,-0.004,-170.76,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.460Z,0.0347,-0.8459,-0.5399,-0.0124,0.0399,0.0117,0.0016,-0.0024,-0.0043,-170.76,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.467Z,0.0347,-0.8459,-0.5399,-0.0124,0.0399,0.0117,0.001,-0.0031,-0.0033,-170.76,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.479Z,0.035,-0.8457,-0.5417,-0.0159,0.0376,0.0294,0.0036,-0.0011,-0.0046,-170.74,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.487Z,0.035,-0.8457,-0.5417,-0.0159,0.0376,0.0294,-0.0015,-0.0006,-0.0041,-170.74,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.499Z,0.0344,-0.8452,-0.5398,-0.0095,0.0335,0.0106,-0.0001,-0.0017,-0.0019,-170.73,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.510Z,0.0345,-0.8451,-0.5392,-0.011,0.0323,0.0051,0,-0.0018,-0.0034,-170.72,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.517Z,0.0345,-0.8451,-0.5392,-0.011,0.0323,0.0051,0.0015,-0.0017,-0.0032,-170.72,57.34,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.529Z,0.0342,-0.8481,-0.5375,-0.0081,0.0615,-0.0121,0.0015,-0.0006,-0.0021,-170.71,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.537Z,0.0342,-0.8481,-0.5375,-0.0081,0.0615,-0.0121,0.0022,0.0015,-0.004,-170.71,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.549Z,0.0336,-0.8448,-0.5402,-0.0015,0.0298,0.0145,0.0017,-0.0049,-0.0047,-170.7,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.561Z,0.0342,-0.8451,-0.5393,-0.0083,0.0322,0.005,0.0005,0.0001,-0.0012,-170.69,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.567Z,0.0342,-0.8451,-0.5393,-0.0083,0.0322,0.005,0.0007,-0.003,-0.003,-170.69,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.578Z,0.0344,-0.8474,-0.541,-0.0102,0.0556,0.0216,0.0012,-0.002,-0.0051,-170.68,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.588Z,0.0344,-0.8474,-0.541,-0.0102,0.0556,0.0216,0.0019,-0.0036,-0.0031,-170.68,57.33,3.55,225,5,6,2,Deadlift,1
2026-04-03T05:06:15.599Z,0.034,-0.844,-0.5417,-0.0065,0.0222,0.0281,0.0049,-0.0009,-0.0045,-170.66,57.33,3.55,225,5,6,2,Deadlift,1
