time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-03T05:23:09.400Z,0.0659,-0.1969,-0.9838,0.0005,0.0071,0.0331,0.0053,0.0001,-0.0044,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.410Z,0.0665,-0.1969,-0.9826,-0.0058,0.0208,0.0392,0.0053,-0.0017,-0.0061,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.420Z,0.0666,-0.1974,-0.9832,-0.0074,0.0248,0.0448,0.0056,-0.0034,-0.0021,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.430Z,0.0664,-0.197,-0.9826,-0.0049,0.0217,0.0389,0.0052,-0.0037,-0.0047,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.440Z,0.0654,-0.1976,-0.9809,0.0042,0.0271,0.0218,0.0046,-0.0008,-0.0082,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.452Z,0.0666,-0.1977,-0.982,-0.0072,0.0281,0.0328,0.0051,-0.0031,-0.0016,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.459Z,0.0666,-0.1977,-0.982,-0.0072,0.0281,0.0328,0.0047,-0.0026,-0.0049,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.469Z,0.0659,-0.1969,-0.9836,-0.0004,0.02,0.0492,0.0041,-0.0035,-0.0028,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.480Z,0.0659,-0.1969,-0.9836,-0.0004,0.02,0.0492,0.0053,-0.0041,-0.0049,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.491Z,0.0652,-0.1975,-0.9814,0.0061,0.0259,0.0277,0.005,-0.0024,-0.0033,-151.89,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.502Z,0.0658,-0.1979,-0.9824,0.0001,0.0299,0.0368,0.0048,-0.0027,-0.0031,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.509Z,0.0658,-0.1979,-0.9824,0.0001,0.0299,0.0368,0.0068,-0.0011,-0.0034,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.520Z,0.0665,-0.1973,-0.9833,-0.0067,0.0238,0.0457,0.0049,-0.0006,-0.0041,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.529Z,0.0665,-0.1973,-0.9833,-0.0067,0.0238,0.0457,0.0065,0.0016,-0.0062,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.540Z,0.0662,-0.197,-0.9821,-0.0029,0.0211,0.0347,0.0049,-0.0024,-0.0029,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.552Z,0.066,-0.1974,-0.9825,-0.0009,0.0252,0.0378,0.0049,-0.0029,-0.0057,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.559Z,0.0664,-0.1973,-0.983,-0.0009,0.0252,0.0378,0.0049,-0.0029,-0.0057,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.571Z,0.066,-0.198,-0.9819,-0.0011,0.0308,0.0319,0.0052,-0.0011,-0.0046,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.581Z,0.0661,-0.197,-0.9822,-0.0017,0.0215,0.0348,0.0049,-0.0033,-0.0046,-151.89,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.591Z,0.0661,-0.197,-0.9827,-0.0022,0.0214,0.0396,0.0037,-0.0025,-0.0022,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.603Z,0.066,-0.1971,-0.9829,-0.0014,0.0218,0.0424,0.0017,-0.0012,-0.0057,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.609Z,0.066,-0.1971,-0.9829,-0.0014,0.0218,0.0424,0.0055,-0.002,-0.004,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.621Z,0.0661,-0.1975,-0.9827,-0.0014,0.0267,0.0403,0.0048,0.0001,-0.0038,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.630Z,0.0661,-0.1975,-0.9827,-0.0014,0.0267,0.0403,0.0065,-0.0025,-0.0018,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.641Z,0.0659,-0.1977,-0.983,0.0002,0.0278,0.0428,0.005,-0.0019,-0.0042,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.654Z,0.0664,-0.1974,-0.9836,-0.0049,0.0248,0.0487,0.0062,-0.001,-0.0027,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.659Z,0.0664,-0.1974,-0.9836,-0.0049,0.0248,0.0487,0.0041,-0.0026,-0.0042,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.671Z,0.066,-0.197,-0.9827,-0.0011,0.0213,0.0398,0.004,-0.0009,-0.0055,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.679Z,0.066,-0.197,-0.9827,-0.0011,0.0213,0.0398,0.0046,-0.0002,-0.0047,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.691Z,0.0663,-0.199,-0.9832,-0.0036,0.0409,0.0449,0.0032,-0.0007,-0.0051,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.704Z,0.0666,-0.1985,-0.9832,-0.0067,0.0362,0.0451,0.0054,-0.0017,-0.0057,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.709Z,0.0666,-0.1985,-0.9832,-0.0067,0.0362,0.0451,0.0066,-0.0019,-0.0029,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.721Z,0.066,-0.1972,-0.9824,-0.0011,0.0237,0.0367,0.0045,-0.0017,-0.0029,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.730Z,0.0661,-0.1971,-0.9829,-0.0015,0.0218,0.0418,0.0041,-0.0006,-0.0049,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.741Z,0.0658,-0.1974,-0.9836,0.0009,0.0255,0.0488,0.0057,-0.0021,-0.0044,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.753Z,0.0654,-0.198,-0.9824,0.0052,0.031,0.0371,0.0055,-0.0007,-0.0021,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.759Z,0.0654,-0.198,-0.9824,0.0052,0.031,0.0371,0.0066,0.001,-0.0055,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.771Z,0.066,-0.1974,-0.9822,-0.0008,0.0251,0.0348,0.0052,-0.0025,-0.0018,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.781Z,0.0659,-0.1974,-0.9829,0.0007,0.0256,0.0417,0.0053,-0.0017,-0.006,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.791Z,0.0662,-0.198,-0.9831,-0.0027,0.0309,0.0438,0.0064,-0.001,-0.002,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.803Z,0.0651,-0.1972,-0.9836,0.0083,0.0227,0.0485,0.006,-0.0022,-0.0045,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.809Z,0.0651,-0.1972,-0.9836,0.0083,0.0227,0.0485,0.0057,-0.0009,-0.0055,-151.9,11.23,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.823Z,0.0666,-0.1985,-0.9828,-0.0057,0.0358,0.0415,0.0055,-0.0002,-0.0035,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.829Z,0.0664,-0.1978,-0.9833,-0.0057,0.0358,0.0415,0.0055,-0.0002,-0.0035,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.840Z,0.0664,-0.1982,-0.9826,-0.0038,0.0329,0.0394,0.0054,-0.0046,-0.0033,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.856Z,0.0658,-0.1978,-0.983,0.0012,0.028,0.0436,0.0065,-0.0044,-0.0046,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.859Z,0.0658,-0.1978,-0.983,0.0012,0.028,0.0436,0.0045,0.0005,-0.0044,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.871Z,0.0657,-0.1976,-0.9829,0.003,0.0264,0.042,0.0059,-0.0025,-0.0049,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.881Z,0.0662,-0.1977,-0.9827,-0.0027,0.0278,0.0403,0.004,-0.004,-0.0044,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.891Z,0.0659,-0.1986,-0.983,0.0001,0.0364,0.0428,0.0056,-0.0017,-0.0037,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.903Z,0.0665,-0.1979,-0.9829,-0.006,0.0295,0.0424,0.004,-0.0012,-0.0052,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.909Z,0.0665,-0.1979,-0.9829,-0.006,0.0295,0.0424,0.0057,-0.0026,-0.0005,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.921Z,0.066,-0.1976,-0.9841,-0.0005,0.0265,0.0539,0.0056,-0.0019,-0.0051,-151.9,11.24,3.86,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.930Z,0.0661,-0.1981,-0.9841,-0.002,0.0313,0.0539,0.0048,-0.0028,-0.0043,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.940Z,0.0668,-0.1987,-0.9833,-0.0092,0.0377,0.046,0.0041,-0.0037,-0.0048,-151.9,11.24,3.85,225,5,6,4,Deadlift,1
2026-04-03T05:23:09.955Z,0.0651,-0.1996,-0.9823,0.0079,0.0465,0.0367,0.0043,0.0005,-0.0018,-151.91,11.24,3.85,225,5,6,4,Deadlift,1
