time,seconds_elapsed,z,y,x
1775341730997915100,0.0709150390625,2.2396819591522217,9.643074989318848,-0.38763725757598877
1775341731014701000,0.087701171875,2.4909284114837646,9.391828536987305,0.08374879509210587
1775341731031488000,0.104488037109375,2.400001049041748,9.45882797241211,-0.06939185410737991
1775341731048275200,0.121275146484375,2.2229323387145996,9.57607650756836,-0.059820566326379776
1775341731065062100,0.138062255859375,2.3880369663238525,9.573683738708496,-0.10767702013254166
1775341731081849000,0.15484912109375,2.1750757694244385,9.55214786529541,-0.04785645380616188
1775341731098636000,0.171635986328125,2.2851455211639404,9.516255378723145,0.014356935396790504
1775341731115423000,0.188423095703125,2.383251428604126,9.547362327575684,-0.14835500717163086
1775341731132210000,0.2052099609375,2.2540390491485596,9.614361763000488,-0.0526420995593071
1775341731148996900,0.221996826171875,2.2085752487182617,9.528220176696777,-0.040677983313798904
1775341731165783800,0.23878369140625,2.478964328765869,9.439684867858887,-0.038285162299871445
1775341731182570800,0.25557080078125,2.416750907897949,9.54496955871582,-0.10767702013254166
1775341731199358000,0.27235791015625,2.0721843242645264,9.614361763000488,-0.035892341285943985
1775341731216145000,0.289144775390625,2.359323024749756,9.489934921264648,-0.07657032459974289
1775341731232931800,0.305931884765625,2.469393014907837,9.45164966583252,-0.009571290574967861
1775341731249718800,0.32271875,2.225325107574463,9.597611427307129,-0.12681959569454193
1775341731266505700,0.339505615234375,2.132004976272583,9.640682220458984,-0.04785645380616188
1775341731283292700,0.356292724609375,2.3736801147460938,9.45164966583252,-0.02871387079358101
1775341731300079600,0.37307958984375,2.455035924911499,9.473184585571289,-0.04307080805301666
1775341731316866600,0.389866455078125,2.203789710998535,9.592825889587402,-0.11006984114646912
1775341731333653800,0.40665380859375,2.194218397140503,9.58325481414795,-0.031106693670153618
1775341731350440400,0.4234404296875,2.500499725341797,9.45164966583252,-0.07178468257188797
1775341731367227600,0.4402275390625,2.4023938179016113,9.497113227844238,-0.07657032459974289
1775341731384014600,0.4570146484375,2.1367905139923096,9.623932838439941,-0.07657032459974289
1775341731400801500,0.473801513671875,2.266003131866455,9.540184020996094,-0.02871387079358101
1775341731417588500,0.49058837890625,2.4335005283355713,9.473184585571289,-0.07657032459974289
1775341731434375400,0.50737548828125,2.3641088008880615,9.523433685302734,-0.06939185410737991
1775341731451162400,0.524162353515625,2.227717876434326,9.595218658447266,-0.059820566326379776
1775341731467949300,0.54094921875,2.287538528442383,9.540184020996094,-0.038285162299871445
1775341731484736500,0.557736572265625,2.4263222217559814,9.489934921264648,-0.06939185410737991
1775341731501523500,0.5745234375,2.3330020904541016,9.525827407836914,-0.04546362906694412
1775341731518310400,0.591310302734375,2.2229323387145996,9.57607650756836,-0.07178468257188797
1775341731535097300,0.608097412109375,2.3330020904541016,9.528220176696777,-0.06699903309345245
1775341731551884300,0.62488427734375,2.359323024749756,9.521040916442871,-0.062213387340307236
1775341731568671200,0.641671142578125,2.287538528442383,9.55214786529541,-0.05742774158716202
1775341731585458200,0.658458251953125,2.328216314315796,9.53779125213623,-0.06939185410737991
1775341731602245000,0.6752451171875,2.359323024749756,9.525827407836914,-0.05024927482008934
1775341731619032300,0.6920322265625,2.2995026111602783,9.54496955871582,-0.038285162299871445
1775341731635819300,0.7088193359375,2.2851455211639404,9.54496955871582,-0.0526420995593071
1775341731652606200,0.725606201171875,2.3330020904541016,9.53779125213623,-0.07657032459974289
1775341731669393200,0.74239306640625,2.328216314315796,9.525827407836914,-0.05024927482008934
1775341731686180000,0.75918017578125,2.352144718170166,9.535398483276367,-0.064606212079525
1775341731702967000,0.775967041015625,2.3401806354522705,9.533005714416504,-0.06699903309345245
1775341731719754000,0.79275390625,2.3018953800201416,9.55214786529541,-0.07417750358581543
1775341731736541200,0.809541259765625,2.2755744457244873,9.55214786529541,-0.040677983313798904
1775341731753328000,0.826328125,2.335394859313965,9.528220176696777,-0.059820566326379776
1775341731770115000,0.843114990234375,2.3784656524658203,9.504291534423828,-0.064606212079525
1775341731786902000,0.859902099609375,2.313859462738037,9.542576789855957,-0.062213387340307236
1775341731803689000,0.87668896484375,2.2707886695861816,9.547362327575684,-0.05024927482008934
1775341731820476000,0.893475830078125,2.3473589420318604,9.53061294555664,-0.07178468257188797
1775341731837263000,0.91026318359375,2.3473589420318604,9.506684303283691,-0.059820566326379776
1775341731854050000,0.927050048828125,2.304288148880005,9.542576789855957,-0.064606212079525
1775341731870837000,0.9438369140625,2.2636101245880127,9.547362327575684,-0.04307080805301666
1775341731887624000,0.9606240234375,2.359323024749756,9.53061294555664,-0.08135596662759781
1775341731904411000,0.977410888671875,2.344966173171997,9.525827407836914,-0.05024927482008934
1775341731921197800,0.99419775390625,2.282752752304077,9.561718940734863,-0.0526420995593071
1775341731937984800,1.01098486328125,2.3090739250183105,9.535398483276367,-0.04546362906694412
1775341731954771700,1.027771728515625,2.352144718170166,9.521040916442871,-0.06699903309345245
1775341731971559000,1.044558837890625,2.2947168350219727,9.542576789855957,-0.0526420995593071
1775341731988345900,1.061345947265625,2.282752752304077,9.547362327575684,-0.06699903309345245
1775341732005132800,1.0781328125,2.3545374870300293,9.523433685302734,-0.059820566326379776
1775341732021919700,1.094919677734375,2.3330020904541016,9.525827407836914,-0.07178468257188797
