time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Order
2026-03-27T04:15:05.974Z,-0.066,-0.6027,0.7945,-0.0068,-0.0074,0.0102,0.003,-0.0012,-0.0031,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:05.983Z,-0.0667,-0.6024,0.793,0.0028,-0.0061,0.014,0.0022,-0.0029,-0.0027,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:05.993Z,-0.067,-0.6037,0.7943,0,-0.0122,0.0045,0.001,-0.0018,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.005Z,-0.0667,-0.6031,0.7942,0.0052,0.0113,0.0062,0.0022,-0.0036,-0.0033,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.013Z,-0.066,-0.6028,0.7931,0.0052,0.0113,0.0062,0.0036,-0.0009,-0.0022,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.023Z,-0.0666,-0.603,0.7935,0.003,0.0007,0.013,0.0033,-0.0031,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.032Z,-0.0665,-0.6029,0.7945,-0.0043,-0.0095,0.0016,0.0023,-0.0006,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.044Z,-0.0665,-0.6022,0.7931,-0.0025,-0.0054,0.0027,0.003,-0.002,-0.002,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.055Z,-0.067,-0.6037,0.7934,-0.0067,-0.0088,0.0009,0.0028,-0.0032,-0.0025,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.064Z,-0.0667,-0.6032,0.7941,-0.0067,-0.0088,0.0009,0.0026,-0.002,-0.003,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.073Z,-0.0664,-0.6031,0.7939,-0.0029,-0.0071,-0.0011,0.0045,-0.0033,-0.0061,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.083Z,-0.0668,-0.6034,0.793,0.0036,-0.0043,-0.0055,0.0028,0.0001,-0.0023,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.093Z,-0.0665,-0.6033,0.7947,0.0047,0.0036,0.0098,0.0011,-0.0017,-0.0031,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.105Z,-0.0667,-0.6032,0.7936,0.001,-0.0078,0.0003,0.0059,-0.0023,-0.0033,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.113Z,-0.067,-0.6038,0.7937,0.001,-0.0078,0.0003,0.0019,-0.0029,-0.0027,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.123Z,-0.0676,-0.6036,0.7957,-0.0028,-0.0108,0.0014,0.0009,-0.0022,-0.0053,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.132Z,-0.067,-0.6027,0.7934,0,-0.006,0.0095,0.0042,0.0008,-0.006,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.144Z,-0.0667,-0.6014,0.7937,0.0049,0.0019,0.0075,0.0012,-0.0065,-0.0008,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.155Z,-0.068,-0.602,0.7934,-0.0029,-0.0071,0.0079,0.0023,0.0004,-0.0048,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.163Z,-0.0659,-0.6038,0.7942,-0.0029,-0.0071,0.0079,0.0055,-0.0009,-0.0038,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.173Z,-0.0665,-0.603,0.794,0.0013,-0.0058,0.0039,0.003,-0.0002,-0.0041,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.183Z,-0.0675,-0.6037,0.7939,-0.0034,-0.006,0.0132,0.0032,-0.0022,-0.0056,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.193Z,-0.0669,-0.603,0.794,-0.0022,-0.0154,0.008,0.0003,-0.003,-0.0037,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.205Z,-0.0666,-0.6031,0.7934,-0.0016,-0.0062,0.0088,0.0024,-0.0007,-0.0034,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.214Z,-0.0666,-0.6032,0.7936,0.0008,-0.0061,0.0063,0.0044,-0.0013,-0.0041,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.224Z,-0.0671,-0.6036,0.7947,0.0033,-0.0031,-0.0049,-0.0011,-0.0012,-0.0045,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.232Z,-0.0661,-0.6029,0.7946,0.0033,-0.0031,-0.0049,0.0009,-0.0025,-0.0008,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.243Z,-0.0657,-0.6032,0.7949,-0.0057,-0.0092,-0.0006,0.0012,-0.0032,-0.0047,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.255Z,-0.0661,-0.6026,0.7949,-0.0041,-0.0097,-0.0039,0.002,-0.0006,-0.0031,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.264Z,-0.0673,-0.6029,0.7944,0.0075,-0.0096,0.0009,0.0019,-0.0049,-0.004,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.274Z,-0.0665,-0.6031,0.7935,-0.005,-0.0046,0.0085,0.0033,-0.0024,-0.0059,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.282Z,-0.066,-0.6027,0.7947,-0.005,-0.0046,0.0085,0.0007,-0.0019,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.294Z,-0.0667,-0.603,0.7939,-0.001,-0.0071,0.0034,0.0037,-0.0011,-0.0047,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.306Z,-0.0666,-0.6043,0.794,-0.001,0.0061,0.0017,0.0041,-0.0018,-0.0034,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.314Z,-0.0668,-0.6033,0.7947,0.0012,-0.0059,-0.0022,0.0038,-0.0019,-0.0038,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.323Z,-0.067,-0.6034,0.7942,0.0012,-0.0059,-0.0022,0.0032,-0.001,-0.0033,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.332Z,-0.0664,-0.6029,0.7944,0.0036,-0.0029,0.0005,0.0023,0,-0.004,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.344Z,-0.0664,-0.6026,0.7944,-0.0018,-0.0114,-0.0011,0.0028,-0.0023,-0.0038,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.355Z,-0.0666,-0.6033,0.7939,-0.0022,-0.0033,0.0063,0.0037,-0.0032,-0.0057,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.364Z,-0.0664,-0.6033,0.7926,-0.0046,-0.0049,0.0167,0.0028,-0.0023,-0.0049,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.374Z,-0.0665,-0.6036,0.7944,-0.0009,-0.0033,-0.002,-0.0002,-0.0023,-0.0032,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.382Z,-0.0664,-0.603,0.7941,-0.0009,-0.0033,-0.002,0.0037,-0.0015,-0.0041,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.394Z,-0.0673,-0.6037,0.7945,0.0056,-0.0011,-0.0025,0.0018,-0.0019,-0.0024,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.405Z,-0.0666,-0.6044,0.795,-0.0013,0.0042,-0.0057,0.0026,-0.0026,-0.0043,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.414Z,-0.0666,-0.6031,0.7937,-0.0006,-0.0077,0.0067,0.0029,0,-0.0031,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.425Z,-0.0673,-0.603,0.7946,0.0069,-0.0071,-0.0034,0.0037,-0.0007,-0.0016,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.432Z,-0.0673,-0.6044,0.7933,0.0069,-0.0071,-0.0034,0.0043,-0.0002,-0.0062,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.444Z,-0.0662,-0.6041,0.7939,-0.0048,0.0036,0.0034,0.0028,-0.0039,-0.0021,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.456Z,-0.0668,-0.6042,0.7935,0.0033,0.004,0.0083,0.0035,-0.0007,-0.0039,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.464Z,-0.0669,-0.6034,0.7945,0.0022,-0.0052,-0.002,0.0037,-0.0007,-0.0037,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.474Z,-0.0668,-0.6033,0.7939,-0.0016,-0.0023,0.0052,0.0024,-0.0013,-0.003,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.482Z,-0.0661,-0.603,0.7932,-0.0016,-0.0023,0.0052,0.0028,-0.0025,-0.0034,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.494Z,-0.0669,-0.6036,0.7941,0.0007,-0.0006,0.0004,0.0034,-0.0045,-0.0033,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.505Z,-0.067,-0.6036,0.7939,0.0041,-0.0043,0.0042,0.0032,-0.0012,-0.0047,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.514Z,-0.067,-0.6038,0.7935,0.0011,-0.0001,0.0072,0.0034,-0.0032,-0.0039,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.524Z,-0.0666,-0.6036,0.7939,-0.0014,-0.0027,0.0043,0.0033,-0.0019,-0.0035,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.534Z,-0.0663,-0.6033,0.7942,-0.0042,-0.0029,0.0019,0.002,-0.0002,-0.0043,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.545Z,-0.067,-0.6037,0.7944,0.0017,-0.0006,-0.0003,0.0027,-0.0026,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.556Z,-0.0673,-0.6035,0.7942,0.0047,-0.0029,0.0006,0.0071,-0.0047,-0.0028,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.564Z,-0.0662,-0.6025,0.7948,-0.0051,-0.012,-0.0051,0.0017,-0.002,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.575Z,-0.0667,-0.6036,0.794,0.0007,-0.0006,0.0074,0.0018,-0.0019,-0.0049,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.584Z,-0.0668,-0.6041,0.7934,0.0011,0.0013,0.0068,0.0025,-0.003,-0.0032,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.594Z,-0.0669,-0.6025,0.7949,0.0013,-0.0129,-0.0048,0.0012,-0.0034,-0.0089,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.605Z,-0.066,-0.603,0.794,-0.008,-0.0059,0.0052,0.0015,-0.0019,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.614Z,-0.0668,-0.6027,0.7943,0.0021,-0.0115,-0.0004,0.0023,-0.0008,-0.0052,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.624Z,-0.0665,-0.603,0.7938,-0.0027,-0.0058,0.0064,0.0028,-0.0013,-0.0077,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.634Z,-0.0666,-0.6036,0.7937,0.0001,-0.0007,0.0058,0.0043,-0.0017,-0.0041,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.644Z,-0.0664,-0.6041,0.7944,-0.0007,0.0027,-0.0005,0.0007,0.0003,-0.0064,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.655Z,-0.0671,-0.6039,0.7935,0.0044,0.0011,0.0094,0.0053,-0.0031,-0.0045,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.664Z,-0.0666,-0.6033,0.7938,-0.0027,-0.0053,0.0058,0.0011,-0.0016,-0.0068,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.674Z,-0.0661,-0.6032,0.7943,-0.0073,-0.008,0.0017,0.0032,-0.0017,-0.0039,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.684Z,-0.0666,-0.6034,0.7938,0.0001,-0.0025,0.007,0.002,-0.0031,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.694Z,-0.0669,-0.6032,0.7937,0.0032,-0.0082,0.0059,0.0032,-0.0018,-0.0039,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.705Z,-0.066,-0.6031,0.7943,-0.0075,-0.0055,0.0007,0.0032,-0.0022,-0.0029,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.715Z,-0.0663,-0.6036,0.793,-0.0021,-0.0022,0.0139,0.0024,-0.001,-0.0079,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.725Z,-0.0668,-0.6031,0.7934,0.0004,-0.0076,0.008,0.0048,-0.0011,-0.0043,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.733Z,-0.0665,-0.6034,0.7937,-0.0016,-0.0031,0.0093,0,-0.0021,-0.0057,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.744Z,-0.0675,-0.6032,0.7938,0.0069,-0.0076,0.0046,0.0034,-0.0011,-0.0031,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.755Z,-0.0666,-0.6031,0.7932,-0.003,-0.004,0.0114,0.0025,0.0019,-0.0024,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.764Z,-0.0671,-0.6037,0.7944,0.0032,-0.0019,-0.0023,0.0027,0.0015,-0.0035,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.775Z,-0.0671,-0.6031,0.7937,0.003,-0.0066,0.0086,0.0026,0.001,-0.0039,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.783Z,-0.0667,-0.6032,0.7941,0.0005,-0.0055,0.0034,0.0012,-0.0012,-0.0029,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.793Z,-0.0667,-0.6033,0.7942,0.0014,-0.0063,0.002,0.0025,-0.0035,-0.0031,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.810Z,-0.0666,-0.6034,0.7943,-0.002,-0.0039,0.0003,0.0006,-0.0016,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.814Z,-0.0664,-0.6032,0.7946,-0.002,-0.0065,-0.0019,0.0006,-0.0016,-0.0046,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.824Z,-0.0676,-0.6029,0.7944,0.0097,-0.0098,0.0014,0.0037,-0.0048,-0.004,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.833Z,-0.0672,-0.6024,0.7933,0.0049,-0.0156,0.0098,0.0057,0.0016,-0.0065,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.844Z,-0.0676,-0.6029,0.7946,0.0074,-0.0044,-0.0044,0.0027,-0.0014,-0.0038,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.855Z,-0.0666,-0.6033,0.7935,-0.0011,-0.0066,0.0087,0.0006,-0.0026,-0.0032,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.864Z,-0.0667,-0.6033,0.7937,-0.0004,-0.0116,0.0075,0.0043,-0.0029,-0.0028,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.875Z,-0.0658,-0.6032,0.7953,-0.0091,0.0006,-0.0121,0.0039,0.0009,-0.0024,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.883Z,-0.0679,-0.6016,0.7939,0.0131,-0.0245,0.0038,0.0022,0.0004,-0.0018,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.893Z,-0.0667,-0.6044,0.7953,0.0011,0.0057,-0.0082,0.0035,-0.0022,-0.0057,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.905Z,-0.0665,-0.6037,0.7942,-0.0049,-0.001,0.0015,0.0022,-0.0027,-0.0036,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.913Z,-0.0662,-0.6018,0.7933,-0.0031,-0.0174,0.0084,0.0015,-0.003,-0.0038,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.925Z,-0.0662,-0.6036,0.7939,-0.0016,-0.0063,0.0065,0.0054,0.0033,-0.0088,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.933Z,-0.0668,-0.6037,0.793,-0.0007,0.0048,0.0086,0.0007,0.0014,-0.0007,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.943Z,-0.0673,-0.6031,0.7939,0.007,-0.0082,0.006,0.0036,-0.0009,-0.004,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.954Z,-0.0668,-0.6044,0.7941,0.0011,0.0039,0.003,0.0029,-0.0015,-0.0042,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.963Z,-0.0661,-0.6015,0.7923,-0.0055,-0.0221,0.0204,0.0042,0.0015,-0.0043,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.973Z,-0.0679,-0.6043,0.7945,0.0095,0.0061,-0.0019,0.0021,-0.002,-0.0054,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.983Z,-0.0671,-0.6021,0.7923,0.0046,-0.0171,0.0196,0.0009,-0.0037,-0.0051,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:06.994Z,-0.0672,-0.6044,0.795,0.0041,0.0087,-0.0057,0.0045,-0.0024,-0.0025,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.005Z,-0.0668,-0.6035,0.7927,0.0018,-0.0061,0.02,0.0048,0.0001,-0.0031,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.013Z,-0.0662,-0.6046,0.7925,-0.0058,0.0065,0.0135,0.0045,0.0009,-0.0067,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.025Z,-0.0668,-0.6016,0.794,0.0028,-0.0119,0.005,0.0019,-0.0034,-0.0012,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.033Z,-0.0675,-0.6042,0.7941,0.0084,-0.0099,0.0059,0.0046,0.0003,-0.0047,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.043Z,-0.0665,-0.603,0.7928,-0.0037,0.0012,0.0092,0.0048,-0.0021,-0.0055,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.058Z,-0.067,-0.6029,0.794,0.0014,-0.0121,0.0085,0.0012,-0.0025,-0.0047,-18.34,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.063Z,-0.0659,-0.6031,0.7932,-0.0049,-0.0025,0.0079,0.0012,-0.0025,-0.0047,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.074Z,-0.0658,-0.604,0.7933,-0.008,-0.0064,0.0145,0.0055,-0.0012,-0.0063,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.084Z,-0.067,-0.603,0.7927,0.0006,0.0033,0.011,0.0008,-0.0046,-0.0046,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.094Z,-0.0671,-0.6033,0.7937,0.0054,-0.0141,0.0083,0.0037,0.0003,-0.0073,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.103Z,-0.0664,-0.605,0.7947,-0.0043,0.0195,-0.0057,0.0029,-0.0042,-0.003,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.113Z,-0.0663,-0.6014,0.7949,-0.0071,-0.0244,-0.0042,0.0048,-0.003,-0.0058,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.125Z,-0.0662,-0.6042,0.7943,-0.002,0.0043,0.0058,0.0038,-0.0031,-0.0042,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.133Z,-0.0673,-0.6031,0.7937,0.005,-0.005,0.0074,0.0003,0.0005,-0.0056,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.143Z,-0.0667,-0.6032,0.7929,0,-0.0076,0.0123,0.0023,-0.0014,-0.0018,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.155Z,-0.0669,-0.6047,0.7944,0.0014,0.007,-0.0024,0.0041,0.002,-0.0049,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.163Z,-0.0661,-0.6037,0.7945,-0.0099,-0.0008,0.0011,0.0024,-0.0028,-0.0061,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.173Z,-0.0666,-0.6013,0.7927,0.0007,-0.0203,0.0166,0.002,-0.0019,-0.0019,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.184Z,-0.0673,-0.6047,0.7932,0.0038,0.0069,0.0108,0.0021,-0.0016,-0.0055,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.194Z,-0.0668,-0.6026,0.7927,-0.0001,-0.0109,0.0135,0.0026,-0.0015,-0.0056,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.204Z,-0.0672,-0.6034,0.795,0.0053,-0.0034,-0.0055,0.0024,-0.0028,-0.0054,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.213Z,-0.0672,-0.6033,0.7953,0.0042,-0.0079,-0.0087,0.0032,-0.0031,-0.0027,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.224Z,-0.0667,-0.6031,0.7941,0.0012,-0.0035,0.0034,0.0025,-0.0007,-0.0046,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.232Z,-0.0672,-0.6037,0.7939,0.0039,-0.0046,0.0025,0.0006,-0.0011,-0.0046,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.243Z,-0.0665,-0.6019,0.7938,-0.0027,-0.0135,0.0049,0.0012,-0.0006,-0.003,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.257Z,-0.0665,-0.6052,0.7944,-0.0016,0.014,-0.0007,0.0033,-0.0026,-0.0039,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.263Z,-0.0674,-0.6028,0.7934,0.0072,-0.0144,0.0125,0.0033,-0.0026,-0.0039,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.273Z,-0.0673,-0.603,0.7934,0.0066,-0.0046,0.0047,0.0028,-0.0012,-0.0036,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.283Z,-0.0669,-0.6034,0.7949,0.0013,-0.0063,-0.0061,0.0008,-0.0033,-0.002,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.293Z,-0.0669,-0.6031,0.7939,0.0029,-0.005,0.0033,0.0031,-0.0025,-0.0031,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.308Z,-0.067,-0.6044,0.7949,0.0013,0.0044,-0.0017,0.0034,-0.0004,-0.0041,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.313Z,-0.0675,-0.603,0.7933,0.0076,-0.0093,0.0107,0.0034,-0.0004,-0.0041,-18.33,37.14,-175.2,135,8,7,2,Bench,1
2026-03-27T04:15:07.323Z,-0.0669,-0.6036,0.7941,0.0014,0.0019,-0.0016,0.0038,-0.0033,-0.006,-18.33,37.14,-175.2,135,8,7,2,Bench,1
