time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Order
2026-03-27T04:11:33.690Z,0.0068,-0.8623,-0.5141,0.012,0.0144,0.0234,0.0041,0.0003,-0.002,3.84,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.700Z,0.0078,-0.864,-0.518,0.0157,0.0387,0.0269,0.0036,-0.0017,-0.0044,3.83,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.710Z,0.0075,-0.8596,-0.5189,0.006,0.0406,0.0654,0.0038,-0.0033,-0.0024,3.83,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.719Z,0.0078,-0.8668,-0.5169,0.0094,0.0125,0.0688,0.0032,-0.0013,-0.0035,3.82,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.730Z,0.0073,-0.8632,-0.5152,0.0089,0.0807,0.0455,0.0032,-0.0046,-0.0048,3.81,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.740Z,0.0079,-0.8609,-0.5164,0.0102,0.0321,0.0325,0.0011,-0.0018,-0.0067,3.81,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.750Z,0.0078,-0.8622,-0.5158,0.0025,0.0224,0.0479,0.0032,-0.003,-0.0038,3.8,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.760Z,0.0086,-0.8611,-0.5152,0.0057,0.026,0.033,0.0029,-0.0039,-0.0043,3.8,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.769Z,0.0085,-0.8608,-0.5191,-0.0023,0.021,0.0395,0.0066,-0.0025,-0.0049,3.79,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.780Z,0.0087,-0.8592,-0.5173,-0.0009,0.0144,0.0709,0.0029,-0.0032,-0.0053,3.79,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.789Z,0.0087,-0.8653,-0.5156,-0.0002,0.0063,0.0515,0.0022,-0.0018,-0.004,3.78,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.800Z,0.0088,-0.8643,-0.5168,-0.0027,0.0661,0.0351,0.0028,-0.0018,-0.004,3.77,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.810Z,0.0084,-0.8615,-0.519,-0.0016,0.0473,0.0532,0.0052,-0.0035,-0.0046,3.77,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.820Z,0.008,-0.8627,-0.5144,0.0022,0.0266,0.0649,0.0052,-0.0035,-0.0046,3.76,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.830Z,0.0078,-0.8602,-0.5167,0.0062,0.035,0.023,0.0037,-0.0037,-0.0032,3.75,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.840Z,0.0081,-0.8581,-0.5197,0.0069,0.009,0.0536,0.0018,-0.0039,-0.0038,3.74,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.853Z,0.0086,-0.8614,-0.5151,0.0007,0.028,0.0281,0.0013,-0.0009,-0.0031,3.73,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.860Z,0.0079,-0.8642,-0.5151,0.0007,0.028,0.0281,0.0031,-0.002,-0.0027,3.73,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.869Z,0.0074,-0.8622,-0.5176,0.0077,0.0529,0.0358,0.0027,-0.0007,-0.0087,3.72,59.21,0.95,135,8,7,1,Bench,1
2026-03-27T04:11:33.880Z,0.0075,-0.8637,-0.5176,0.0114,0.0232,0.0584,0.0007,-0.0016,-0.0028,3.72,59.21,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.889Z,0.0075,-0.8653,-0.5105,0.01,0.0567,0.0496,0.002,-0.0032,-0.0053,3.71,59.21,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.900Z,0.0073,-0.8614,-0.5098,0.0116,0.0527,-0.0164,0.0034,-0.0021,-0.0021,3.7,59.21,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.910Z,0.0084,-0.8643,-0.5204,0.0118,0.0304,-0.0164,0.0009,-0.0006,-0.0015,3.7,59.21,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.923Z,0.0094,-0.8587,-0.5196,-0.008,-0.0119,0.0741,0.0027,-0.0033,-0.0083,3.69,59.21,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.930Z,0.0072,-0.8618,-0.5129,-0.008,-0.0119,0.0741,0.0007,-0.0019,-0.0042,3.69,59.21,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.940Z,0.0066,-0.8618,-0.5179,0.0098,0.0525,0.0079,-0.0001,-0.003,-0.0031,3.68,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.950Z,0.0087,-0.8611,-0.5183,0.0208,0.008,0.0615,0.0045,-0.0009,-0.0046,3.68,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.960Z,0.008,-0.8666,-0.5161,-0.005,0.0363,0.0594,-0.0023,0.0003,-0.0033,3.67,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.969Z,0.0076,-0.8613,-0.5126,0.0047,0.0795,0.0316,0.0025,-0.001,-0.0042,3.67,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.980Z,0.0083,-0.8614,-0.5181,0.012,0.0086,0.0108,0.0027,-0.0022,-0.0034,3.66,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:33.990Z,0.0084,-0.8608,-0.518,-0.0013,0.0375,0.0654,0.0009,-0.0015,-0.0033,3.66,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.000Z,0.0085,-0.8579,-0.5185,0.0023,0.0112,0.0532,0.0037,-0.0026,-0.0032,3.65,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.012Z,0.0085,-0.8599,-0.52,-0.001,0.0123,0.0761,0.0034,-0.0037,-0.0054,3.64,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.019Z,0.0073,-0.8586,-0.5155,-0.001,0.0123,0.0761,0.0013,-0.0019,-0.0009,3.64,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.032Z,0.0081,-0.8672,-0.5147,0.0018,0.0878,0.0342,0.0048,0.0002,-0.0045,3.63,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.039Z,0.0081,-0.8627,-0.5186,0.0018,0.0878,0.0342,0.0021,0.0004,-0.0064,3.63,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.049Z,0.0074,-0.8599,-0.5129,0.0047,0.0285,0.0591,0.0032,-0.0028,-0.0031,3.63,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.062Z,0.0089,-0.8648,-0.5181,-0.0035,0.0539,0.0595,0.0056,0.0003,-0.0014,3.62,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.073Z,0.0081,-0.8592,-0.5157,0.0064,-0.003,0.035,0.0016,-0.0037,-0.0016,3.62,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.082Z,0.0075,-0.8612,-0.517,0.0088,0.0299,0.0526,0.0015,-0.0034,-0.0065,3.61,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.090Z,0.0079,-0.8631,-0.5164,0.0088,0.0299,0.0526,0.0005,-0.0014,-0.0065,3.61,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.102Z,0.0074,-0.8627,-0.5154,0.01,0.0363,0.0312,0.0011,-0.0011,-0.0041,3.6,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.111Z,0.0075,-0.8633,-0.5149,0.0094,0.0415,0.028,0.0037,-0.0008,-0.0058,3.6,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.119Z,0.0076,-0.8614,-0.5151,0.0094,0.0415,0.028,0.0036,0.0001,-0.0022,3.6,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.132Z,0.0075,-0.8627,-0.5167,0.0114,0.0365,0.0498,0.002,-0.0024,-0.0042,3.6,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.139Z,0.0072,-0.8601,-0.5177,0.0114,0.0365,0.0498,0.0046,-0.0035,-0.0033,3.6,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.149Z,0.0072,-0.86,-0.5178,0.0143,0.0076,0.052,0.0024,-0.0021,-0.0079,3.59,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.162Z,0.0084,-0.8618,-0.5177,0.0015,0.0252,0.0542,0.0028,0.001,-0.0051,3.59,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.172Z,0.0085,-0.8602,-0.5172,0.0004,0.0103,0.0508,0.0054,-0.004,-0.004,3.58,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.181Z,0.0073,-0.8622,-0.5159,0.014,0.0338,0.0364,0.0044,-0.0011,-0.0066,3.58,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.191Z,0.0073,-0.8626,-0.514,0.0121,0.0356,0.0228,0.005,-0.0019,-0.0053,3.58,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.202Z,0.0083,-0.8626,-0.5176,0.0121,0.0356,0.0228,0.0045,0.0001,-0.0042,3.58,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.211Z,0.0085,-0.8633,-0.5143,0.0007,0.0417,0.0196,0.0023,-0.0043,-0.0061,3.57,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.219Z,0.0074,-0.8619,-0.5131,0.0007,0.0417,0.0196,0.0037,-0.0023,-0.0026,3.57,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.233Z,0.0086,-0.8615,-0.5173,-0.0006,0.0187,0.054,0.0028,-0.0069,-0.0058,3.56,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.239Z,0.0092,-0.8601,-0.5176,-0.0006,0.0187,0.054,0.0048,-0.0028,-0.0037,3.56,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.249Z,0.0081,-0.8625,-0.5138,-0.0048,0.0142,0.0517,0.0022,-0.0048,-0.0043,3.56,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.261Z,0.0103,-0.8649,-0.5138,-0.0159,0.0561,0.0197,0.0013,-0.0019,-0.0038,3.55,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.269Z,0.0095,-0.8626,-0.5172,-0.0159,0.0561,0.0197,0.007,-0.0027,-0.0037,3.55,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.281Z,0.0097,-0.8599,-0.5174,-0.0097,0.0066,0.0521,0.0052,-0.0022,-0.004,3.55,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.292Z,0.0083,-0.8602,-0.5162,0.0013,0.0164,0.0446,0.0013,-0.0006,-0.0037,3.54,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.303Z,0.0089,-0.8601,-0.52,-0.005,0.0102,0.082,0.0035,-0.0025,-0.0041,3.54,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.311Z,0.0089,-0.8601,-0.519,-0.002,0.0125,0.0609,0.0033,-0.0022,-0.0011,3.53,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.319Z,0.0085,-0.8621,-0.5154,-0.002,0.0125,0.0609,0.0038,-0.0007,-0.0058,3.53,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.331Z,0.0079,-0.864,-0.5154,0.0076,0.0476,0.0341,0.0029,0.0001,-0.003,3.53,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.341Z,0.0074,-0.8617,-0.5164,0.015,0.0266,0.0468,0.0042,-0.0028,-0.0038,3.52,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.349Z,0.0067,-0.8625,-0.5176,0.015,0.0266,0.0468,0.003,-0.004,-0.0056,3.52,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.363Z,0.0072,-0.8622,-0.5157,0.0192,0.0346,0.0545,0,-0.0037,-0.0012,3.52,59.2,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.369Z,0.0076,-0.8618,-0.5166,0.0125,0.0292,0.0372,0.0031,-0.0023,-0.0034,3.52,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.381Z,0.008,-0.8618,-0.5162,0.0076,0.0279,0.0389,0.0017,0.0005,-0.0048,3.51,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.391Z,0.0069,-0.8615,-0.5143,0.0168,0.0268,0.0231,0.0008,-0.0039,-0.0046,3.5,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.399Z,0.0069,-0.8638,-0.5141,0.0168,0.0268,0.0231,-0.0007,0.0003,-0.0034,3.5,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.411Z,0.0067,-0.8629,-0.5155,0.0181,0.0362,0.0346,0.0042,-0.0033,-0.0016,3.5,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.419Z,0.0072,-0.8614,-0.5168,0.0181,0.0362,0.0346,0.0015,-0.0034,-0.0045,3.5,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.431Z,0.0077,-0.8623,-0.5167,0.0091,0.0327,0.0455,0.0027,-0.0026,-0.0027,3.49,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.441Z,0.007,-0.8614,-0.5173,0.0176,0.0209,0.0521,0.0006,-0.0015,-0.0035,3.49,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.449Z,0.0083,-0.8616,-0.5175,0.0176,0.0209,0.0521,0.0009,-0.0009,-0.004,3.49,59.2,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.461Z,0.0077,-0.8616,-0.517,0.0079,0.0229,0.046,0.0022,-0.0033,-0.0018,3.49,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.472Z,0.0083,-0.861,-0.5161,0.0036,0.023,0.0389,0.0019,-0.0007,-0.0031,3.49,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.482Z,0.0077,-0.8637,-0.517,0.0092,0.0453,0.0472,0.0044,0.0002,-0.0025,3.49,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.491Z,0.0077,-0.861,-0.5162,0.0092,0.0168,0.0385,0.0023,-0.0008,-0.0039,3.48,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.499Z,0.0086,-0.8622,-0.5173,0.0092,0.0168,0.0385,0.0048,-0.002,-0.0048,3.48,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.512Z,0.0083,-0.8638,-0.5173,0.0016,0.0452,0.0484,0.0048,-0.0033,-0.0047,3.48,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.522Z,0.0094,-0.8609,-0.5165,-0.0087,0.0184,0.0439,0.0024,-0.0021,-0.0054,3.48,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.531Z,0.0087,-0.8623,-0.5166,0.001,0.034,0.0387,0.0026,-0.0013,-0.0039,3.47,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.541Z,0.0086,-0.8613,-0.5138,-0.0015,0.0237,0.0152,0.0018,-0.0017,-0.0064,3.47,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.553Z,0.0092,-0.8633,-0.5149,-0.0057,0.0467,0.0275,0.0006,-0.001,-0.0047,3.47,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.561Z,0.0096,-0.8627,-0.5153,-0.0106,0.0333,0.0334,0.0026,-0.0012,-0.0051,3.46,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.571Z,0.0085,-0.8617,-0.5134,0.0006,0.0308,0.0173,0.0054,-0.0006,-0.0062,3.46,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.581Z,0.0082,-0.8609,-0.5188,0.0044,0.0187,0.058,0.003,-0.0018,0.0004,3.45,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.591Z,0.0095,-0.8595,-0.5212,-0.0062,-0.0041,0.0937,0.0021,-0.0026,-0.0041,3.45,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.601Z,0.0094,-0.8627,-0.5164,-0.0085,0.0511,0.0387,0.0018,-0.002,-0.0047,3.45,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.611Z,0.0069,-0.8616,-0.514,0.0159,0.0227,0.0195,0,-0.0031,-0.002,3.45,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.621Z,0.0089,-0.863,-0.5181,0.0018,0.0332,0.0598,0.0041,-0.0017,-0.0033,3.44,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.631Z,0.0079,-0.8615,-0.5177,0.0053,0.0299,0.0477,0.0041,-0.0041,-0.0043,3.44,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.641Z,0.0072,-0.8588,-0.5151,0.0124,-0.003,0.0299,0.0022,-0.0079,-0.0073,3.44,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.651Z,0.0084,-0.8634,-0.5172,0.0049,0.0463,0.0538,0.0038,-0.0034,-0.004,3.44,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.661Z,0.0074,-0.8605,-0.5188,0.0091,0.0175,0.0663,0.0031,-0.0036,-0.005,3.44,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.673Z,0.0082,-0.862,-0.5172,0.0065,0.0318,0.0493,0.0005,-0.0036,-0.0037,3.43,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.680Z,0.0069,-0.8631,-0.515,0.0182,0.0381,0.0211,0.0043,-0.0024,-0.0045,3.43,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.690Z,0.0078,-0.8614,-0.5129,0.0073,0.0271,0.0101,0.0034,-0.0034,-0.0053,3.43,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.703Z,0.009,-0.8629,-0.5165,-0.0016,0.0362,0.0436,0.0029,-0.0029,-0.0041,3.43,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.711Z,0.0074,-0.8607,-0.5154,0.0117,0.0152,0.0332,0.0047,-0.0014,-0.0048,3.43,59.19,0.97,135,8,7,1,Bench,1
2026-03-27T04:11:34.721Z,0.0077,-0.8632,-0.5163,0.0113,0.0504,0.0383,-0.0013,-0.0007,-0.0025,3.42,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.731Z,0.0074,-0.8632,-0.5144,0.0149,0.0325,0.0244,0.002,-0.0016,-0.0044,3.42,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.740Z,0.0077,-0.8601,-0.5175,0.0077,0.0148,0.056,0.0013,-0.0045,-0.0013,3.42,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.751Z,0.0074,-0.8618,-0.5178,0.0134,0.0309,0.0536,0.0034,-0.0031,-0.0033,3.41,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.761Z,0.0073,-0.8622,-0.5148,0.0125,0.0345,0.0251,0.0038,-0.0017,-0.0065,3.41,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.770Z,0.0082,-0.863,-0.5163,0.0125,0.0345,0.0251,0.003,-0.0028,-0.0017,3.41,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.780Z,0.0084,-0.8605,-0.5176,0.0026,0.01,0.0521,0.004,-0.002,-0.0028,3.4,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.791Z,0.0076,-0.86,-0.5154,0.0088,0.0178,0.0327,0.0006,-0.0007,-0.0024,3.4,59.19,0.96,135,8,7,1,Bench,1
2026-03-27T04:11:34.801Z,0.007,-0.8627,-0.5162,0.0163,0.0381,0.042,0.0018,-0.001,-0.0047,3.4,59.19,0.96,135,8,7,1,Bench,1
