time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Order
2026-03-27T23:05:42.396Z,0.0498,-0.5493,-0.8406,-0.009,0.0304,0.0428,0.0031,-0.0008,-0.004,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.405Z,0.0495,-0.5497,-0.8407,-0.0039,0.036,0.0522,0.0012,-0.0026,-0.0023,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.419Z,0.0494,-0.5501,-0.8409,-0.0055,0.0357,0.0508,0.0022,-0.0012,-0.0042,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.424Z,0.0494,-0.5501,-0.8409,-0.0052,0.0357,0.052,0.003,-0.0016,-0.0039,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.434Z,0.0497,-0.5504,-0.8415,-0.0084,0.0422,0.0492,0.003,-0.0016,-0.0031,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.446Z,0.0498,-0.5507,-0.8409,-0.0031,0.0364,0.052,0.002,-0.0013,-0.0027,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.455Z,0.049,-0.5497,-0.8415,-0.003,0.0341,0.0483,0.0032,-0.0007,-0.0061,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.469Z,0.0496,-0.5503,-0.8414,-0.0107,0.0415,0.048,0.0037,0.0001,-0.0051,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.474Z,0.0505,-0.5511,-0.8408,-0.0101,0.0435,0.0468,0.0017,-0.0048,-0.0058,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.485Z,0.0495,-0.5504,-0.8411,-0.0049,0.0373,0.0505,0.003,-0.0018,-0.0049,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.494Z,0.0497,-0.5503,-0.8412,-0.0056,0.0413,0.0447,0.0035,-0.0006,-0.0018,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.505Z,0.0499,-0.5505,-0.8405,-0.0052,0.0409,0.049,0.003,-0.0024,-0.0063,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.519Z,0.0491,-0.5502,-0.8417,0.0006,0.0341,0.0477,0.0038,-0.0006,-0.0027,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.524Z,0.0493,-0.5495,-0.8401,-0.0057,0.0255,0.0425,0.0037,-0.0043,-0.0016,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.535Z,0.0492,-0.5493,-0.8411,0.0046,0.0422,0.0489,0.0006,-0.0009,-0.0028,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.546Z,0.0486,-0.5512,-0.8409,-0.003,0.0417,0.0526,0.0047,-0.0018,-0.0044,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.554Z,0.0495,-0.55,-0.8418,-0.0068,0.0311,0.0509,0.0019,-0.0017,-0.0027,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.566Z,0.05,-0.5496,-0.8409,-0.0081,0.0364,0.0424,0.0023,-0.0019,-0.0027,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.574Z,0.0494,-0.5503,-0.8404,-0.0033,0.0349,0.0472,0.003,0,-0.005,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.584Z,0.0496,-0.5501,-0.8419,-0.0106,0.0424,0.0567,0.003,-0.0034,-0.0031,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.596Z,0.0499,-0.5504,-0.8409,-0.0035,0.0345,0.0443,0.0026,-0.0005,-0.0036,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.605Z,0.0489,-0.5499,-0.8403,-0.0014,0.036,0.0395,0.003,-0.0033,-0.0059,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.616Z,0.0501,-0.5497,-0.8406,-0.0112,0.031,0.0483,0.0031,-0.002,-0.0022,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.624Z,0.0495,-0.55,-0.8408,0.0004,0.0372,0.046,0.0044,-0.0015,-0.0016,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.635Z,0.0491,-0.55,-0.8414,-0.0012,0.033,0.0477,0.005,0.0024,-0.0025,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.646Z,0.0492,-0.5497,-0.8405,-0.0033,0.0328,0.0441,0.0048,-0.0037,-0.0044,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.654Z,0.0498,-0.5502,-0.8409,-0.0072,0.0404,0.0474,0.0021,-0.0008,-0.0048,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.666Z,0.0499,-0.5502,-0.841,-0.0051,0.034,0.0502,0.001,-0.0002,-0.0017,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.674Z,0.049,-0.5497,-0.8416,0.0003,0.0329,0.0615,0.0043,-0.0027,-0.0021,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.685Z,0.0491,-0.5496,-0.8426,-0.0072,0.0339,0.0625,0.0052,-0.0023,-0.003,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.694Z,0.0501,-0.5504,-0.8425,-0.0104,0.0427,0.0627,0.0037,-0.0029,-0.0056,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.704Z,0.0494,-0.5502,-0.8423,-0.0029,0.0345,0.0566,0.002,-0.0009,-0.0023,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.715Z,0.0494,-0.5501,-0.8413,-0.0035,0.0368,0.0486,0.0032,-0.0034,-0.0034,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.724Z,0.0494,-0.5499,-0.8406,-0.0054,0.0337,0.0388,0,-0.0031,-0.0053,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.734Z,0.0499,-0.55,-0.8405,-0.0111,0.0366,0.0494,0.0034,-0.0009,-0.0014,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.745Z,0.05,-0.5507,-0.8409,-0.0039,0.0415,0.0473,0.003,-0.0031,-0.0046,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.756Z,0.0486,-0.5502,-0.8418,0.0047,0.0318,0.0561,0.0026,-0.0024,-0.0053,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.768Z,0.0499,-0.5503,-0.8406,-0.0059,0.0342,0.0488,0.0058,-0.0009,-0.0043,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.774Z,0.0499,-0.5503,-0.8406,-0.0043,0.0374,0.0365,0.0014,-0.0026,-0.0022,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.784Z,0.0491,-0.55,-0.8399,-0.0021,0.0328,0.0424,0.0042,-0.0006,-0.0028,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.794Z,0.0493,-0.5504,-0.8402,-0.0007,0.0359,0.0384,0.0018,-0.0035,-0.0012,-175.9,33.12,3.35,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.806Z,0.0492,-0.5497,-0.8404,-0.0031,0.034,0.0459,0.0054,0.0001,-0.0019,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.816Z,0.0497,-0.5502,-0.8409,-0.0078,0.0311,0.0484,0.0016,-0.0032,-0.0041,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.824Z,0.0498,-0.5497,-0.8413,-0.0073,0.0337,0.0487,0.0009,-0.0055,-0.004,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.835Z,0.0498,-0.5497,-0.841,-0.0068,0.0277,0.0494,0.0025,-0.0022,-0.0042,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.844Z,0.0496,-0.5493,-0.8412,-0.0034,0.0381,0.0488,0.0017,-0.0008,-0.0045,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.855Z,0.0492,-0.5511,-0.8411,-0.0037,0.0463,0.0527,0.0007,-0.002,-0.0008,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.873Z,0.0491,-0.5496,-0.8403,-0.0026,0.0302,0.0433,0.0056,-0.0036,-0.0037,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.875Z,0.0491,-0.5496,-0.8403,-0.0009,0.0369,0.0394,0.0024,-0.0013,-0.0043,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.884Z,0.0494,-0.5503,-0.8404,-0.0056,0.0376,0.0466,0.0014,-0.0006,-0.0047,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.894Z,0.05,-0.5499,-0.8401,-0.0104,0.0332,0.0356,0.0012,-0.0025,-0.0028,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.904Z,0.0496,-0.5495,-0.8405,-0.004,0.0346,0.0485,0.002,0,-0.0048,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.918Z,0.0492,-0.5495,-0.8411,-0.0029,0.0373,0.0475,0.0024,-0.0028,-0.002,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.924Z,0.0492,-0.5495,-0.8411,0.0001,0.032,0.0472,0.001,-0.0014,-0.0046,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.934Z,0.0494,-0.5503,-0.8401,-0.0028,0.0378,0.0444,0.0035,-0.0003,-0.0038,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.945Z,0.0489,-0.5506,-0.8412,-0.0026,0.0417,0.0478,0.0028,-0.0001,-0.0029,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.954Z,0.0499,-0.5502,-0.8407,-0.0075,0.0363,0.0475,0.0035,-0.0025,-0.0033,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.965Z,0.0494,-0.5505,-0.8412,-0.0007,0.0356,0.0519,0.0023,-0.0032,-0.0029,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.974Z,0.0495,-0.5497,-0.8416,-0.007,0.0331,0.0526,0.0008,0.0009,-0.0006,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.984Z,0.0497,-0.5499,-0.8409,0.0011,0.0318,0.05,0.0023,-0.0004,-0.0066,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:42.994Z,0.0486,-0.5499,-0.8407,0.004,0.0356,0.0438,0.0007,-0.0045,-0.0038,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.005Z,0.0494,-0.5501,-0.841,-0.0043,0.0368,0.0443,0.0026,-0.0038,-0.0049,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.019Z,0.0492,-0.5503,-0.8406,-0.0081,0.0378,0.0358,0.0001,0.0011,-0.0025,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.024Z,0.0492,-0.5503,-0.8406,0.005,0.0412,0.0448,0.002,-0.0016,-0.0017,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.035Z,0.0491,-0.5511,-0.8403,-0.0056,0.0428,0.0455,0.0026,0.0014,-0.0053,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.044Z,0.0497,-0.5503,-0.8411,0.0009,0.0386,0.0471,0.002,-0.0033,-0.0042,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.054Z,0.0486,-0.5504,-0.8408,-0.0005,0.0395,0.0502,0.0008,-0.0009,-0.0043,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.067Z,0.0496,-0.5487,-0.8407,-0.0007,0.0306,0.0462,0.0044,-0.0001,-0.0011,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.074Z,0.0496,-0.5487,-0.8407,-0.0063,0.0203,0.0426,0.0031,-0.0014,-0.0045,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.085Z,0.0496,-0.5491,-0.8408,-0.0033,0.0377,0.0511,0.0009,-0.0022,-0.0018,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.094Z,0.0494,-0.5505,-0.8417,-0.003,0.0403,0.0461,0.0017,-0.0029,-0.0012,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.105Z,0.0497,-0.5509,-0.8408,-0.0042,0.0425,0.0514,0.0033,-0.0046,-0.005,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.118Z,0.0488,-0.5505,-0.8419,0.0007,0.0383,0.0496,0.0016,-0.0015,-0.003,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.124Z,0.0488,-0.5505,-0.8419,0.0005,0.0392,0.0607,0.0027,-0.0011,-0.004,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.135Z,0.0496,-0.55,-0.8407,-0.0066,0.0273,0.0358,0.0022,0.0002,-0.0021,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.145Z,0.0497,-0.5495,-0.8404,-0.006,0.0371,0.0446,0.0035,-0.0022,-0.0023,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.154Z,0.05,-0.5501,-0.8404,-0.0123,0.0339,0.0413,0.0038,-0.0033,-0.0048,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.168Z,0.0492,-0.5498,-0.8412,-0.0016,0.0369,0.0384,0.0027,-0.0018,-0.0007,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.174Z,0.0492,-0.5498,-0.8412,-0.0042,0.0342,0.0594,0.0033,-0.0025,-0.0024,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.184Z,0.0499,-0.5504,-0.8419,-0.0061,0.0438,0.0472,0.0057,-0.0029,-0.0043,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.195Z,0.0494,-0.5501,-0.841,-0.0002,0.0327,0.0449,0.0029,-0.0029,-0.004,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.204Z,0.0493,-0.5498,-0.8401,-0.0058,0.0319,0.0423,0.0034,0,-0.0031,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.218Z,0.0492,-0.55,-0.8401,-0.0069,0.0359,0.043,0.0077,-0.0004,-0.0007,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.224Z,0.0492,-0.55,-0.8401,0.0031,0.029,0.0441,0.0033,-0.0021,-0.0039,-175.9,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.237Z,0.05,-0.5498,-0.8409,-0.006,0.0298,0.0484,0.0048,-0.0024,-0.0056,-175.89,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.244Z,0.05,-0.5498,-0.8409,-0.0054,0.0357,0.0451,0.0022,-0.0025,-0.005,-175.89,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.254Z,0.0493,-0.5501,-0.8408,-0.003,0.0328,0.0459,0.003,-0.0023,-0.0046,-175.89,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.267Z,0.049,-0.5499,-0.8411,0.0009,0.0336,0.0484,0.0014,-0.0015,-0.0055,-175.89,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.274Z,0.049,-0.5499,-0.8411,0.0018,0.0293,0.0479,0.0046,-0.0019,-0.0038,-175.89,33.12,3.36,225,5,6,3,Deadlift,1
2026-03-27T23:05:43.285Z,0.0494,-0.5494,-0.841,-0.0084,0.0325,0.0507,0.0031,-0.0042,-0.0036,-175.89,33.12,3.36,225,5,6,3,Deadlift,1
