time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Order
2026-03-27T23:10:34.929Z,0.0446,-0.6614,-0.7533,0.0011,0.0244,0.0194,0,-0.0006,-0.0073,-81.14,41.18,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:34.938Z,0.0439,-0.6606,-0.7531,0.0015,0.0304,0.02,0.0002,-0.004,-0.009,-81.14,41.18,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:34.949Z,0.0448,-0.6625,-0.7552,-0.0035,0.0383,0.0391,-0.0025,-0.0069,-0.003,-81.15,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:34.959Z,0.0441,-0.6628,-0.7553,0.0049,0.0452,0.0407,-0.0007,-0.0022,-0.0028,-81.15,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:34.969Z,0.0435,-0.6616,-0.7554,0.007,0.0321,0.0269,-0.001,-0.0038,-0.0042,-81.15,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:34.979Z,0.0437,-0.661,-0.7542,0.0056,0.0207,0.0344,-0.0016,-0.0033,-0.0039,-81.15,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:34.990Z,0.0443,-0.6598,-0.7547,-0.0028,0.0214,0.0275,0.001,-0.002,-0.0056,-81.16,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:34.999Z,0.0444,-0.6621,-0.7553,0.0029,0.0471,0.039,-0.0009,-0.0029,-0.003,-81.16,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.009Z,0.0438,-0.6634,-0.7555,0.0054,0.0453,0.0444,-0.0026,0.0013,-0.0064,-81.16,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.018Z,0.0439,-0.6612,-0.7561,0.0058,0.0247,0.0328,-0.0009,-0.0008,-0.0026,-81.15,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.029Z,0.0432,-0.6607,-0.7546,0.0136,0.0224,0.0328,0.0023,-0.0022,-0.0067,-81.15,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.039Z,0.0436,-0.6596,-0.7551,0.0047,0.0183,0.0346,0.0014,-0.0032,-0.0068,-81.14,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.049Z,0.0441,-0.6615,-0.7564,0.0027,0.0446,0.0458,-0.0001,-0.0023,-0.0029,-81.14,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.059Z,0.0439,-0.6629,-0.7556,0.0057,0.0436,0.0428,-0.0001,-0.0036,-0.0057,-81.13,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.068Z,0.0438,-0.6612,-0.7555,0.0035,0.0264,0.0234,0.0004,-0.0012,-0.0036,-81.13,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.079Z,0.0442,-0.66,-0.7542,0.0069,0.0175,0.0363,0.0011,0.0004,-0.005,-81.12,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.089Z,0.0432,-0.6595,-0.7557,0.0104,0.0164,0.0335,0.0007,-0.0043,-0.0045,-81.12,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.099Z,0.0438,-0.6609,-0.7563,0.0034,0.0354,0.0534,0.0041,-0.0022,-0.0043,-81.12,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.110Z,0.0434,-0.6617,-0.757,0.0135,0.0325,0.0504,0.0046,-0.0077,-0.0032,-81.12,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.118Z,0.0432,-0.6601,-0.7558,0.0101,0.0149,0.0308,0.0044,-0.0004,-0.0037,-81.13,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.128Z,0.0437,-0.659,-0.7547,0.0046,0.0106,0.0358,0.0044,-0.0045,-0.0043,-81.13,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.139Z,0.0444,-0.6602,-0.7554,0.0029,0.0314,0.0363,0.0016,-0.0022,-0.0036,-81.14,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.149Z,0.0438,-0.6625,-0.7563,0.0062,0.0452,0.0525,0.0023,0.0002,-0.0039,-81.14,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.159Z,0.0442,-0.6622,-0.7566,-0.0015,0.0387,0.0372,0.0009,-0.0038,-0.0042,-81.14,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.172Z,0.0446,-0.6605,-0.7544,0.0015,0.0146,0.0253,0.0041,-0.0039,-0.0048,-81.15,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.179Z,0.044,-0.659,-0.7547,0.0017,0.01,0.0394,0.0048,-0.0009,-0.0041,-81.15,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.189Z,0.0445,-0.6598,-0.7563,-0.0025,0.0243,0.0476,0.0059,-0.0008,-0.0055,-81.15,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.199Z,0.0443,-0.6613,-0.7574,0.0024,0.0339,0.0605,0.0069,-0.0021,-0.0017,-81.15,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.209Z,0.0443,-0.6608,-0.7563,-0.0026,0.0256,0.0361,0.0055,-0.0042,-0.0075,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.219Z,0.0448,-0.6597,-0.7555,-0.0044,0.0111,0.0359,0.0048,-0.0024,-0.0019,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.229Z,0.0445,-0.6594,-0.7546,0.0036,0.0167,0.0358,0.0039,-0.0021,-0.0033,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.239Z,0.0443,-0.6597,-0.7568,-0.003,0.0161,0.0462,0.0031,-0.0018,-0.0076,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.249Z,0.0447,-0.6609,-0.756,-0.0028,0.0337,0.0456,0.003,-0.0048,-0.0035,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.259Z,0.0448,-0.6618,-0.7558,-0.003,0.0344,0.0347,0.0015,-0.001,-0.0054,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.268Z,0.0449,-0.6604,-0.7547,-0.0062,0.0189,0.0291,0.006,-0.0028,-0.005,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.279Z,0.0449,-0.6599,-0.7538,-0.0055,0.0207,0.0215,0.0067,-0.0037,-0.0033,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.289Z,0.0448,-0.6606,-0.7549,-0.0033,0.0282,0.0318,0.0032,-0.0025,-0.0003,-81.16,41.15,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.299Z,0.0445,-0.6619,-0.7545,0.0004,0.0405,0.0349,0.0028,-0.0031,-0.0034,-81.16,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.309Z,0.0445,-0.6616,-0.7552,-0.0003,0.027,0.0314,0.0047,-0.002,-0.0038,-81.16,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.318Z,0.0442,-0.6602,-0.7551,0.0055,0.018,0.0371,0.0037,-0.0011,-0.0022,-81.16,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.329Z,0.044,-0.6599,-0.755,-0.0008,0.0164,0.0318,0.0039,-0.0058,-0.004,-81.16,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.339Z,0.0441,-0.6609,-0.7552,0.0041,0.0319,0.0365,0.0045,-0.0012,-0.0044,-81.16,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.349Z,0.0444,-0.6623,-0.7551,-0.0031,0.0439,0.0422,0.0061,-0.0047,-0.0031,-81.16,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.359Z,0.0442,-0.6624,-0.7555,0.0046,0.0377,0.0284,0.005,-0.0044,-0.0056,-81.16,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.368Z,0.0438,-0.6614,-0.7538,0.0017,0.0303,0.028,0.003,-0.0045,-0.0051,-81.17,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.379Z,0.0446,-0.6615,-0.7542,-0.0032,0.0375,0.0301,0.0058,-0.002,-0.0035,-81.17,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.389Z,0.0448,-0.6624,-0.7562,-0.0057,0.0413,0.0472,0.0048,-0.0044,-0.0046,-81.18,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.399Z,0.0446,-0.6627,-0.7553,0.0014,0.0453,0.0354,0.0037,-0.0031,-0.0048,-81.18,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.409Z,0.0441,-0.6615,-0.7549,0.0028,0.0271,0.0308,0.0037,-0.0031,-0.0048,-81.19,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.418Z,0.044,-0.6615,-0.7542,0.0009,0.0307,0.0269,0.0049,-0.0019,-0.0003,-81.19,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.429Z,0.0444,-0.6613,-0.7534,-0.0002,0.0279,0.0137,0.0041,-0.002,-0.005,-81.2,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.438Z,0.0439,-0.6622,-0.7546,0.0025,0.0437,0.0418,0.0059,-0.0022,-0.0035,-81.2,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.449Z,0.0447,-0.6628,-0.7551,-0.0034,0.0412,0.0362,0.005,-0.0025,-0.0039,-81.21,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.459Z,0.0445,-0.6618,-0.7551,-0.0004,0.0305,0.0295,0.0033,-0.0023,-0.006,-81.21,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.468Z,0.0445,-0.6616,-0.7532,0.0002,0.0307,0.0204,0.0026,-0.0017,-0.0045,-81.22,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.479Z,0.0445,-0.6609,-0.7538,-0.0037,0.0265,0.0254,0.0044,-0.0022,-0.0044,-81.22,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.489Z,0.0445,-0.6618,-0.7552,0.0005,0.0328,0.0454,0.0034,-0.005,-0.0066,-81.23,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.499Z,0.0446,-0.6614,-0.7555,-0.0035,0.0312,0.0378,0.0024,-0.0033,-0.0007,-81.23,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.509Z,0.045,-0.6614,-0.7549,-0.0043,0.0266,0.0245,0.0037,-0.0036,-0.0054,-81.24,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.518Z,0.0442,-0.6609,-0.753,0.0029,0.0216,0.0194,0.0027,-0.0038,-0.0054,-81.25,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.529Z,0.0442,-0.6608,-0.7542,0.003,0.0235,0.0278,0.0008,-0.0033,-0.0029,-81.26,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.539Z,0.0443,-0.6609,-0.7542,-0.0017,0.0266,0.0277,0.0028,-0.0011,-0.0028,-81.26,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.549Z,0.0449,-0.6615,-0.7548,-0.0066,0.0353,0.0404,0.0004,-0.0046,-0.0052,-81.27,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.559Z,0.045,-0.6616,-0.7562,-0.0054,0.0294,0.0404,0.0015,-0.0026,-0.0045,-81.28,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.569Z,0.0444,-0.6611,-0.7549,0.0016,0.026,0.0375,-0.0014,-0.002,-0.005,-81.28,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.579Z,0.0441,-0.6602,-0.7561,0.0028,0.021,0.0454,0.001,-0.0017,-0.0054,-81.29,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.589Z,0.0443,-0.6616,-0.7562,0.0011,0.0349,0.0483,-0.0008,-0.0008,-0.0045,-81.29,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.599Z,0.0444,-0.6617,-0.7561,-0.001,0.0327,0.0436,0.0007,-0.0022,-0.0055,-81.29,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.609Z,0.0445,-0.6613,-0.757,-0.0029,0.0288,0.0535,-0.0005,-0.0048,-0.0067,-81.29,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.618Z,0.045,-0.6603,-0.7559,-0.0033,0.0146,0.0437,0.0011,-0.0023,-0.0056,-81.29,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.630Z,0.0441,-0.6594,-0.7565,0.0048,0.0235,0.044,0.0008,-0.0006,-0.0033,-81.29,41.17,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.639Z,0.0442,-0.6624,-0.7561,-0.0022,0.0407,0.0491,0.0017,-0.0038,-0.0061,-81.29,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.649Z,0.0447,-0.6611,-0.7564,0.0011,0.0228,0.0421,-0.0007,-0.0006,-0.0037,-81.29,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.659Z,0.0437,-0.66,-0.7562,0.0074,0.0177,0.047,0.0027,-0.0025,-0.0048,-81.28,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.668Z,0.0441,-0.66,-0.7556,0.0026,0.0179,0.0371,0.0009,-0.0043,-0.0016,-81.27,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.679Z,0.0444,-0.6601,-0.7561,0.0028,0.0265,0.0404,0.0026,-0.0018,-0.0036,-81.27,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.689Z,0.0443,-0.6617,-0.7552,0.0047,0.0366,0.0432,0.0035,-0.0022,-0.0082,-81.26,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.699Z,0.0443,-0.6618,-0.7571,0.0017,0.0341,0.0501,0.0015,-0.0024,-0.0042,-81.25,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.709Z,0.044,-0.661,-0.7558,0.0052,0.028,0.0415,0.0041,-0.0038,-0.0061,-81.25,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.718Z,0.0442,-0.6613,-0.7551,0.0024,0.0313,0.0333,0.0027,-0.0025,-0.0013,-81.24,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.729Z,0.0438,-0.6607,-0.756,0.0061,0.0241,0.0433,0.0036,-0.0047,-0.0029,-81.24,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.739Z,0.0444,-0.6604,-0.7553,-0.0047,0.0248,0.0374,0.0047,-0.0047,-0.0037,-81.23,41.15,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.749Z,0.0447,-0.6615,-0.7562,0,0.0358,0.0463,0.0034,-0.0041,-0.0029,-81.23,41.15,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.759Z,0.0443,-0.6614,-0.7561,0.004,0.0271,0.0381,0.007,-0.0046,-0.0044,-81.22,41.15,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.769Z,0.0437,-0.6604,-0.7548,0.01,0.0218,0.0298,0.0057,-0.0047,-0.0068,-81.22,41.15,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.779Z,0.0439,-0.6609,-0.7556,0.0028,0.0275,0.0413,0.0048,-0.0042,-0.0053,-81.22,41.15,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.789Z,0.0441,-0.6606,-0.7559,0.0013,0.0242,0.0447,0.0032,-0.0026,-0.0065,-81.22,41.15,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.799Z,0.0446,-0.6609,-0.7565,0.0005,0.0268,0.0411,0.0034,-0.0043,-0.005,-81.22,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.808Z,0.0438,-0.6604,-0.7547,0.0082,0.0232,0.0363,0.0059,-0.0006,-0.0042,-81.21,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.819Z,0.0431,-0.6604,-0.7558,0.0074,0.0247,0.0412,0.0038,-0.0019,-0.0003,-81.21,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.829Z,0.0443,-0.6614,-0.7558,0.0027,0.0338,0.0404,0.0054,-0.0049,-0.0059,-81.2,41.16,3.38,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.839Z,0.0447,-0.6621,-0.7554,-0.0041,0.042,0.041,0.0057,-0.0037,-0.0079,-81.2,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.849Z,0.0445,-0.662,-0.7564,0.0028,0.0357,0.0388,0.003,-0.0003,-0.0038,-81.2,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.859Z,0.0441,-0.6607,-0.7539,0.0004,0.0195,0.029,0.0039,-0.0014,-0.0054,-81.2,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.869Z,0.045,-0.6601,-0.7556,-0.0063,0.0188,0.0401,0.0046,-0.0046,-0.005,-81.19,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.879Z,0.0442,-0.6612,-0.7558,0.0073,0.0353,0.0474,0.0034,-0.0033,-0.0021,-81.19,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.889Z,0.0443,-0.6627,-0.7556,-0.0048,0.0416,0.0351,0.0034,-0.0035,-0.0059,-81.19,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.899Z,0.045,-0.6618,-0.7554,-0.0005,0.0314,0.0398,0.0019,-0.0036,-0.002,-81.19,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.909Z,0.0444,-0.6615,-0.7546,-0.0003,0.0317,0.0312,0.0044,-0.0004,-0.0028,-81.19,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.919Z,0.0445,-0.6613,-0.7544,-0.0013,0.0282,0.0218,0.003,-0.0013,-0.0027,-81.18,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.929Z,0.0449,-0.6613,-0.7544,-0.0052,0.034,0.0407,0.0023,0.0019,-0.0044,-81.18,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.939Z,0.045,-0.6626,-0.7561,-0.0055,0.0425,0.0379,0.0008,-0.0022,-0.0044,-81.18,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.949Z,0.0446,-0.6619,-0.7552,-0.0005,0.0272,0.0334,0.003,-0.0004,-0.0027,-81.18,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.958Z,0.0443,-0.6602,-0.7536,0.004,0.0192,0.0273,0.0021,-0.0015,-0.0044,-81.17,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.969Z,0.0442,-0.6603,-0.7559,0.0014,0.0226,0.0412,0.0029,-0.001,-0.0041,-81.17,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.979Z,0.0448,-0.6612,-0.7561,-0.0026,0.0308,0.0558,0.0021,-0.0006,-0.0039,-81.17,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.989Z,0.0441,-0.6618,-0.7568,0.0064,0.0395,0.0368,-0.0003,-0.0014,-0.0067,-81.17,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:35.999Z,0.0439,-0.6617,-0.7544,0.0047,0.0244,0.0283,-0.0025,-0.0039,-0.0035,-81.17,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.009Z,0.0441,-0.66,-0.7554,-0.0029,0.0183,0.0513,0.002,-0.0014,-0.0063,-81.16,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.019Z,0.0457,-0.6599,-0.7568,-0.0088,0.0248,0.041,0.0013,-0.001,-0.0038,-81.16,41.17,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.029Z,0.0448,-0.6625,-0.7555,-0.0016,0.0477,0.037,0.002,-0.0022,-0.0056,-81.16,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.041Z,0.0447,-0.6615,-0.7531,-0.0044,0.0212,0.0093,0.0019,-0.0001,-0.0043,-81.16,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.049Z,0.0445,-0.6591,-0.7549,0.0062,-0.0009,0.0432,0.0019,-0.0001,-0.0043,-81.16,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.059Z,0.0432,-0.6586,-0.755,0.012,0.018,0.0336,0.0029,0.0003,-0.0041,-81.15,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.069Z,0.0442,-0.6617,-0.7566,0.0029,0.048,0.0473,-0.0008,-0.0047,-0.0055,-81.15,41.16,3.39,225,5,6,4,Deadlift,1
2026-03-27T23:10:36.079Z,0.0437,-0.6646,-0.7558,0.0135,0.054,0.0479,0.0008,-0.0026,-0.0049,-81.15,41.16,3.39,225,5,6,4,Deadlift,1
