time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-04T23:59:12.114Z,-0.0451,-0.9568,0.2983,-0.0018,0.0112,0,0.0031,-0.002,0.0006,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.119Z,-0.0448,-0.9566,0.2954,0.002,0.0326,-0.0116,0.0038,0.0018,-0.004,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.129Z,-0.0455,-0.9572,0.2954,0.0054,0.0153,-0.0004,0.0012,0.0002,-0.0057,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.139Z,-0.045,-0.9559,0.2953,-0.0036,0.0184,-0.0047,0.0031,-0.0015,-0.0041,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.149Z,-0.0448,-0.957,0.2961,-0.0001,0.0326,-0.0251,0.0034,-0.0006,-0.0029,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.161Z,-0.045,-0.9572,0.298,-0.0016,0.0145,-0.0288,0.0011,-0.0025,-0.0046,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.168Z,-0.0445,-0.956,0.2972,-0.0025,0.0208,-0.0249,0.0021,-0.003,-0.0033,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.179Z,-0.0445,-0.9565,0.298,-0.0054,0.0214,-0.0294,0.0043,0.0001,-0.0041,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.189Z,-0.0449,-0.9558,0.2963,0.0019,0.0129,-0.0073,0.001,-0.0014,-0.0042,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.199Z,-0.0454,-0.9562,0.2947,-0.0004,0.0244,-0.0036,0.0047,-0.0058,-0.0043,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.210Z,-0.0446,-0.9571,0.2958,-0.0059,0.0195,-0.0091,0.0025,-0.0031,-0.0043,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.218Z,-0.0443,-0.9559,0.2957,-0.006,0.0135,-0.0094,0.0011,-0.002,-0.0047,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.229Z,-0.0444,-0.9558,0.2957,-0.0049,0.0176,-0.0158,0.0009,-0.0033,-0.0036,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.239Z,-0.0449,-0.9567,0.2968,0.0025,0.0221,-0.0191,0.0029,-0.0011,-0.0077,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.249Z,-0.0446,-0.9572,0.296,-0.007,0.0303,-0.0077,0.0032,-0.0008,-0.0056,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.260Z,-0.0443,-0.9577,0.2962,-0.0018,0.0291,-0.0182,0.0009,0.0002,-0.0056,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.269Z,-0.0448,-0.9572,0.2962,0.0003,0.0223,-0.0022,0.0012,-0.0024,-0.0049,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.279Z,-0.0451,-0.9567,0.2937,0.0028,0.0234,0.0042,0.0011,-0.0023,-0.005,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.289Z,-0.0449,-0.9564,0.2955,0.0029,0.0145,-0.0116,-0.0002,-0.0021,-0.0047,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.299Z,-0.0455,-0.9561,0.2952,0.0051,0.0187,-0.0016,0.003,-0.0019,-0.0036,34.45,72.66,-171.34,225,6,7,4,Squat,2
2026-04-04T23:59:12.311Z,-0.045,-0.9568,0.2954,-0.0019,0.0239,-0.0111,0.0014,-0.0045,-0.0079,34.46,72.66,-171.35,225,6,7,4,Squat,2
2026-04-04T23:59:12.319Z,-0.0447,-0.9566,0.2965,0.0037,0.0203,-0.0185,0.0026,-0.0018,-0.0036,34.46,72.66,-171.35,225,6,7,4,Squat,2
2026-04-04T23:59:12.329Z,-0.0452,-0.9572,0.2958,0.0017,0.0258,-0.011,0.0008,-0.0007,-0.0063,34.46,72.66,-171.35,225,6,7,4,Squat,2
2026-04-04T23:59:12.339Z,-0.0453,-0.9569,0.2965,0.0043,0.022,-0.0221,0.0019,-0.0017,-0.0047,34.46,72.66,-171.35,225,6,7,4,Squat,2
2026-04-04T23:59:12.349Z,-0.0455,-0.9567,0.2965,0.0068,0.018,-0.011,0.0022,-0.0012,-0.0036,34.46,72.66,-171.35,225,6,7,4,Squat,2
