time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-04-04T23:47:21.748Z,-0.0611,-0.7307,0.6793,0.0092,-0.0011,0.0042,0.0016,-0.0036,-0.0007,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.756Z,-0.0613,-0.7297,0.6789,0.0069,-0.0042,0.02,-0.001,-0.0028,-0.0042,37.05,46.9,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.766Z,-0.0607,-0.7293,0.68,0.0018,-0.0076,0.0046,0,-0.0024,-0.0062,37.05,46.9,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.776Z,-0.0605,-0.7301,0.6796,-0.0014,-0.0076,0.006,-0.001,-0.0027,-0.0048,37.05,46.91,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.786Z,-0.0614,-0.7305,0.6804,0.0034,0.0005,0.0015,0.0012,-0.0035,-0.0057,37.05,46.91,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.796Z,-0.0608,-0.7309,0.68,0.0035,0.0034,0.0056,0.0036,-0.0057,-0.0058,37.05,46.91,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.806Z,-0.0609,-0.7307,0.6801,0,0.0014,-0.0008,0.0011,-0.0051,-0.0044,37.05,46.91,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.816Z,-0.061,-0.7307,0.6801,0.005,0.0075,0.0058,0.0013,-0.0007,-0.0041,37.05,46.91,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.826Z,-0.0607,-0.7303,0.6809,0.002,0.002,-0.0002,0.0046,-0.0029,-0.0025,37.05,46.91,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.836Z,-0.0602,-0.7303,0.6809,-0.0024,-0.0017,-0.0089,0.0014,-0.0033,-0.003,37.05,46.91,-174.9,185,6,6,1,Squat,2
2026-04-04T23:47:21.846Z,-0.0608,-0.7309,0.6801,-0.0021,0.0018,0.0018,0.0035,-0.0033,-0.0018,37.05,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.856Z,-0.0608,-0.7312,0.6799,0.0023,0.01,0.0077,0.0027,-0.003,-0.0016,37.05,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.866Z,-0.0607,-0.7296,0.6799,0.0038,0.001,0.0022,0.002,-0.0035,-0.0059,37.05,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.876Z,-0.0606,-0.7302,0.6795,-0.0012,-0.0087,0.011,0.0032,-0.0014,-0.0045,37.05,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.886Z,-0.0605,-0.7303,0.6804,0.0012,0.0053,0.0021,0.0044,-0.0006,-0.0057,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.896Z,-0.06,-0.7304,0.6796,-0.006,-0.0031,0.0036,0.003,-0.001,-0.0027,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.906Z,-0.0606,-0.7306,0.6799,-0.0037,0.0022,0.0096,0.0047,-0.0011,-0.0038,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.917Z,-0.0606,-0.7311,0.6794,-0.0003,0.0074,0.0074,0.0033,-0.0008,-0.0052,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.926Z,-0.0607,-0.7309,0.6802,0.0007,0.0063,0.0071,0.0048,-0.0018,-0.0048,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.936Z,-0.0604,-0.7307,0.68,0.0015,0.0065,0.0013,0.0045,-0.0047,-0.0045,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.946Z,-0.0605,-0.7285,0.6803,-0.0051,-0.0008,0.0077,0.0052,-0.0014,-0.0023,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.956Z,-0.0596,-0.731,0.6809,-0.0115,-0.0022,0.0014,0.0042,-0.0022,0.0002,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.967Z,-0.0609,-0.7312,0.6802,-0.0067,0.0088,-0.0025,0.0058,-0.0033,-0.0006,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.976Z,-0.0602,-0.7297,0.6789,0.002,-0.0019,0.0145,0.0038,-0.0025,-0.0023,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.986Z,-0.0603,-0.7306,0.6814,-0.0039,-0.0104,0.0064,0.0057,-0.0028,-0.0067,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:21.996Z,-0.0601,-0.7323,0.6807,-0.0003,0.0108,-0.0119,0.0066,-0.0031,-0.0045,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.006Z,-0.0598,-0.7306,0.6791,-0.0071,0.0081,0.0087,0.004,-0.0032,-0.0037,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.017Z,-0.06,-0.7313,0.681,-0.0053,0.007,0.0036,0.0037,-0.0055,-0.0076,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.026Z,-0.0607,-0.7304,0.6799,-0.0033,0.0038,-0.0018,0.0028,-0.003,-0.0035,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.036Z,-0.0603,-0.7294,0.6794,0.0006,-0.0021,0.0116,0.0051,-0.0034,-0.0055,37.06,46.91,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.046Z,-0.0607,-0.7302,0.6806,-0.0005,-0.0062,0.0043,0.0033,-0.0035,-0.0036,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.056Z,-0.0604,-0.7297,0.6802,0.0036,-0.0015,-0.002,0.0066,-0.0018,-0.0047,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.067Z,-0.0606,-0.7306,0.6797,-0.0025,-0.0028,0.0076,0.0057,-0.0047,-0.004,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.076Z,-0.0607,-0.7305,0.6804,0.0011,0.0078,0.0015,0.0042,-0.0026,-0.0025,37.07,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.086Z,-0.0614,-0.7301,0.6796,0.0026,-0.0002,0.0067,0.005,-0.0042,-0.0056,37.07,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.096Z,-0.0615,-0.731,0.6806,0.0107,0.0023,0.006,0.0067,-0.001,-0.0037,37.07,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.106Z,-0.0613,-0.7301,0.68,0.0046,0.0071,0.0017,0.0045,-0.0028,-0.004,37.07,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.116Z,-0.0616,-0.7305,0.6794,0.0093,0.0003,0.0119,0.0071,-0.0015,-0.0058,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.126Z,-0.061,-0.7301,0.6802,0.0051,0.0011,0.0057,0.006,-0.0023,-0.0022,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.136Z,-0.0609,-0.73,0.6801,0.0029,0.0003,0.008,0.0036,-0.0017,-0.0038,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.146Z,-0.0612,-0.7303,0.681,0.0033,0.0031,-0.0039,0.0019,-0.0055,-0.0042,37.06,46.9,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.158Z,-0.0617,-0.7306,0.6796,0.0092,0.0018,0.0074,0.0037,-0.0031,-0.0046,37.06,46.89,-174.91,185,6,6,1,Squat,2
2026-04-04T23:47:22.168Z,-0.0609,-0.7306,0.6801,0.0065,0.0078,0.0114,0.0067,-0.0049,-0.0037,37.06,46.89,-174.91,185,6,6,1,Squat,2
