time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-03-31T05:06:03.322Z,-0.0656,-0.7077,0.7029,0,-0.0063,-0.0026,0.0031,-0.0024,-0.0054,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.329Z,-0.0665,-0.7063,0.7033,0.0052,-0.0177,-0.0009,0.0011,-0.001,-0.0038,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.339Z,-0.0662,-0.7081,0.7036,-0.0027,0.0093,-0.0065,0.0037,-0.0006,-0.0047,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.349Z,-0.0655,-0.7085,0.7039,-0.007,0.003,-0.0048,0.0008,-0.0041,-0.0051,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.359Z,-0.0654,-0.7087,0.7037,-0.0019,0.0093,-0.0016,0.0008,-0.0022,-0.0057,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.369Z,-0.0653,-0.7085,0.7034,-0.0079,0.0039,-0.0034,0.0022,-0.0011,-0.0038,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.379Z,-0.0651,-0.7075,0.7041,-0.0056,-0.004,-0.0079,0.003,-0.0029,-0.0024,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.389Z,-0.0661,-0.7073,0.7035,0,-0.0022,-0.007,0.0029,-0.0019,-0.0032,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.399Z,-0.066,-0.7079,0.7045,-0.0004,-0.0018,-0.0127,0.0013,-0.0011,-0.0026,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.410Z,-0.0659,-0.7076,0.704,0.0004,-0.0042,-0.0048,0.0018,-0.0019,-0.0066,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.419Z,-0.0656,-0.7081,0.7036,-0.0068,0.007,-0.0056,0.0007,0.0015,-0.0048,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.429Z,-0.0645,-0.7089,0.7037,-0.0149,0.0058,-0.0033,-0.0025,-0.0017,-0.0018,-20.88,45.06,-174.64,225,6,7,3,Squat,1
2026-03-31T05:06:03.439Z,-0.0652,-0.7074,0.7034,-0.0066,-0.0088,-0.0064,0,-0.0007,-0.0049,-20.88,45.06,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.449Z,-0.0658,-0.707,0.7039,-0.0012,-0.0083,-0.0015,0.0023,0,-0.005,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.460Z,-0.0661,-0.7073,0.7017,-0.0012,-0.0064,0.0111,0.0045,-0.0031,-0.0032,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.469Z,-0.0661,-0.7062,0.7048,-0.0002,-0.0226,-0.0322,0.0028,-0.0024,-0.0037,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.479Z,-0.0655,-0.7072,0.708,-0.0094,0.0022,-0.0347,-0.0029,-0.0006,-0.0035,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.490Z,-0.0652,-0.7069,0.7014,-0.0107,-0.0185,0.0488,0.0063,-0.0015,-0.0039,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.499Z,-0.0653,-0.7092,0.6974,-0.0083,0.033,0.029,0.0027,-0.0041,-0.0026,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.511Z,-0.0653,-0.7091,0.7069,-0.0062,0.0031,-0.0589,0.0027,-0.0041,-0.0026,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.520Z,-0.0659,-0.7107,0.7093,-0.0014,0.0209,-0.0377,-0.0018,0.0001,-0.0053,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.530Z,-0.0657,-0.705,0.7003,-0.0063,-0.0331,0.0455,0.002,0,-0.0044,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.540Z,-0.0645,-0.7066,0.6988,-0.0166,-0.0118,0.0195,0.0056,-0.001,-0.0058,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.550Z,-0.0649,-0.707,0.7083,-0.0114,0.003,-0.0676,0.0003,-0.003,-0.0018,-20.88,45.07,-174.63,225,6,7,3,Squat,1
2026-03-31T05:06:03.561Z,-0.0653,-0.7097,0.707,-0.0075,0.0067,-0.0105,0.0021,-0.0008,-0.0046,-20.88,45.07,-174.63,225,6,7,3,Squat,1
