time,seconds_elapsed,z,y,x
1775340925936370700,0.07737060546875,4.488935470581055,8.72901725769043,-0.23449662327766418
1775340925953159000,0.094158935546875,4.553541660308838,8.72183895111084,-0.29431718587875366
1775340925969947400,0.110947509765625,4.491328239440918,8.719446182250977,-0.20578274130821228
1775340925986735600,0.127735595703125,4.5583271980285645,8.726624488830566,-0.28953152894973755
1775340926003523800,0.14452392578125,4.527220249176025,8.72901725769043,-0.22492532432079315
1775340926020312300,0.161312255859375,4.527220249176025,8.707481384277344,-0.2560320198535919
1775340926037100500,0.1781005859375,4.560719966888428,8.72183895111084,-0.2919243574142456
1775340926053888800,0.194888671875,4.491328239440918,8.73619556427002,-0.2560320198535919
1775340926070677200,0.21167724609375,4.563112735748291,8.717052459716797,-0.2967100143432617
1775340926087465500,0.228465576171875,4.5391845703125,8.726624488830566,-0.24885354936122894
1775340926104254000,0.24525390625,4.5200419425964355,8.762516975402832,-0.2919243574142456
1775340926121042200,0.262042236328125,4.503292083740234,8.731410026550293,-0.2392822653055191
1775340926137830400,0.278830322265625,4.565505504608154,8.700303077697754,-0.2153540402650833
1775340926154619000,0.295618896484375,4.536791801452637,8.733802795410156,-0.2871387302875519
1775340926171407000,0.312406982421875,4.527220249176025,8.731410026550293,-0.22492532432079315
1775340926188195300,0.3291953125,4.517649173736572,8.702695846557617,-0.2799602448940277
1775340926204983800,0.34598388671875,4.541577339172363,8.709874153137207,-0.2727817893028259
1775340926221772000,0.36277197265625,4.450650215148926,8.74337387084961,-0.2632105052471161
1775340926238560500,0.379560546875,4.53200626373291,8.733802795410156,-0.30628129839897156
1775340926255348700,0.3963486328125,4.577469825744629,8.702695846557617,-0.2512463629245758
1775340926272137000,0.413136962890625,4.4650068283081055,8.755337715148926,-0.27038896083831787
1775340926288925400,0.429925537109375,4.567898273468018,8.709874153137207,-0.2584248483181
1775340926305713700,0.446713623046875,4.579862594604492,8.707481384277344,-0.2225325107574463
1775340926322502100,0.463502197265625,4.474578380584717,8.752944946289062,-0.28953152894973755
1775340926339290400,0.480290283203125,4.587040901184082,8.702695846557617,-0.2392822653055191
1775340926356078600,0.49707861328125,4.479363918304443,8.74337387084961,-0.27756741642951965
1775340926372867000,0.5138671875,4.515256404876709,8.726624488830566,-0.28953152894973755
1775340926389655300,0.5306552734375,4.589433670043945,8.69791030883789,-0.2632105052471161
1775340926406443500,0.547443603515625,4.493721008300781,8.738588333129883,-0.275174617767334
1775340926423232000,0.56423193359375,4.5583271980285645,8.714659690856934,-0.2560320198535919
1775340926440020200,0.581020263671875,4.551148891448975,8.724231719970703,-0.24646073579788208
1775340926456808700,0.59780859375,4.498506546020508,8.7505521774292,-0.22971096634864807
1775340926473597000,0.614596923828125,4.560719966888428,8.71226692199707,-0.25363919138908386
1775340926490385200,0.63138525390625,4.524827480316162,8.719446182250977,-0.2560320198535919
1775340926507173600,0.648173583984375,4.53200626373291,8.707481384277344,-0.26560330390930176
1775340926523961900,0.6649619140625,4.517649173736572,8.72183895111084,-0.29431718587875366
1775340926540750000,0.68175,4.505684852600098,8.726624488830566,-0.2679961323738098
1775340926557538600,0.69853857421875,4.563112735748291,8.695517539978027,-0.2799602448940277
1775340926574326800,0.715326904296875,4.500899314880371,8.724231719970703,-0.28235307335853577
1775340926591115300,0.732115234375,4.543970108032227,8.719446182250977,-0.24167509377002716
1775340926607903500,0.748903564453125,4.524827480316162,8.71226692199707,-0.2632105052471161
1775340926624691700,0.765691650390625,4.529613494873047,8.731410026550293,-0.2560320198535919
1775340926641480200,0.782480224609375,4.529613494873047,8.719446182250977,-0.24646073579788208
1775340926658268400,0.799268310546875,4.534399032592773,8.714659690856934,-0.24646073579788208
1775340926675056600,0.816056640625,4.529613494873047,8.72901725769043,-0.24885354936122894
1775340926691845000,0.83284521484375,4.543970108032227,8.724231719970703,-0.2799602448940277
1775340926708633300,0.84963330078125,4.493721008300781,8.72901725769043,-0.2560320198535919
1775340926725421800,0.866421875,4.53200626373291,8.714659690856934,-0.28235307335853577
1775340926742210000,0.8832099609375,4.5391845703125,8.695517539978027,-0.2584248483181
1775340926758998300,0.899998291015625,4.529613494873047,8.719446182250977,-0.24885354936122894
1775340926775786800,0.916786865234375,4.555934429168701,8.714659690856934,-0.2919243574142456
1775340926792575000,0.933574951171875,4.500899314880371,8.73619556427002,-0.2679961323738098
1775340926809363200,0.95036328125,4.5583271980285645,8.709874153137207,-0.2584248483181
1775340926826151700,0.967151611328125,4.529613494873047,8.731410026550293,-0.26560330390930176
1775340926842940000,0.98393994140625,4.491328239440918,8.724231719970703,-0.2799602448940277
1775340926859728100,1.00072802734375,4.53200626373291,8.72901725769043,-0.24167509377002716
1775340926876516600,1.0175166015625,4.503292083740234,8.740981101989746,-0.27038896083831787
1775340926893304800,1.034304931640625,4.579862594604492,8.707481384277344,-0.275174617767334
1775340926910093000,1.051093017578125,4.5391845703125,8.714659690856934,-0.29431718587875366
1775340926926881500,1.067881591796875,4.48414945602417,8.726624488830566,-0.2799602448940277
1775340926943669800,1.084669677734375,4.4961137771606445,8.719446182250977,-0.24885354936122894
1775340926960458000,1.1014580078125,4.560719966888428,8.717052459716797,-0.24885354936122894
1775340926977246500,1.11824658203125,4.443471431732178,8.760123252868652,-0.25363919138908386
1775340926994034700,1.13503466796875,4.632504463195801,8.6907320022583,-0.26560330390930176
1775340927010823200,1.1518232421875,4.503292083740234,8.745766639709473,-0.27038896083831787
1775340927027611400,1.168611328125,4.498506546020508,8.73619556427002,-0.26560330390930176
1775340927044399600,1.185399658203125,4.599005222320557,8.685946464538574,-0.29431718587875366
1775340927061188000,1.20218798828125,4.450650215148926,8.745766639709473,-0.2679961323738098
1775340927077976300,1.218976318359375,4.551148891448975,8.70508861541748,-0.26560330390930176
1775340927094764500,1.2357646484375,4.541577339172363,8.72901725769043,-0.2727817893028259
1775340927111553000,1.252552978515625,4.479363918304443,8.752944946289062,-0.24167509377002716
1775340927128341200,1.26934130859375,4.570291042327881,8.688339233398438,-0.26081767678260803
1775340927145129700,1.286129638671875,4.474578380584717,8.72901725769043,-0.2584248483181
1775340927161918000,1.30291796875,4.551148891448975,8.707481384277344,-0.2512463629245758
1775340927178706200,1.3197060546875,4.541577339172363,8.695517539978027,-0.2679961323738098
1775340927195494700,1.33649462890625,4.491328239440918,8.767302513122559,-0.2919243574142456
1775340927212283000,1.353282958984375,4.534399032592773,8.714659690856934,-0.2560320198535919
1775340927229071000,1.370071044921875,4.505684852600098,8.700303077697754,-0.2560320198535919
1775340927245859600,1.386859619140625,4.5200419425964355,8.726624488830566,-0.25363919138908386
1775340927262647800,1.403647705078125,4.5391845703125,8.73619556427002,-0.2847459018230438
1775340927279436000,1.42043603515625,4.54636287689209,8.73619556427002,-0.275174617767334
1775340927296224500,1.437224609375,4.541577339172363,8.71226692199707,-0.23688943684101105
1775340927313012700,1.4540126953125,4.493721008300781,8.755337715148926,-0.26560330390930176
1775340927329801000,1.470801025390625,4.529613494873047,8.726624488830566,-0.24885354936122894
1775340927346589400,1.48758935546875,4.522434711456299,8.738588333129883,-0.24885354936122894
1775340927363377700,1.504377685546875,4.5583271980285645,8.726624488830566,-0.2512463629245758
1775340927380166100,1.521166259765625,4.555934429168701,8.733802795410156,-0.27038896083831787
1775340927396954400,1.537954345703125,4.500899314880371,8.733802795410156,-0.25363919138908386
1775340927413742600,1.55474267578125,4.548755645751953,8.726624488830566,-0.25363919138908386
1775340927430530800,1.57153076171875,4.462614059448242,8.772088050842285,-0.2679961323738098
1775340927447319300,1.5883193359375,4.577469825744629,8.681160926818848,-0.27756741642951965
1775340927464107500,1.605107421875,4.536791801452637,8.724231719970703,-0.26560330390930176
1775340927480895700,1.621895751953125,4.500899314880371,8.731410026550293,-0.275174617767334
1775340927497684200,1.638684326171875,4.529613494873047,8.719446182250977,-0.22971096634864807
1775340927514472400,1.655472412109375,4.560719966888428,8.709874153137207,-0.30149564146995544
1775340927531261000,1.672260986328125,4.453042984008789,8.764909744262695,-0.2679961323738098
1775340927548049200,1.689049072265625,4.512863636016846,8.709874153137207,-0.23210379481315613
1775340927564837400,1.70583740234375,4.615755081176758,8.740981101989746,-0.2799602448940277
1775340927581625900,1.7226259765625,4.462614059448242,8.757730484008789,-0.27038896083831787
1775340927598414000,1.7394140625,4.543970108032227,8.72901725769043,-0.2512463629245758
1775340927615202300,1.756202392578125,4.4721856117248535,8.726624488830566,-0.2727817893028259
1775340927631990800,1.77299072265625,4.493721008300781,8.695517539978027,-0.275174617767334
1775340927648779000,1.789779052734375,4.570291042327881,8.745766639709473,-0.2584248483181
1775340927665567200,1.806567138671875,4.4482574462890625,8.764909744262695,-0.22971096634864807
1775340927682355700,1.823355712890625,4.589433670043945,8.772088050842285,-0.2273181527853012
1775340927699144000,1.84014404296875,4.534399032592773,8.726624488830566,-0.28953152894973755
