time,seconds_elapsed,z,y,x
1775710448944707300,0.064707275390625,-3.1647534864544866,-8.96508344027996,2.4045805769599973
1775710448954722300,0.074722412109375,-3.130518623897433,-8.972834200537203,2.4204297418683764
1775710448964736500,0.084736572265625,-3.0992253677502273,-8.981703735691308,2.4277948638089
1775710448974751500,0.09475146484375,-3.0707948075577614,-8.991668664866685,2.427037615700811
1775710448984765400,0.104765380859375,-3.044217766277492,-9.00249401026368,2.4203784500725565
1775710448994780400,0.114780517578125,-3.0198744753986597,-9.01277165865004,2.412609131245315
1775710449004794400,0.12479443359375,-2.998041998296976,-9.020946781799196,2.409285247519612
1775710449014809300,0.134809326171875,-2.9761344101324676,-9.027062634330987,2.4135325297005474
1775710449024823600,0.144823486328125,-2.9504180773347612,-9.032132192680239,2.4261079336352647
1775710449034838500,0.154838623046875,-2.9205870026946066,-9.037050359860062,2.443824938242137
1775710449044852500,0.1648525390625,-2.891101965013146,-9.041219754499197,2.4633850864976643
1775710449054867500,0.174867431640625,-2.868599041303992,-9.043444444811344,2.48145587297827
1775710449064881700,0.184881591796875,-2.8495883436247706,-9.044873016309738,2.498095457611978
1775710449074895400,0.194895263671875,-2.8245763597041367,-9.047486413678527,2.516972299778461
1775710449084910300,0.204910400390625,-2.788359383419156,-9.05337313362956,2.5361148071438073
1775710449094924500,0.214924560546875,-2.742116687682271,-9.062917791566251,2.552393449510634
1775710449104939500,0.224939453125,-2.6924092384442684,-9.074700583818554,2.563419578176737
1775710449114953500,0.234953369140625,-2.6409333182290196,-9.088391840040684,2.568464002084732
1775710449124968400,0.244968505859375,-2.581214762586355,-9.105706547456979,2.567840609489381
1775710449134982400,0.254982421875,-2.5134119769483805,-9.127083097484707,2.5591952384799717
1775710449144997400,0.264997314453125,-2.4456566837139424,-9.152361331126093,2.534452134628594
1775710449155011300,0.27501123046875,-2.382502162273228,-9.18086729464233,2.491132632862031
1775710449165026300,0.2850263671875,-2.3254212616577745,-9.207779266965389,2.445323067845404
1775710449175040500,0.29504052734375,-2.277307657482475,-9.226840525788068,2.418609540703893
1775710449185054500,0.305054443359375,-2.23430540497154,-9.235330121713876,2.4262979032494125
1775710449195069400,0.3150693359375,-2.189901322838664,-9.232512726205586,2.476975804954767
1775710449205083400,0.32508349609375,-2.14271009420529,-9.217153829032181,2.57356775496453
1775710449215098400,0.335098388671875,-2.089922506869584,-9.190255300712584,2.7095778153881427
1775710449225112300,0.3451123046875,-2.044916367190331,-9.164375009524822,2.8289427382200953
1775710449235127600,0.35512744140625,-2.029482066693157,-9.164536337566375,2.839521415379643
1775710449245141200,0.365141357421875,-2.0212331476554275,-9.201279968073964,2.7242335327282547
1775710449255156200,0.37515625,-2.0008288036607205,-9.254564399015903,2.5534476347386836
1775710449265170400,0.38517041015625,-1.9729221212118864,-9.29973975778222,2.4068252871468663
1775710449275185400,0.395185302734375,-1.9512367974959313,-9.326536579293013,2.319222699278593
1775710449285199400,0.405199462890625,-1.9331597274050116,-9.341913012123108,2.271993330591917
1775710449295214300,0.41521435546875,-1.9075436401113868,-9.357156173962354,2.2305307087384163
1775710449305228500,0.425228515625,-1.863303224107623,-9.377839481028914,2.1805061563752592
1775710449315242200,0.4352421875,-1.8037606095537542,-9.403239879745245,2.1203528625771404
1775710449325257200,0.44525732421875,-1.74661994157508,-9.430004552552104,2.0480963124006983
1775710449335271400,0.455271484375,-1.7022992999419568,-9.456451245450973,1.9616529775701461
1775710449345286400,0.465286376953125,-1.6674984740652143,-9.482271330884098,1.8644981329806147
1775710449355300400,0.47530029296875,-1.6408229408465325,-9.502759992161392,1.7820318850874899
1775710449365315300,0.4853154296875,-1.6287158850759267,-9.514712295761704,1.7285606994017957
1775710449375329300,0.495329345703125,-1.6275342740759253,-9.522203528299928,1.6879463649407027
1775710449385344300,0.50534423828125,-1.6291718121498822,-9.529967732560634,1.641916873563081
1775710449395358200,0.515358154296875,-1.6275814742185175,-9.539478488227724,1.5873599384672938
1775710449405373400,0.52537353515625,-1.6216069298535585,-9.54864320693612,1.5375911144308745
1775710449415387400,0.535387451171875,-1.6125215599916873,-9.555774373990296,1.5024373834632336
1775710449425402400,0.54540234375,-1.6038200748808682,-9.561168926510215,1.477219940098375
1775710449435416600,0.55541650390625,-1.6004109970897435,-9.565144844403862,1.4550119076825678
1775710449445430300,0.56543017578125,-1.604323932749778,-9.568329904180764,1.429548672863096
1775710449455445200,0.5754453125,-1.6108654633477328,-9.571406827408074,1.4013148042865096
1775710449465459500,0.58545947265625,-1.6139407791398466,-9.575187514990567,1.3716237226389347
1775710449475474400,0.595474365234375,-1.6126457708932458,-9.579615268304943,1.341911890464276
1775710449485488400,0.60548828125,-1.6072814673811195,-9.58439431927502,1.3139401799552142
1775710449495503400,0.61550341796875,-1.5992473601378498,-9.588341011074185,1.29480381006971
1775710449505517600,0.625517578125,-1.5902086058966816,-9.590706571161746,1.2884063641175627
1775710449515532300,0.6355322265625,-1.5808518717475235,-9.591721885684132,1.2923485258720815
1775710449525546200,0.645546142578125,-1.5714469145424663,-9.592356091934443,1.2990936162181197
1775710449535561200,0.655561279296875,-1.5613988371282814,-9.59454220380187,1.2950617303535341
1775710449545575400,0.665575439453125,-1.5548950081922113,-9.598165070474147,1.2759078248113394
1775710449555589400,0.67558935546875,-1.5588926995262502,-9.60038040843606,1.2541693096034228
