time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-03-29T16:53:53.000Z,0.055,0.0926,-1.0008,-0.0286,-0.0235,0.0574,0.0027,-0.0027,-0.0052,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.003Z,0.0567,0.0921,-1.0005,-0.0286,-0.0235,0.0574,0.0027,-0.0027,-0.0052,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.012Z,0.0558,0.0929,-0.9991,-0.0192,-0.0169,0.0532,0.0017,-0.0039,-0.0044,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.022Z,0.0551,0.0939,-0.9998,-0.022,-0.0188,0.0499,0.0033,-0.0009,-0.004,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.032Z,0.0542,0.0942,-1.0006,-0.008,-0.0271,0.0539,0.0041,-0.0034,-0.0059,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.043Z,0.0537,0.0934,-1.0007,-0.0041,-0.025,0.0687,0.0019,-0.0003,-0.0031,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.054Z,0.0531,0.0925,-0.9994,0.0096,-0.0147,0.0509,0.0054,-0.0011,-0.003,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.062Z,0.0523,0.0932,-1,0.0096,-0.0147,0.0509,0.0054,-0.0011,-0.003,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.072Z,0.052,0.0925,-0.9997,0.0122,-0.0136,0.0547,0.0037,-0.0015,-0.0049,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.083Z,0.0513,0.0918,-0.9997,0.0205,-0.0083,0.0503,0.0026,-0.0017,-0.0019,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.091Z,0.0506,0.0922,-1.0014,0.0254,-0.0055,0.062,0.0026,-0.0017,-0.0019,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.104Z,0.0498,0.0913,-1.0003,0.0369,-0.0022,0.0515,0.0006,-0.001,-0.0022,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.112Z,0.0503,0.0917,-0.9992,0.0369,-0.0022,0.0515,0.0006,-0.001,-0.0022,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.122Z,0.0499,0.0912,-0.9999,0.0329,-0.0006,0.0508,0.0034,-0.0032,-0.0038,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.132Z,0.0502,0.0928,-1.0005,0.0359,-0.0051,0.0571,0.0008,-0.0009,-0.0033,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.142Z,0.0506,0.0924,-1.0005,0.0315,-0.0156,0.0617,0.0012,-0.0017,-0.0025,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.154Z,0.05,0.0927,-1.0003,0.0313,-0.0113,0.0575,0.0024,-0.001,-0.0016,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.162Z,0.0511,0.0927,-1.0001,0.0313,-0.0113,0.0575,0.0024,-0.001,-0.0016,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.174Z,0.0516,0.0929,-1.0005,0.0206,-0.0171,0.0577,0.0016,-0.0019,-0.0069,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.182Z,0.0528,0.0927,-0.9997,0.0119,-0.0133,0.0592,0.0016,-0.0019,-0.0069,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.194Z,0.0522,0.0934,-0.9996,0.0091,-0.0167,0.0511,0.0059,-0.0032,-0.0047,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.205Z,0.0531,0.0921,-0.9996,0.0019,-0.0054,0.0548,0.0016,-0.0011,-0.0005,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.212Z,0.054,0.0924,-1.0004,0.0019,-0.0054,0.0548,0.0016,-0.0011,-0.0005,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.226Z,0.0551,0.0932,-0.9998,-0.0079,-0.0172,0.0535,0.0051,-0.0041,-0.0043,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.232Z,0.0551,0.0932,-0.9998,-0.0079,-0.0172,0.0535,0.0051,-0.0041,-0.0043,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.243Z,0.0563,0.093,-1,-0.0256,-0.0188,0.0544,0.0026,-0.0029,-0.0037,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.255Z,0.0558,0.0925,-0.9991,-0.0221,-0.0144,0.053,0.0029,-0.0009,-0.0037,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.262Z,0.0565,0.0926,-1.0005,-0.0221,-0.0144,0.053,0.0029,-0.0009,-0.0037,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.271Z,0.0566,0.0918,-0.9996,-0.0315,-0.0081,0.0605,0.0022,-0.0006,-0.0046,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.284Z,0.0561,0.0928,-0.9994,-0.0258,-0.0058,0.0448,0.0016,-0.0024,-0.0007,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.293Z,0.0564,0.0929,-1.0007,-0.027,-0.0174,0.0593,0.0041,-0.0028,-0.0031,70.55,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.305Z,0.0554,0.0922,-0.9996,-0.0197,-0.0065,0.0469,0.0031,-0.0001,-0.0031,70.56,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.313Z,0.0558,0.0922,-1,-0.0197,-0.0065,0.0469,0.004,-0.0007,-0.0045,70.56,-5.24,3.08,75,8,6,2,Overhead Press,1
2026-03-29T16:53:53.321Z,0.0561,0.0927,-1.0003,-0.0229,-0.0109,0.0595,0.004,-0.0007,-0.0045,70.56,-5.24,3.08,75,8,6,2,Overhead Press,1
