time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,Weight,Reps,RPE,Set,Lift,Week
2026-03-29T16:58:45.894Z,0.0533,-0.0047,-1.0057,-0.0098,-0.0068,0.0492,0.0035,-0.001,-0.0054,71.15,0.32,2.99,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.905Z,0.0527,-0.0058,-1.0045,-0.0009,0.0036,0.0619,0.0034,0.0001,-0.0045,71.15,0.31,2.99,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.914Z,0.0524,-0.006,-1.0032,-0.0009,0.0036,0.0619,0.0021,-0.0023,-0.0041,71.15,0.31,2.99,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.925Z,0.053,-0.0064,-1.0039,-0.0023,0.0074,0.0519,0.0036,-0.0022,-0.0038,71.15,0.31,2.99,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.935Z,0.0527,-0.0053,-1.0031,-0.0082,0.0072,0.0492,0.0025,-0.0043,-0.0047,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.944Z,0.0531,-0.0053,-1.0043,-0.0082,0.0072,0.0492,0.0017,-0.0013,-0.0044,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.954Z,0.0529,-0.006,-1.003,-0.0081,0.0083,0.051,0.0047,-0.003,-0.005,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.964Z,0.0522,-0.0045,-1.0041,-0.0081,0.0083,0.051,0.0024,-0.001,-0.0036,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.973Z,0.0522,-0.0045,-1.0041,-0.0005,-0.0044,0.0432,0.0005,-0.0028,-0.0038,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.984Z,0.0522,-0.0061,-1.0023,-0.0015,-0.0096,0.0589,0.0013,-0.0033,-0.0078,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:45.994Z,0.0532,-0.0047,-1.0047,0.0002,0.0082,0.0363,0.0032,-0.0047,-0.0029,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.005Z,0.0526,-0.0056,-1.0028,-0.0082,-0.0034,0.0525,0.0021,-0.0036,-0.003,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.014Z,0.0523,-0.005,-1.0031,-0.0082,-0.0034,0.0525,0.0025,-0.0014,-0.0037,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.025Z,0.0527,-0.0036,-1.0041,-0.0027,-0.0165,0.0502,0.0037,-0.0027,-0.0045,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.034Z,0.0531,-0.006,-1.0031,-0.0027,-0.0165,0.0502,0.0033,-0.0008,-0.002,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.044Z,0.0524,-0.006,-1.0042,-0.007,-0.0063,0.0484,0.002,-0.0042,-0.0042,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.055Z,0.0531,-0.0058,-1.0047,-0.001,0.0038,0.0594,0.0027,0.0004,-0.0068,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.063Z,0.0531,-0.0058,-1.0047,-0.001,0.0038,0.0594,0.0035,-0.0026,-0.0057,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.075Z,0.0521,-0.0059,-1.0032,0.0018,0.0066,0.0386,0.0037,-0.0021,-0.0039,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.085Z,0.0519,-0.0045,-1.0038,0.0018,0.0066,0.0386,0.0012,-0.0028,-0.0052,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.094Z,0.0528,-0.0054,-1.0035,0.003,-0.0033,0.0525,0.0053,-0.0024,-0.0032,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.106Z,0.0521,-0.0052,-1.0028,-0.0003,0.0002,0.042,0.0009,-0.0006,-0.0058,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.115Z,0.0534,-0.006,-1.0052,-0.0003,0.0002,0.042,0.0037,-0.0029,-0.0034,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.126Z,0.0531,-0.0062,-1.005,-0.0134,0.008,0.0646,0.0027,-0.0031,-0.0042,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.134Z,0.0517,-0.0055,-1.0047,-0.0134,0.008,0.0646,0.002,-0.0046,-0.0051,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.144Z,0.0524,-0.0058,-1.0027,-0.0023,0.0024,0.0609,0.0032,-0.0006,-0.0033,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.157Z,0.052,-0.0054,-1.0029,-0.0024,0.0032,0.0372,0.0038,-0.0018,-0.0043,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.164Z,0.0526,-0.0058,-1.004,-0.0024,0.0032,0.0372,0.0022,-0.0037,-0.0036,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.176Z,0.0526,-0.0054,-1.0042,-0.0079,0.0022,0.0543,0.0014,-0.001,-0.0054,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.184Z,0.0524,-0.0052,-1.0036,-0.0079,0.0022,0.0543,0.0013,-0.0018,-0.0058,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.195Z,0.0526,-0.005,-1.0043,-0.0007,-0.0008,0.0505,0.0016,-0.0043,-0.0038,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.206Z,0.0531,-0.006,-1.0033,-0.008,0.0006,0.0492,0.0028,-0.0017,-0.0027,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.214Z,0.053,-0.0055,-1.0038,-0.008,0.0006,0.0492,0.0028,-0.0031,-0.0037,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.224Z,0.0522,-0.006,-1.0037,-0.0083,0.0038,0.0469,0.0034,-0.0025,-0.0044,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.234Z,0.0523,-0.0059,-1.0036,-0.0017,0.0023,0.0544,0.0038,-0.003,-0.0035,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.244Z,0.0525,-0.0053,-1.0042,0.0016,0.0055,0.0432,0.0017,-0.0023,-0.0042,71.15,0.31,3,75,8,7,3,Overhead Press,1
2026-03-29T16:58:46.256Z,0.0526,-0.0054,-1.0042,-0.002,-0.0029,0.0538,0.0038,-0.0017,-0.0042,71.15,0.31,3,75,8,7,3,Overhead Press,1
